pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U02984,G02759,"Sin embargo, aquí ninguno de nosotros tiene casa embarrada"" así dijeron los que se habían ido a ver.","Kenmu'wi'na asek ñiden lupa'paperwi'ñi"" tullima nana lli'tukunlusa'.","sin embargo, aquí ninguno de nosotros tiene casa embarrada así dijeron los que se habían ido a ver.",kenmu'wi'na asek ñiden lupa'paperwi'ñi tullima nana lli'tukunlusa'.,pdf_textos,T010_N152,True
U02047,G01830,Me carcajeo.,YAMERLEK,me carcajeo.,yamerlek,flashcards,P02047,False
U00215,G00167,Estoy caliente.,UKAPISU' ÑAPALEK,estoy caliente.,ukapisu' ñapalek,flashcards,P00215,False
U01769,G01569,Soy músico.,TULUNER'CHEKU NUKA'KA,soy músico.,tuluner'cheku nuka'ka,flashcards,P01769,False
U03113,G02888,Así a otros recriminan.,"Nu'su' ali'ladaper llipetchullina',",así a otros recriminan.,"nu'su' ali'ladaper llipetchullina',",pdf_textos,T011_N060,False
U01777,G01576,Me vieron.,LLI'LLINER'KU,me vieron.,lli'lliner'ku,flashcards,P01777,False
U02941,G02716,"Ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.","Nanek nuka’ uklullina’, pinter katenñina’, pinchiyek nu’tanna’ ullina’ wichi’inpu’erkek.","ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.","nanek nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek.",pdf_textos,T010_N109,True
U01442,G01260,Te mostraré.,ALLI'ECHEN,te mostraré.,alli'echen,flashcards,P01442,False
U01982,G01769,Todos miraron.,IÑER'DAPER' LLI'TULLINA',todos miraron.,iñer'daper' lli'tullina',flashcards,P01982,False
U02595,G02370,Luego alegrándose los invitó a su patio exterior.,Nu’an ima Arakayu sakek’an peklu’deklli inyulateknen ima.,luego alegrándose los invitó a su patio exterior.,nu'an ima arakayu sakek'an peklu'deklli inyulateknen ima.,pdf_textos,T007_N015,True
U01678,G01484,¿Me quieres?,¿LUWANTULUN?,¿me quieres?,¿luwantulun?,flashcards,P01678,True
U01679,G01484,¿Me amas?,¿LUWANTULUN?,¿me amas?,¿luwantulun?,flashcards,P01679,True
U02874,G02649,Yendo vio a alguien tocando flauta (era el duende).,Pa’an ima lli’kuñi pilenñantapalli.,yendo vio a alguien tocando flauta (era el duende).,pa'an ima lli'kuñi pilenñantapalli.,pdf_textos,T010_N042,True
U02847,G02622,"¡Qué fieras habrán ahí, por donde vamos a abrir el camino!","¡Ma’nen ilipa’ ñapalli anaka’lusa’, nana inchilala yekketcha’kawa’su’lupa’!","¡qué fieras habrán ahí, por donde vamos a abrir el camino!","¡ma'nen ilipa' ñapalli anaka'lusa', nana inchilala yekketcha'kawa'su'lupa'!",pdf_textos,T010_N015,True
U01259,G01095,¿Quién escuchó?,¿DEN LAUK'TULLI?,¿quién escuchó?,¿den lauk'tulli?,flashcards,P01259,False
U02680,G02455,Será mejor que nos apropiemos de estos peces.,A’pimuchun kenmu’wa’ki ñii asu’ samer.,será mejor que nos apropiemos de estos peces.,a'pimuchun kenmu'wa'ki ñii asu' samer.,pdf_textos,T007_N100,True
U01531,G01344,¡Qué listo!,¡DAKUTI'ÑI!,¡qué listo!,¡dakuti'ñi!,flashcards,P01531,False
U02947,G02722,"Entonces de verdad cuando llegó (el duende) pelearon, pelearon mucho rato.","Nanek ima ipa’linchi ma’i... nanek tekkinchi uksik idenmallini’ma, enpu’nipi’ma idenmallina’.","entonces de verdad cuando llegó (el duende) pelearon, pelearon mucho rato.","nanek ima ipa'linchi ma'i... nanek tekkinchi uksik idenmallini'ma, enpu'nipi'ma idenmallina'.",pdf_textos,T010_N115,True
U02175,G01955,Estábamos hablando.,LUMPAWIÑIDEK,estábamos hablando.,lumpawiñidek,flashcards,P02175,False
U01418,G01238,Dormí mucho.,NAKUSU' WICHILEK,dormí mucho.,nakusu' wichilek,flashcards,P01418,False
U00786,G00663,Lo extrañaba.,LU'WANWINEK,lo extrañaba.,lu'wanwinek,flashcards,P00786,False
U00030,G00025,Mentí.,TUMU'LEK,mentí.,tumu'lek,flashcards,P00030,False
U00986,G00850,¿Eres sordo?,¿LUUKTEK' NUKAMA?,¿eres sordo?,¿luuktek' nukama?,flashcards,P00986,False
U02776,G02551,"besándose las manos, lloraban.","inmusha’iteklatanna’, wellekllina’.","besándose las manos, lloraban.","inmusha'iteklatanna', wellekllina'.",pdf_textos,T007_N196,True
U01720,G01523,Me arrestaron.,PILLI'TULLINER'KU',me arrestaron.,pilli'tulliner'ku',flashcards,P01720,False
U02498,G02273,Por eso ahora estoy aquí.,Ipa’la nu’amu asek ñapalek.,por eso ahora estoy aquí.,ipa'la nu'amu asek ñapalek.,pdf_textos,T005_N025,True
U02298,G02073,Ya que a mis hijos no les enseñé.,Wilaweklusa’pa’ ma’sha a’lekdek’i’nek.,ya que a mis hijos no les enseñé.,wilaweklusa'pa' ma'sha a'lekdek'i'nek.,pdf_textos,T001_N048,True
U01359,G01186,Espera ahí.,NANEK WATENKER',espera ahí.,nanek watenker',flashcards,P01359,True
U01360,G01186,Espere allí.,NANEK WATENKER',espere allí.,nanek watenker',flashcards,P01360,True
U00020,G00017,¡Al ataque!,¡PAKU' LLIPU'TUDEK'KUNKU'!,¡al ataque!,¡paku' llipu'tudek'kunku'!,flashcards,P00020,False
U01237,G01076,Almorzamos.,IKINEK'UKLLI WERAÑIDEK ,almorzamos.,ikinek'uklli werañidek,flashcards,P01237,False
U01865,G01659,Atacarán.,PANPER'ECHUNA',atacarán.,panper'echuna',flashcards,P01865,False
U00650,G00542,Tomás bailó.,CHUMA LANSA'LLI,tomás bailó.,chuma lansa'lli,flashcards,P00650,False
U00566,G00470,¡Tengo sueño!,¡YAWICHI'LEK!,¡tengo sueño!,¡yawichi'lek!,flashcards,P00566,False
U00616,G00512,Reemplázalo.,A'PAWILEK'KER',reemplázalo.,a'pawilek'ker',flashcards,P00616,False
U01064,G00923,Me corto.,INDEI'TECHEK,me corto.,indei'techek,flashcards,P01064,False
U02861,G02636,Tal vez los que primero están abriendo trocha lleguen hasta Moyobamba” dijo el otro viejo.,Nanentu saka’tulusui’pa’ Muyunpak walek ektui’nchuna’” tullima ali’la taserpi.,tal vez los que primero están abriendo trocha lleguen hasta moyobamba dijo el otro viejo.,nanentu saka'tulusui'pa' muyunpak walek ektui'nchuna' tullima ali'la taserpi.,pdf_textos,T010_N029,True
U01966,G01755,¿Me extrañaste?,¿LU'WAN'NUN?,¿me extrañaste?,¿lu'wan'nun?,flashcards,P01966,False
U00683,G00571,Podemos ganar.,YENNITULEKWA' KANA'TAK,podemos ganar.,yennitulekwa' kana'tak,flashcards,P00683,False
U02906,G02681,"Como después de tres días no aparecieron, el gobernante convocó al pueblo.","Kala ukllima lli’chinpu’a’ser, wa’an peklu’deklli ñinanlu’ nanapu’si’la.","como después de tres días no aparecieron, el gobernante convocó al pueblo.","kala ukllima lli'chinpu'a'ser, wa'an peklu'deklli ñinanlu' nanapu'si'la.",pdf_textos,T010_N074,True
U01557,G01369,Tom cocinará.,TOM AKUSUTE'CHU,tom cocinará.,tom akusute'chu,flashcards,P01557,False
U00797,G00674,Quiero eso.,NANA LUWANTULEK,quiero eso.,nana luwantulek,flashcards,P00797,False
U02633,G02408,"no conocían el tucunaré,","ñi luwetchi’ñina’ asu’ tukuner,","no conocían el tucunaré,","ñi luwetchi'ñina' asu' tukuner,",pdf_textos,T007_N053,True
U02036,G01820,Estaría agradecido.,YUSPEINE'PI ÑAPINA'KA,estaría agradecido.,yuspeine'pi ñapina'ka,flashcards,P02036,False
U00703,G00589,¿Qué pasa?,¿MAPU'LA?,¿qué pasa?,¿mapu'la?,flashcards,P00703,False
U01088,G00947,Fui enmarcado.,A'APITULLINER'KU,fui enmarcado.,a'apitulliner'ku,flashcards,P01088,False
U00161,G00119,Diviértanse.,SAKEK'KU',diviértanse.,sakek'ku',flashcards,P00161,False
U02185,G01965,Tenemos esos.,NANADAPER A'ÑAPALLIDEK,tenemos esos.,nanadaper a'ñapallidek,flashcards,P02185,False
U01466,G01284,¿Es popular?,¿LUWER'PIA'CHA?,¿es popular?,¿luwer'pia'cha?,flashcards,P01466,False
U00170,G00128,¡Date prisa!,¡WIUKER'!,¡date prisa!,¡wiuker'!,flashcards,P00170,False
U02503,G02278,acá no tengo ningún familiar.,asek kua patun a’ñinekta’la.,acá no tengo ningún familiar.,asek kua patun a'ñinekta'la.,pdf_textos,T005_N030,True
U02753,G02528,"Todas las temporadas de lluvias inunda,","Iñer u’lan’ukllik wisunanpalli,","todas las temporadas de lluvias inunda,","iñer u'lan'ukllik wisunanpalli,",pdf_textos,T007_N173,True
U03025,G02800,"Nadie lo ve, no se deja que lo vean, así.","Ñidenler lli'api'ñi, yaya’nlli’chi’ñi, nu’su’.","nadie lo ve, no se deja que lo vean, así.","ñidenler lli'api'ñi, yaya'nlli'chi'ñi, nu'su'.",pdf_textos,T010_N193,True
U00384,G00313,Déjame entrar.,TA'ITULA'U YADA'LEK,déjame entrar.,ta'itula'u yada'lek,flashcards,P00384,True
U00385,G00313,Déjeme entrar.,TA'ITULA'U YADA'LEK,déjeme entrar.,ta'itula'u yada'lek,flashcards,P00385,True
U01747,G01549,Quiero jugar.,YAINTEKLLITULEK,quiero jugar.,yaintekllitulek,flashcards,P01747,False
U02794,G02569,“¿Por qué se portan así?” nos decían.,“¿Ma’ki’na kenmama’ u’lama’?” itullinerkudek.,¿por qué se portan así? nos decían.,¿ma'ki'na kenmama' u'lama'? itullinerkudek.,pdf_textos,T007_N214,True
U03118,G02893,Ellos ahora nos estan enseñando el castellano.,Nawa' ipa'la asu' Kaschilla la'la' a'lek’apallinerkudek.,ellos ahora nos estan enseñando el castellano.,nawa' ipa'la asu' kaschilla la'la' a'lek'apallinerkudek.,pdf_textos,T011_N065,True
U01207,G01048,Son rápidos.,WIUKSU'LUSA' NUKER'KA,son rápidos.,wiuksu'lusa' nuker'ka,flashcards,P01207,False
U02632,G02407,"Pero dice que no conocían el acarahuasú,","Ñimi’na luwetchi’ñina’ iker’adu,","pero dice que no conocían el acarahuasú,","ñimi'na luwetchi'ñina' iker'adu,",pdf_textos,T007_N052,True
U01949,G01739,¿Pueden vernos?,¿YENNITULLINA LLI'ER'KENMUAK?,¿pueden vernos?,¿yennitullina lli'er'kenmuak?,flashcards,P01949,False
U02695,G02470,Después poniéndose de pie dijo:,Nu’an ima waneran tulli:,después poniéndose de pie dijo:,nu'an ima waneran tulli:,pdf_textos,T007_N115,True
U01126,G00979,Me toca. (tocar),PATA'LLIU,me toca. (tocar),pata'lliu,flashcards,P01126,True
U01764,G01567,Te llamaré.,PEKLUE'CHEN,te llamaré.,peklue'chen,flashcards,P01764,True
U01767,G01567,Te invitaré.,PEKLUE'CHEN,te invitaré.,peklue'chen,flashcards,P01767,True
U01698,G01501,La increpó.,YUTULLI,la increpó.,yutulli,flashcards,P01698,False
U01462,G01280,Soy sensible.,MANENPITA' IKERCHULEK,soy sensible.,manenpita' ikerchulek,flashcards,P01462,False
U03087,G02862,¿nos van a querer?”,"Adencha'n ima wa'an lekllina' -""Adanpilencha'llidek kuda, ¿luwandetchuma' a’cha?"" Regresando le pidieron al gobernante -""Nosotros estamos volviendo,",¿nos van a querer?,"adencha'n ima wa'an lekllina' -adanpilencha'llidek kuda, ¿luwandetchuma' a'cha? regresando le pidieron al gobernante -nosotros estamos volviendo,",pdf_textos,T011_N034,True
U02672,G02447,A Arákayu le habló el gobernante.,Arakayu ima luntulli wa’anler.,a arákayu le habló el gobernante.,arakayu ima luntulli wa'anler.,pdf_textos,T007_N092,True
U01534,G01346,Es simple.,SAKA'DEK'INPU',es simple.,saka'dek'inpu',flashcards,P01534,False
U02942,G02717,Dice que de verdad la tierra tembló (debido a que el duende venía).,Nanek ima tekkinchi lupa’ lenmeklli.,dice que de verdad la tierra tembló (debido a que el duende venía).,nanek ima tekkinchi lupa' lenmeklli.,pdf_textos,T010_N110,True
U02353,G02128,Ahí nomás se endulza con azúcar.,Nanekpi’la a’kasetllek asukallek.,ahí nomás se endulza con azúcar.,nanekpi'la a'kasetllek asukallek.,pdf_textos,T002_N020,True
U00936,G00804,Te extrañamos.,LU'WANÑIDEN,te extrañamos.,lu'wanñiden,flashcards,P00936,False
U00138,G00099,Sé fuerte.,NANTAPITEK' ÑIKER',sé fuerte.,nantapitek' ñiker',flashcards,P00138,False
U02731,G02506,"los de mal corazón que se quemen bien,","mukankinpu’lusa’ uksu’ketchina’,","los de mal corazón que se quemen bien,","mukankinpu'lusa' uksu'ketchina',",pdf_textos,T007_N151,True
U02774,G02549,dijeron los viejos finados también con pena.,tullina’ taserpiku’lusa’.,dijeron los viejos finados también con pena.,tullina' taserpiku'lusa'.,pdf_textos,T007_N194,True
U01875,G01669,Tom recordó.,TOM LLI'INUTULLI,tom recordó.,tom lli'inutulli,flashcards,P01875,False
U01823,G01619,Continuemos.,TUPITAWA',continuemos.,tupitawa',flashcards,P01823,False
U00522,G00433,Como aquí.,MAPU'SINA ASEK',como aquí.,mapu'sina asek',flashcards,P00522,False
U01380,G01205,¿Cuántos murieron?,¿ENPU'DUN CHIMIÑINA'?,¿cuántos murieron?,¿enpu'dun chimiñina'?,flashcards,P01380,False
U00453,G00369,¿Qué hay?,¿MA'NEN ÑAPALLI?,¿qué hay?,¿ma'nen ñapalli?,flashcards,P00453,False
U00942,G00810,Compartiremos.,A'NAÑIECHIDEK,compartiremos.,a'nañiechidek,flashcards,P00942,False
U02139,G01919,Les gustará.,IYATECHUNA',les gustará.,iyatechuna',flashcards,P02139,False
U02607,G02382,“Tengo abundante. Vengan a conocer”.,- “A’ñapalek wapu’. Enchu luwetchukerku’”.,tengo abundante. vengan a conocer.,- a'ñapalek wapu'. enchu luwetchukerku'.,pdf_textos,T007_N027,True
U02740,G02515,"“¡Gobernante, vamos a hacer pesca con barbasco!”","- “¡Wa’an, enchuku’ pur’awa’!”","¡gobernante, vamos a hacer pesca con barbasco!","- ¡wa'an, enchuku' pur'awa'!",pdf_textos,T007_N160,True
U02306,G02081,"todo lo que sabemos de los antiguos,","iñer ñinchita’kudeksu’ napi’ku’lusa’ki,","todo lo que sabemos de los antiguos,","iñer ñinchita'kudeksu' napi'ku'lusa'ki,",pdf_textos,T001_N056,True
U01642,G01452,Estás tratando.,YANU'TAPALA,estás tratando.,yanu'tapala,flashcards,P01642,False
U01290,G01121,Estarás bien.,MUSU' ÑAPE'CHU,estarás bien.,musu' ñape'chu,flashcards,P01290,False
U01784,G01583,¿Está dormido?,¿WICHISU'A'CHA?,¿está dormido?,¿wichisu'a'cha?,flashcards,P01784,False
U00469,G00384,Trae vino.,KENCHER' VINU',trae vino.,kencher' vinu',flashcards,P00469,False
U00950,G00818,¡Qué burro!,¡MA'NEN ÑINCHICHI'NA!,¡qué burro!,¡ma'nen ñinchichi'na!,flashcards,P00950,True
U00951,G00818,¡Qué imbécil!,¡MA'NEN ÑINCHICHI'NA!,¡qué imbécil!,¡ma'nen ñinchichi'na!,flashcards,P00951,True
U00774,G00651,Como fruta.,KA'APALEK WAYUPI,como fruta.,ka'apalek wayupi,flashcards,P00774,False
U01170,G01020,¡Avergüénzate!,¡DAKUTA'KER'!,¡avergüénzate!,¡dakuta'ker'!,flashcards,P01170,False
U02321,G02096,"muchachas, no saben pues esta lengua nuestra,","wilalunlusa’, ñi ñinchichi’ñina’ namasu’ la’la’mapu’wa’,","muchachas, no saben pues esta lengua nuestra,","wilalunlusa', ñi ñinchichi'ñina' namasu' la'la'mapu'wa',",pdf_textos,T001_N071,True
U02485,G02260,Yendo al monte mi padre baleaba (animales).,Tanak pa’an tatawek ilantulli.,yendo al monte mi padre baleaba (animales).,tanak pa'an tatawek ilantulli.,pdf_textos,T005_N012,True
U01681,G01486,¿Duele esto?,¿IKERLLI ASU'?,¿duele esto?,¿ikerlli asu'?,flashcards,P01681,False
U01243,G01081,Dormimos demasiado.,NAKUSU' WICHI'LLIDEK,dormimos demasiado.,nakusu' wichi'llidek,flashcards,P01243,False
U02565,G02340,De esa manera quizá los antiguos perecieron.,Nu’si’pa’ papinkuku’lusa’ taketllina’.,de esa manera quizá los antiguos perecieron.,nu'si'pa' papinkuku'lusa' taketllina'.,pdf_textos,T006_N055,True
U02907,G02682,“¿Quiénes de ustedes quisieran ir (a buscar a los otros hombres)?,“¿Den ilanma’ a’cha yapa’etchunma’?,¿quiénes de ustedes quisieran ir (a buscar a los otros hombres)?,¿den ilanma' a'cha yapa'etchunma'?,pdf_textos,T010_N075,True
U00621,G00516,Canta.,TULUNER'KER',canta.,tuluner'ker',flashcards,P00621,False
U02192,G01972,¿Cuándo correrás?,¿ENPI'TEKE'CHU?,¿cuándo correrás?,¿enpi'teke'chu?,flashcards,P02192,False
U00545,G00451,Sobreviví.,CHIMINLLINKEKLA NAMPILEK,sobreviví.,chiminllinkekla nampilek,flashcards,P00545,False
U00771,G00648,Confesé.,LUNNEK ,confesé.,lunnek,flashcards,P00771,False
U01953,G01743,¿Puedes oírnos?,¿YENNITULA LAUK'A'MUDEK?,¿puedes oírnos?,¿yennitula lauk'a'mudek?,flashcards,P01953,False
U02204,G01981,Puedes entrar.,YENNITULADA'A'MAK,puedes entrar.,yennitulada'a'mak,flashcards,P02204,False
U00571,G00475,¿Es alto? (estatura - femenino),¿SHILUN A'CHA?,¿es alto? (estatura - femenino),¿shilun a'cha?,flashcards,P00571,True
U01925,G01716,Estás enamorado.,YAKU'APER'WANA,estás enamorado.,yaku'aper'wana,flashcards,P01925,False
U01781,G01580,¿Es médico?,¿LULENTUTEKEN'A'CHA?,¿es médico?,¿lulentuteken'a'cha?,flashcards,P01781,False
U00055,G00044,Llámame.,PEKLU'U,llámame.,peklu'u,flashcards,P00055,False
U01296,G01127,Estás gordo.,WEIPENSU' ÑAPALA,estás gordo.,weipensu' ñapala,flashcards,P01296,False
U02243,G02018,Ama cantar.,TANTENÑI TULUKER'AK,ama cantar.,tantenñi tuluker'ak,flashcards,P02243,False
U00241,G00191,Ella murió.,NANA CHIMIÑI,ella murió.,nana chimiñi,flashcards,P00241,False
U02372,G02147,Entonces mientras se va masticando se va batiendo el líquido y se masca el afrecho (lo último de la yuca disuelta).,"Ipa’linchi katentamupu’su’ pitawitapalek, ka’latulek.",entonces mientras se va masticando se va batiendo el líquido y se masca el afrecho (lo último de la yuca disuelta).,"ipa'linchi katentamupu'su' pitawitapalek, ka'latulek.",pdf_textos,T002_N039,True
U02527,G02302,"¡Bótenlos, que se regresen!” les dijeron.","¡Dinsuludekku’, adanti’na’!” itudekllima.","¡bótenlos, que se regresen! les dijeron.","¡dinsuludekku', adanti'na'! itudekllima.",pdf_textos,T006_N017,True
U03010,G02785,"Cuando ya pasaban veinte años ""Ahora sí, vayan a su pueblo"", les decían los viejos, este, los que tenían mal corazón.","Katu' shunka' ekkilala ñisik ima ""Ipa'a'ka panta'ku' ñinanlu'penmek"", itudekllina' nana taserpiku'lusa', ma'i, mukankinpu'lusa'.","cuando ya pasaban veinte años ahora sí, vayan a su pueblo, les decían los viejos, este, los que tenían mal corazón.","katu' shunka' ekkilala ñisik ima ipa'a'ka panta'ku' ñinanlu'penmek, itudekllina' nana taserpiku'lusa', ma'i, mukankinpu'lusa'.",pdf_textos,T010_N178,True
U00460,G00376,¿Estoy equivocada?,¿APER'SUKU A'CHA?,¿estoy equivocada?,¿aper'suku a'cha?,flashcards,P00460,False
U01874,G01668,Tom canta.,TOM TULUNER'LLI,tom canta.,tom tuluner'lli,flashcards,P01874,False
U00026,G00021,Métete adentro.,DA'KER' KINEKLA,métete adentro.,da'ker' kinekla,flashcards,P00026,False
U00864,G00740,Ahora ayúdame.,IPA'LA KATUPA'U,ahora ayúdame.,ipa'la katupa'u,flashcards,P00864,False
U01648,G01457,¿Estás bromeando?,¿SI'LENTAPALA?,¿estás bromeando?,¿si'lentapala?,flashcards,P01648,False
U02466,G02241,Su dueño dice le decía “¡Tú vete yendo!”,"Wa’anler imi’na itulli “ ¡Pa’apilanter, kenmá!”",su dueño dice le decía ¡tú vete yendo!,"wa'anler imi'na itulli ¡pa'apilanter, kenmá!",pdf_textos,T004_N009,True
U01946,G01736,Acércalo.,A'KAWITER',acércalo.,a'kawiter',flashcards,P01946,False
U01395,G01219,Yo contribuí.,KUA KATU'PATULEK,yo contribuí.,kua katu'patulek,flashcards,P01395,False
U02704,G02479,Sólo los bufeos salieron.,Sapana’lusa’sa’ pekpillina’.,sólo los bufeos salieron.,sapana'lusa'sa' pekpillina'.,pdf_textos,T007_N124,True
U00811,G00687,Soy panadero.,TANTA' NU'TUTEK NUKA'KA,soy panadero.,tanta' nu'tutek nuka'ka,flashcards,P00811,False
U03185,G02960,"Diciendo así, desde entonces, nosotros ahora estos nombres estamos llevando.","Tusu'si'ma, naneklima, kenmu'wa' ipa'la nana llillin ekpa'palekwa'.","diciendo así, desde entonces, nosotros ahora estos nombres estamos llevando.","tusu'si'ma, naneklima, kenmu'wa' ipa'la nana llillin ekpa'palekwa'.",pdf_textos,T013_N039,False
U01636,G01446,¿Bromeas?,¿SI'LENTAPALA'?,¿bromeas?,¿si'lentapala'?,flashcards,P01636,False
U00667,G00557,Tom ronca.,TOM TUKULU'PALLI,tom ronca.,tom tukulu'palli,flashcards,P00667,False
U01115,G00971,Estoy estudiando.,KERKA' ÑINCHITAPALEK,estoy estudiando.,kerka' ñinchitapalek,flashcards,P01115,False
U01833,G01629,Muévase ya.,LENME'KER' IPA,muévase ya.,lenme'ker' ipa,flashcards,P01833,False
U01755,G01557,Estaba sudando.,ELLIA'PAWINEK,estaba sudando.,ellia'pawinek,flashcards,P01755,False
U02303,G02078,Yo tengo la culpa de no haberles enseñado a mis hijos.,kua usha’wanek a’lek’inpu’dek’amu wilaweklusa’.,yo tengo la culpa de no haberles enseñado a mis hijos.,kua usha'wanek a'lek'inpu'dek'amu wilaweklusa'.,pdf_textos,T001_N053,True
