pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U01260,G01096,¿quién renunció?,¿den yunsu'lli?,¿den tenmian'su'lli?,U01262,G01098,hard,0.8638625144958496,0.8002310991287231,0.06363141536712646,4
U01260,G01096,¿quién renunció?,¿den yunsu'lli?,¿den chimiñi?,U00275,G00221,medium,0.8638625144958496,0.6428209543228149,0.22104156017303467,14
U00014,G00011,esperen.,¡wa'ten'ku'!,¡wa'ten'ker'!,U00013,G00010,hard,0.7434454560279846,0.6591031551361084,0.08434230089187622,6
U00014,G00011,esperen.,¡wa'ten'ku'!,wa'tenta'masu' ñapalli,U01618,G01429,medium,0.7434454560279846,0.5912371873855591,0.15220826864242554,15
U02788,G02563,porque los de mal corazón quemaron la casa de arákayu.,nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,nawi'na wintapanta'llinerku ma'pu'si'pa mitan nakulama' tullima arakayu.,U02671,G02446,hard,0.778093159198761,0.6601266264915466,0.11796653270721436,2
U02788,G02563,porque los de mal corazón quemaron la casa de arákayu.,nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,"tasellunku'lusa' papinkuku'lusa' du'anna', nana arakayukin luñina'.",U02797,G02572,medium,0.778093159198761,0.6237043738365173,0.15438878536224365,3
U00713,G00599,estás vieja.,tasellun ñapala,lupersu' ñapala,U01293,G01124,hard,0.5915607810020447,0.5414429306983948,0.0501178503036499,12
U00713,G00599,estás vieja.,tasellun ñapala,yanu'tapala,U01642,G01452,medium,0.5915607810020447,0.44119226932525635,0.15036851167678833,26
U00259,G00206,tom renunció.,tom yunsu'lli,tom a'shulli,U00916,G00786,hard,0.8392840623855591,0.768383264541626,0.0709007978439331,5
U00259,G00206,tom renunció.,tom yunsu'lli,tom dekkuntulli,U00438,G00355,medium,0.8392840623855591,0.6818146109580994,0.15746945142745972,15
U02654,G02429,"sábalo, y este es acarahuasú, y este es …este... fasaco, este es lisa, palometa, gamitana.... les dijo.","- nansek, asui'na iker'adu, asui'na ..ma'i.. a'lanan, asu' nerkala, terek, dunanser.... itudekllima.","nanek ima mañer, dañer, pullikariu ma'i panfilo, nanek ima ransisko, nanek ima asu', ma'i, asu' pancho, nanek ima ñilli asu' pidir aku'llima da'kanchineksu'.",U03174,G02949,hard,0.7514386773109436,0.6179001927375793,0.13353848457336426,2
U02654,G02429,"sábalo, y este es acarahuasú, y este es …este... fasaco, este es lisa, palometa, gamitana.... les dijo.","- nansek, asui'na iker'adu, asui'na ..ma'i.. a'lanan, asu' nerkala, terek, dunanser.... itudekllima.","da'ilek i'na kua tekpa ñichek, ñichek iyun, tunka, etchu, lu'wellu, isekpila ñichek, ukladekpenma' uwapetchekpi'la enpi'walekpi'nta',",U02952,G02727,medium,0.7514386773109436,0.48664626479148865,0.26479241251945496,3
U00882,G00754,¡dejad sitio!,¡ta'ituku' du'ak!,¡ta'itula'u pa'ak!,U01145,G00998,hard,0.7478358745574951,0.6675984859466553,0.08023738861083984,3
U00882,G00754,¡dejad sitio!,¡ta'ituku' du'ak!,ta'iter' a'mercha,U00394,G00319,medium,0.7478358745574951,0.58185213804245,0.16598373651504517,6
U02076,G01859,es irrelevante.,ma'kek'pachi'ñi,ku'la saka'chi'ñi,U01789,G01588,hard,0.7253096699714661,0.657768726348877,0.06754094362258911,3
U02076,G01859,es irrelevante.,ma'kek'pachi'ñi,ma'nen' ñi'ñi lun'ak',U00615,G00511,medium,0.7253096699714661,0.5678051710128784,0.15750449895858765,5
U01457,G01275,soy importante.,luwantulliner'ku,kuakeksa' lli'inupalek,U00828,G00704,hard,0.5620622634887695,0.5062230825424194,0.0558391809463501,5
U01457,G01275,soy importante.,luwantulliner'ku,yuspeine'pi ñapina'ka,U02036,G01820,medium,0.5620622634887695,0.41028839349746704,0.1517738699913025,19
U01702,G01505,quiere ir.,yapa'lli,uker'lli,U00356,G00287,medium,0.7200353145599365,0.5629122853279114,0.15712302923202515,3
U00620,G00515,es guapa.,mulunsha nuka'a,tumu' nuka'a,U02123,G01903,hard,0.7826122641563416,0.7226733565330505,0.059938907623291016,9
U00620,G00515,es guapa.,mulunsha nuka'a,mukankaninpu',U01854,G01648,medium,0.7826122641563416,0.6223833560943604,0.1602289080619812,21
U02683,G02458,dijeron y le quemaron su tambo y su casa.,"tanni'ma di'ser'itullina' tanpu'nen, pideknen.","inmusha'iteklatanna', wellekllina'.",U02776,G02551,hard,0.4995722770690918,0.42646729946136475,0.07310497760772705,5
U02683,G02458,dijeron y le quemaron su tambo y su casa.,"tanni'ma di'ser'itullina' tanpu'nen, pideknen.","tanni'ma insekdipellina', uklulu'nenna' a'nu'tullina' sadina' yekpanna'.",U02870,G02645,medium,0.4995722770690918,0.3489309549331665,0.1506413221359253,23
U00458,G00374,más alto.,a'pinta' musenkek,kaker' ma'pinta',U01041,G01179,hard,0.5623733997344971,0.4280732572078705,0.1343001425266266,2
U00458,G00374,más alto.,a'pinta' musenkek,ka'ker' iñer',U01683,G01488,medium,0.5623733997344971,0.4063967168331146,0.15597668290138245,3
U01911,G01704,me ignorabas.,luwer'chi'nun,lu'wanñiden,U00936,G00804,hard,0.6446006894111633,0.5625313520431519,0.08206933736801147,6
U01911,G01704,me ignorabas.,luwer'chi'nun,ñinchitapalek lun'ak,U00518,G00429,medium,0.6446006894111633,0.46956947445869446,0.17503121495246887,17
U01912,G01704,me ignoraste.,luwer'chi'nun,tumu'tulun,U01913,G01705,hard,0.6094757318496704,0.5433290600776672,0.06614667177200317,5
U01912,G01704,me ignoraste.,luwer'chi'nun,kuakeksa' lli'inupalek,U00828,G00704,medium,0.6094757318496704,0.4587843120098114,0.150691419839859,13
U00457,G00373,lo intentaste.,intek'lli'wina,tekle'rier',U00049,G00039,hard,0.7057819962501526,0.5975831747055054,0.10819882154464722,2
U00457,G00373,lo intentaste.,intek'lli'wina,teklerier',U00442,G00359,medium,0.7057819962501526,0.5481698513031006,0.157612144947052,6
U01364,G01189,hazlo venir.,a'wencher',a'wanerker',U00109,G00077,hard,0.5646375417709351,0.5130099058151245,0.05162763595581055,7
U01364,G01189,hazlo venir.,a'wencher',ku'la ikerinchu,U01477,G01295,medium,0.5646375417709351,0.41368210315704346,0.1509554386138916,34
U00927,G00796,¿estuvo bueno?,¿musu'ñapawiñi?,¿mupallin'cha?,U00574,G00478,hard,0.7498067617416382,0.6813688278198242,0.06843793392181396,3
U00927,G00796,¿estuvo bueno?,¿musu'ñapawiñi?,¿ma'tulli?,U02188,G01968,medium,0.7498067617416382,0.597728431224823,0.15207833051681519,10
U00856,G00732,entremos.,da'awa',pa'echidek,U01583,G01394,hard,0.7601301074028015,0.7080694437026978,0.05206066370010376,7
U00856,G00732,entremos.,da'awa',weranwa',U00387,G00315,medium,0.7601301074028015,0.6054021120071411,0.1547279953956604,24
U01904,G01698,¿qué necesito?,¿ma'nen luwantulek?,¿luwantulun?,U01678,G01484,medium,0.8433340787887573,0.6254857182502747,0.21784836053848267,2
U03202,G02977,no saben pronunciar.,ninchipeklui'npu'la'pi'na'.,ñinchilu'nma'su' ñilli inluntunansu'.,U02505,G02280,medium,0.7759988307952881,0.6075778603553772,0.1684209704399109,3
U02048,G01831,estoy avergonzado.,ñapalek dakuta'su',ukapisha ñapalek,U00214,G00166,hard,0.775787889957428,0.7203933000564575,0.05539458990097046,29
U02048,G01831,estoy avergonzado.,ñapalek dakuta'su',insek'dipersu' ñapi'nek,U00792,G00669,medium,0.775787889957428,0.6244282722473145,0.15135961771011353,41
U01618,G01429,debes esperar.,wa'tenta'masu' ñapalli,adanta'a'kasu' ñapalli,U01732,G01534,medium,0.7704026103019714,0.6003720164299011,0.1700305938720703,3
U00249,G00196,parate,wanerker',nu'ter',U00887,G00759,hard,0.7670819163322449,0.7164998650550842,0.050582051277160645,6
U00249,G00196,parate,wanerker',ta'ituler',U01532,G01345,medium,0.7670819163322449,0.6113533973693848,0.1557285189628601,25
U01319,G01148,¿están listos?,¿insek'diperpi ñapalama'?,¿tekinchi'cha' ñapalama?,U00994,G00857,hard,0.7672051787376404,0.7127854824066162,0.05441969633102417,2
U01319,G01148,¿están listos?,¿insek'diperpi ñapalama'?,¿enñupa'cha ñapalama'?,U01603,G01414,medium,0.7672051787376404,0.6117373704910278,0.15546780824661255,4
U00678,G00568,¿fue divertido?,¿mulli'ncha'?,¿musenkek a'cha?,U00572,G00476,hard,0.504036009311676,0.4517862796783447,0.0522497296333313,17
U00678,G00568,¿fue divertido?,¿mulli'ncha'?,¿ulanpallincha?,U01468,G01286,medium,0.504036009311676,0.3533780872821808,0.15065792202949524,48
U02443,G02218,"sólo ellas me cuidan, me lavan la ropa.","nawa'sa' lli'apallinerku, peksaduintullinerku.","kutunshawek a'ña'kasu', dudinpu' enka'pallinerku.",U02271,G02046,medium,0.6534345149993896,0.4899739921092987,0.16346052289009094,3
U01086,G00945,quiero ir.,yapa'lek,yanpu'lek,U01721,G01524,hard,0.6891603469848633,0.6135472059249878,0.07561314105987549,5
U01086,G00945,quiero ir.,yapa'lek,yawerannek,U01422,G01242,medium,0.6891603469848633,0.5370221138000488,0.15213823318481445,13
U00304,G00243,olvídame.,pinaner'u,wiperi'u,U00027,G00022,hard,0.6955876350402832,0.6400637030601501,0.05552393198013306,5
U00304,G00243,olvídame.,pinaner'u,kaluitu'u,U00735,G00615,medium,0.6955876350402832,0.5453288555145264,0.15025877952575684,14
U00490,G00403,no hables.,yalunta',yalli'tama,U00485,G00398,hard,0.8057332038879395,0.692421019077301,0.11331218481063843,4
U00490,G00403,no hables.,yalunta',yalek'tuta,U00295,G00234,medium,0.8057332038879395,0.6248641610145569,0.18086904287338257,6
U02160,G01940,podemos ayudarte.,yennitulek'wa' katu'pa'a'kik,yennitulek katu'pa'a'kik,U01713,G01516,hard,0.8435885906219482,0.7907718420028687,0.05281674861907959,2
U02160,G01940,podemos ayudarte.,yennitulek'wa' katu'pa'a'kik,yennitula winta'mudek,U02205,G01982,medium,0.8435885906219482,0.6734368801116943,0.1701517105102539,5
U01575,G01386,lo entendemos.,lachek'apallidek,ñinchitapallidek,U00123,G00088,hard,0.7194634079933167,0.668117105960846,0.0513463020324707,4
U01575,G01386,lo entendemos.,lachek'apallidek,lauk'tapallidek,U02180,G01960,medium,0.7194634079933167,0.534927487373352,0.1845359206199646,6
U01967,G01756,hazlo ahoritita.,nu'ter' ipia'lashinchi,empu'ni yaluntama',U00140,G00101,hard,0.5948718786239624,0.5431535840034485,0.051718294620513916,3
U01967,G01756,hazlo ahoritita.,nu'ter' ipia'lashinchi,ku'la u'wa'ta'pi'ñi,U02241,G02016,medium,0.5948718786239624,0.44344067573547363,0.15143120288848877,12
U01506,G01322,mantengámoslo.,tupi'wa',inlulen'awa',U02101,G01882,hard,0.6183731555938721,0.5552135109901428,0.06315964460372925,7
U01506,G01322,mantengámoslo.,tupi'wa',a'ta'wantullidek,U00697,G00584,medium,0.6183731555938721,0.4633965492248535,0.15497660636901855,29
U01507,G01322,prosigamos.,tupi'wa',dek'awa',U00609,G00505,hard,0.7512489557266235,0.6965833902359009,0.054665565490722656,10
U01507,G01322,prosigamos.,tupi'wa',pa'echidek,U01583,G01394,medium,0.7512489557266235,0.5920447111129761,0.15920424461364746,21
U00825,G00701,soy paciente.,wa'tentutek nuka'ka,wa'tentapechek,U02041,G01825,hard,0.7624058723449707,0.673517107963562,0.08888876438140869,4
U00825,G00701,soy paciente.,wa'tentutek nuka'ka,wa'tentechek,U00805,G00681,medium,0.7624058723449707,0.5920861959457397,0.17031967639923096,7
U00788,G00665,necesito ayuda.,luwantulek katu'pa',luwantulek saka'tak,U01735,G01537,hard,0.7701013684272766,0.6797035932540894,0.09039777517318726,2
U00788,G00665,necesito ayuda.,luwantulek katu'pa',luwantulek neriak,U01734,G01536,medium,0.7701013684272766,0.6060969829559326,0.164004385471344,3
U03000,G02775,las abuelas ya finadas dijeron: nosotros somos los culpables de que ahora los señores vengan y nos hagan la vida imposible sin motivo.,tullina' amiku'lusa' kuda usha'wañidek asu' ipa'la wa'danlusa' uk'anna' llikanerchi'ñinerkenmu'wa'.,shiwiluku'lusa' ipa'la ita'kawa'su' kanpana' pitun napi' i'na itullina' lanla' pitun.,U02817,G02592,hard,0.7265943884849548,0.5978402495384216,0.1287541389465332,2
U03000,G02775,las abuelas ya finadas dijeron: nosotros somos los culpables de que ahora los señores vengan y nos hagan la vida imposible sin motivo.,tullina' amiku'lusa' kuda usha'wañidek asu' ipa'la wa'danlusa' uk'anna' llikanerchi'ñinerkenmu'wa'.,napi' taserpiku'lusa' luwanchiñina' kawita'kasu' wilakudek ña'sekkudek.,U02790,G02565,medium,0.7265943884849548,0.5584774613380432,0.16811692714691162,3
U02099,G01880,llevémonos bien.,in'ekpa'wa' musu',mu'pallidek',U00271,G00217,hard,0.6754757165908813,0.606955349445343,0.06852036714553833,2
U02099,G01880,llevémonos bien.,in'ekpa'wa' musu',inlli'inuter' musuk,U01528,G01341,medium,0.6754757165908813,0.5187592506408691,0.1567164659500122,8
U01821,G01617,déjalos pelear.,ta'itula'dek'ku' idenmaina',ta'itula'udek kudasa',U01817,G01614,medium,0.7375726699829102,0.5822551846504211,0.155317485332489,2
U03128,G02903,hay que hacerles sembrar a estos indios.,a'teradek'awa' asu' kenma'lusa'.,nawa'ler a'ka di'tetchuna' nana anaka'.,U02916,G02691,hard,0.5748888850212097,0.5223864316940308,0.052502453327178955,5
U03128,G02903,hay que hacerles sembrar a estos indios.,a'teradek'awa' asu' kenma'lusa'.,¡enchuku' di'tawa' asu' katu'ta'!,U03063,G02838,medium,0.5748888850212097,0.42371007800102234,0.15117880702018738,14
U00497,G00409,síguele.,tupiter',apu'ker',U00060,G00746,hard,0.7730644941329956,0.6559927463531494,0.11707174777984619,2
U00497,G00409,síguele.,tupiter',tununter',U01166,G01017,medium,0.7730644941329956,0.6171646118164062,0.15589988231658936,15
U02000,G01786,puedo regresar.,yennitulek adanta'ak,iyatulek kana'tak,U01730,G01532,hard,0.8268336653709412,0.7308295369148254,0.09600412845611572,4
U02000,G01786,puedo regresar.,yennitulek adanta'ak,yakatupa'tulek,U01745,G01547,medium,0.8268336653709412,0.6668395400047302,0.15999412536621094,9
U02184,G01964,estamos separados.,yampu'su' ñapallidek,a'ñapalekdekwa',U01897,G01691,hard,0.6673209071159363,0.6020969152450562,0.06522399187088013,18
U02184,G01964,estamos separados.,yampu'su' ñapallidek,musu'lu'ukpi ñapallidek,U02179,G01959,medium,0.6673209071159363,0.5133068561553955,0.15401405096054077,37
U01846,G01641,fumar apesta.,u'wa'tak analli,dekunder' uti'la,U00924,G00793,hard,0.5739373564720154,0.5175601243972778,0.05637723207473755,2
U01846,G01641,fumar apesta.,u'wa'tak analli,a'shulek wapu',U01739,G01541,medium,0.5739373564720154,0.4189920723438263,0.1549452841281891,8
U02179,G01959,estamos seguros.,musu'lu'ukpi ñapallidek,nampilalasu' ñapalidek,U00943,G00811,hard,0.6581515669822693,0.597021758556366,0.06112980842590332,7
U02179,G01959,estamos seguros.,musu'lu'ukpi ñapallidek,sadasu' ñapalek',U01584,G01395,medium,0.6581515669822693,0.5025615692138672,0.1555899977684021,16
U02519,G02294,este era asistente del gobernante.,nana wa'an wala'wanen.,kua asek wilawañun awawek.,U02252,G02027,hard,0.6251338720321655,0.5457537770271301,0.0793800950050354,3
U02519,G02294,este era asistente del gobernante.,nana wa'an wala'wanen.,nana chimiñi,U00241,G00191,medium,0.6251338720321655,0.4743281304836273,0.1508057415485382,8
U02893,G02668,"cuando se durmieron, dice que de veras vino el duende puro hueso y a toditos los mató mordiéndoles el cuello,",wichi'a'ser ima tekkinchi lansi' wa'dan uk'an iñer ima laki'kerdeklli.,lli'llini'mi'na lanteknen pi'sheksu' ali'la piteknenunta' merpinen.,U02676,G02451,hard,0.5735712051391602,0.5114179253578186,0.06215327978134155,4
U02893,G02668,"cuando se durmieron, dice que de veras vino el duende puro hueso y a toditos los mató mordiéndoles el cuello,",wichi'a'ser ima tekkinchi lansi' wa'dan uk'an iñer ima laki'kerdeklli.,"apu'tek ima kullikerwa'su', sekputchek imi'na saka'tulusa' luwekta'su' nanakin kelli.",U03131,G02906,medium,0.5735712051391602,0.4149280786514282,0.15864312648773193,16
U01909,G01703,"sí, claro.",tekinchi,latek'la nañi,U01851,G01646,hard,0.5888333320617676,0.537153959274292,0.051679372787475586,4
U01909,G01703,"sí, claro.",tekinchi,"- ta'iter, alli'shá.",U02881,G02656,medium,0.5888333320617676,0.4191151261329651,0.1697182059288025,9
U01910,G01703,"sí, ciertamente.",tekinchi,nanasa',U02059,G01842,medium,0.6109589338302612,0.4235513210296631,0.18740761280059814,6
U02089,G01871,déjame averiguarlo.,ta'itula'u lek'techek,ta'itula'u lauk'echek,U01819,G01616,hard,0.6860402822494507,0.615337073802948,0.07070320844650269,9
U02089,G01871,déjame averiguarlo.,ta'itula'u lek'techek,ta'itula'u pae'chek,U01810,G01607,medium,0.6860402822494507,0.5318979024887085,0.1541423797607422,15
U00305,G00244,olvídenme.,pinaner'u'ku,pinaner'u,U00304,G00243,hard,0.750349760055542,0.685662567615509,0.06468719244003296,3
U00305,G00244,olvídenme.,pinaner'u'ku,a'uktu'u,U02113,G01894,medium,0.750349760055542,0.5938338041305542,0.1565159559249878,8
U02837,G02612,"por eso nosotros ahora decimos otra gente también quizá vivirán,","nu'akkui'na kenmu'wa' ipa'la tapalekwa' ali'la muda'nti'pa' nanpipalli,","nanapa yunsu'i kenmu'wa'kinsa' ñii asu' samer,",U02682,G02457,medium,0.7478982210159302,0.5481122732162476,0.19978594779968262,2
U02350,G02125,ahora a máquina muelen bien menudito.,ipa'li'na makinak peksanpallina' damellu'shasu'.,asek ima u'chimu saka'takawek ketñala.,U03127,G02902,medium,0.7168565392494202,0.5475870370864868,0.16926950216293335,2
U02618,G02393,¿han traído candela?,¿pen ipa' kellama'?,¿nakusu' tanluwatulli?,U00833,G00709,hard,0.5995692610740662,0.5427591800689697,0.056810081005096436,6
U02618,G02393,¿han traído candela?,¿pen ipa' kellama'?,¿ipa' mula'lli?,U01787,G01586,medium,0.5995692610740662,0.4340623915195465,0.16550686955451965,17
U01100,G00959,soy adulta.,taserlunku nuka'ka,sudasu' nuka'ka,U00822,G00698,hard,0.7175319790840149,0.6636736392974854,0.05385833978652954,14
U01100,G00959,soy adulta.,taserlunku nuka'ka,tenmiansu'palek,U01768,G01568,medium,0.7175319790840149,0.5629561543464661,0.15457582473754883,28
U01074,G00933,te extrañé.,lu'wañen,nu'chin'chu,U01628,G01439,hard,0.6539173126220703,0.5690112113952637,0.08490610122680664,4
U01074,G00933,te extrañé.,lu'wañen,peclu'echek,U01436,G01256,medium,0.6539173126220703,0.4937223494052887,0.16019496321678162,8
U02152,G01932,tom aceleró.,tom nakusu' a'teka'lli,tom dek'kuntulli,U00670,G00560,hard,0.7785191535949707,0.7254799008369446,0.05303925275802612,3
U02152,G01932,tom aceleró.,tom nakusu' a'teka'lli,tom a'shulli,U00916,G00786,medium,0.7785191535949707,0.6279917359352112,0.15052741765975952,24
U02710,G02485,"también los lagos se secaron,","sennanlusa'nta' enñi,","iñerdaper yu'nkellapilli,",U02744,G02519,hard,0.6830384135246277,0.6265502572059631,0.05648815631866455,5
U02710,G02485,"también los lagos se secaron,","sennanlusa'nta' enñi,","kundetchek enñi,",U02713,G02488,medium,0.6830384135246277,0.5293980240821838,0.15364038944244385,21
U00747,G00627,termine esto.,a'ta'wanter asu',llinser'ker' asu',U02198,G01976,hard,0.6773005127906799,0.6185667514801025,0.05873376131057739,14
U00747,G00627,termine esto.,a'ta'wanter asu',llia'ker' nanek,U00630,G00525,medium,0.6773005127906799,0.5237237215042114,0.1535767912864685,32
U00748,G00627,termina esto.,a'ta'wanter asu',ekpa'ker' asu',U00471,G00386,hard,0.6748103499412537,0.6190412640571594,0.05576908588409424,7
U00748,G00627,termina esto.,a'ta'wanter asu',luntuku' asu',U00402,G00326,medium,0.6748103499412537,0.5149741172790527,0.15983623266220093,25
U02602,G02377,arakayu.,da'pachenma' kenmama' tekwetchuma' itudekllima. si entran ustedes van a tener miedo les dijo.,¿ma'pu'lusa' asu' muda' ñan i'na asu' arakayu u'lli? tullini'ma nana ñinanlu'wanlusa'.,U02677,G02452,hard,0.4648829996585846,0.41408228874206543,0.050800710916519165,9
U02602,G02377,arakayu.,da'pachenma' kenmama' tekwetchuma' itudekllima. si entran ustedes van a tener miedo les dijo.,a'chiyek'echiden,U01891,G01685,medium,0.4648829996585846,0.31417450308799744,0.15070849657058716,32
U01050,G00910,esperará.,wa'tentechu,wa'tentapechek,U02041,G01825,medium,0.8128021359443665,0.6382822394371033,0.17451989650726318,2
