pair_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id
U01264,¿Acaso vivirá?,¿NANPICHUA'CHA?,¿acaso vivirá?,¿nanpichua'cha?,flashcards2,P01264
U01265,Eres bueno.,U'CHIMU NUKA'MA,eres bueno.,u'chimu nuka'ma,flashcards2,P01265
U01266,Estás bien.,MU'SU' ÑAPALA,estás bien.,mu'su' ñapala,flashcards2,P01266
U01267,Eres rico.,KULLIKER'WANPALA,eres rico.,kulliker'wanpala,flashcards2,P01267
U01268,Puedes venir.,YENNITULA' UK'A'MAK,puedes venir.,yennitula' uk'a'mak,flashcards2,P01268
U01269,Puedes quedarte.,YENNITULA' LLIA'A'MAK,puedes quedarte.,yennitula' llia'a'mak,flashcards2,P01269
U01270,Tú primera.,NANENTUPEN,tú primera.,nanentupen,flashcards2,P01270
U01271,Ustedes primero.,NANENTU KENMAMA',ustedes primero.,nanentu kenmama',flashcards2,P01271
U01272,Lo heriste.,LLIPU'TULA,lo heriste.,llipu'tula,flashcards2,P01272
U01273,Le conoces.,LUWER'CHAPALA,le conoces.,luwer'chapala,flashcards2,P01273
U01274,Puedes nadar.,YENNITULA' IDUN'A'MAK,puedes nadar.,yennitula' idun'a'mak,flashcards2,P01274
U01275,Prometiste.,NU'TECHUN TUWINA,prometiste.,nu'techun tuwina,flashcards2,P01275
U01276,Tú prometiste.,KENMA NU'TECHUN TUWINA,tú prometiste.,kenma nu'techun tuwina,flashcards2,P01276
U01277,Prometió.,NANA TUWIÑI NU'TECHU,prometió.,nana tuwiñi nu'techu,flashcards2,P01277
U01278,Usted prometió.,KENMA TUWINA NU'TECHU,usted prometió.,kenma tuwina nu'techu,flashcards2,P01278
U01279,Ustedes prometisteis.,KENMAMA' TUWINAMA' NU'TECHUMA,ustedes prometisteis.,kenmama' tuwinama' nu'techuma,flashcards2,P01279
U01280,Prometieron.,TUWIÑINA' NU'TECHUNA,prometieron.,tuwiñina' nu'techuna,flashcards2,P01280
U01281,Ustedes prometieron.,KENMAMA' TUWINAMA' NU'TECHUMA,ustedes prometieron.,kenmama' tuwinama' nu'techuma,flashcards2,P01281
U01282,Lo prometiste.,NU'TECHUN TUWINA,lo prometiste.,nu'techun tuwina,flashcards2,P01282
U01283,Lo prometió.,TUWIÑI NU'TECHU,lo prometió.,tuwiñi nu'techu,flashcards2,P01283
U01284,Lo prometieron.,TUWIÑINA' NU'TECHUNA,lo prometieron.,tuwiñina' nu'techuna,flashcards2,P01284
U01285,Me asustas.,A'IMANANTULUN,me asustas.,a'imanantulun,flashcards2,P01285
U01286,Sobreviviste.,CHIMINLLINKEKLA NAMPILA,sobreviviste.,chiminllinkekla nampila,flashcards2,P01286
U01287,Tú sobreviviste.,KENMA CHIMINLLINKEKLA NAMPILA,tú sobreviviste.,kenma chiminllinkekla nampila,flashcards2,P01287
U01288,Sobrevivió.,CHIMINLLINKEKLA NAMPILLI,sobrevivió.,chiminllinkekla nampilli,flashcards2,P01288
U01289,Usted sobrevivió.,KENMA CHIMINLLINKEKLA NAMPILA,usted sobrevivió.,kenma chiminllinkekla nampila,flashcards2,P01289
U01290,Estarás bien.,MUSU' ÑAPE'CHU,estarás bien.,musu' ñape'chu,flashcards2,P01290
U01291,Estás loco.,WA'DANPINTEK ÑAPALA,estás loco.,wa'danpintek ñapala,flashcards2,P01291
U01292,Es cruel.,MUKANKAN'INPU' NUKA'A,es cruel.,mukankan'inpu' nuka'a,flashcards2,P01292
U01293,Estás borracha.,LUPERSU' ÑAPALA,estás borracha.,lupersu' ñapala,flashcards2,P01293
U01294,Está despedido.,SAKA'TUNAKLA USU'LLINA,está despedido.,saka'tunakla usu'llina,flashcards2,P01294
U01295,Están despedidos.,SAKA'TUNAKLA USU'DEKLLINA',están despedidos.,saka'tunakla usu'dekllina',flashcards2,P01295
U01296,Estás gordo.,WEIPENSU' ÑAPALA,estás gordo.,weipensu' ñapala,flashcards2,P01296
U01297,Estás mintiendo.,TUMU'PALA,estás mintiendo.,tumu'pala,flashcards2,P01297
U01298,Tienes razón.,TEKINCHI NUKA'A,tienes razón.,tekinchi nuka'a,flashcards2,P01298
U01299,Eres inteligente.,IÑER' ÑINCHITAPALA',eres inteligente.,iñer' ñinchitapala',flashcards2,P01299
U01300,Son inteligentes.,IÑER' ÑINCHITULUSA' NUKER'KA,son inteligentes.,iñer' ñinchitulusa' nuker'ka,flashcards2,P01300
U01301,Eres listo.,INSEKDIPERPI NUKA'MA,eres listo.,insekdiperpi nuka'ma,flashcards2,P01301
U01302,Estás cansado.,SAKA'TUSU' ÑAPALA,estás cansado.,saka'tusu' ñapala,flashcards2,P01302
U01303,Eres duro.,WATENSU' NUKA'MA,eres duro.,watensu' nuka'ma,flashcards2,P01303
U01304,Estás equivocado.,APER'SU' ÑAPALA,estás equivocado.,aper'su' ñapala,flashcards2,P01304
U01305,¿Estoy soñando?,¿WA'LATAPALEK?,¿estoy soñando?,¿wa'latapalek?,flashcards2,P01305
U01306,¿Están ocupados?,¿YENNICHI'NAMA'?,¿están ocupados?,¿yennichi'nama'?,flashcards2,P01306
U01307,¿Son polis?,¿SUNTADULUSA'CHA?,¿son polis?,¿suntadulusa'cha?,flashcards2,P01307
U01308,¿Son altos?,¿SHIPENLUSA' NUKER'KA?,¿son altos?,¿shipenlusa' nuker'ka?,flashcards2,P01308
U01309,¿Estás sola?,¿KENMASHASA' ÑAPALA?,¿estás sola?,¿kenmashasa' ñapala?,flashcards2,P01309
U01310,¿Estás enojada?,¿YUSU' ÑAPALA?,¿estás enojada?,¿yusu' ñapala?,flashcards2,P01310
U01311,¿Estás despierta?,¿NANPILADASU' ÑAPALA?,¿estás despierta?,¿nanpiladasu' ñapala?,flashcards2,P01311
U01312,¿Estás borracho?,¿LUPERSU' ÑAPALA?,¿estás borracho?,¿lupersu' ñapala?,flashcards2,P01312
U01313,¿Estás ebrio?,¿LUPERSU' ÑAPALA?,¿estás ebrio?,¿lupersu' ñapala?,flashcards2,P01313
U01314,¿Estás embriagado?,¿LUPERSU' ÑAPALA?,¿estás embriagado?,¿lupersu' ñapala?,flashcards2,P01314
U01315,¿Estás contento?,¿MUSU'CHA ÑAPALA?,¿estás contento?,¿musu'cha ñapala?,flashcards2,P01315
U01316,¿Eres feliz?,¿MUSU' ÑAPALA?,¿eres feliz?,¿musu' ñapala?,flashcards2,P01316
U01317,¿Contento?,¿MUSU'?,¿contento?,¿musu'?,flashcards2,P01317
U01318,¿Estás lista?,¿INSEK'DIPERPI ÑAPALA?,¿estás lista?,¿insek'diperpi ñapala?,flashcards2,P01318
U01319,¿Están listos?,¿INSEK'DIPERPI ÑAPALAMA'?,¿están listos?,¿insek'diperpi ñapalama'?,flashcards2,P01319
U01320,¿Estás?,¿ÑAPALA?,¿estás?,¿ñapala?,flashcards2,P01320
U01321,¿Estás cansado?,¿SAKA'TUSU' ÑAPALA?,¿estás cansado?,¿saka'tusu' ñapala?,flashcards2,P01321
U01322,Pórtate bien.,MUSU' ÑIKER,pórtate bien.,musu' ñiker,flashcards2,P01322
U01323,Apóyame.,KATU'PA'U,apóyame.,katu'pa'u,flashcards2,P01323
U01324,Apóyanos.,KATU'PA'UDEK,apóyanos.,katu'pa'udek,flashcards2,P01324
U01325,Tráelo aquí.,KENCHER' ASEK,tráelo aquí.,kencher' asek,flashcards2,P01325
U01326,Pide ayuda.,LEKTER' KATU'PA',pide ayuda.,lekter' katu'pa',flashcards2,P01326
U01327,Pida ayuda.,LEKTER' KATU'PA',pida ayuda.,lekter' katu'pa',flashcards2,P01327
U01328,Pidan ayuda.,LEKTUKU' KATU'PA',pidan ayuda.,lektuku' katu'pa',flashcards2,P01328
U01329,¡Llámame después!,¡PEKLU'U MA'ISIK!,¡llámame después!,¡peklu'u ma'isik!,flashcards2,P01329
U01330,¿Puedo entrar?,¿YENNITULEK DA'AK?,¿puedo entrar?,¿yennitulek da'ak?,flashcards2,P01330
U01331,¿Puedo tenerlo?,¿YENNITULEK A'ÑAK?,¿puedo tenerlo?,¿yennitulek a'ñak?,flashcards2,P01331
U01332,¿Puedo abrazarte?,¿YENNITULEK WIPERI'A'KIK?,¿puedo abrazarte?,¿yennitulek wiperi'a'kik?,flashcards2,P01332
U01333,¿Puedo participar?,¿YENNITULEK KATUPA'TAK?,¿puedo participar?,¿yennitulek katupa'tak?,flashcards2,P01333
U01334,¿Puedo quedármelo?,¿YENNITULEK EK'LLIA'AK?,¿puedo quedármelo?,¿yennitulek ek'llia'ak?,flashcards2,P01334
U01335,¿Puedo visitar?,¿YENNITULEK LLIAK?,¿puedo visitar?,¿yennitulek lliak?,flashcards2,P01335
U01336,¿Puedo tomarlo?,¿YENNITULEK PILLI'TAK?,¿puedo tomarlo?,¿yennitulek pilli'tak?,flashcards2,P01336
U01337,¿Puedes dormir?,¿YENNITULA WICHI'A'MAK?,¿puedes dormir?,¿yennitula wichi'a'mak?,flashcards2,P01337
U01338,Venga mañana.,WEKER' EKLLI,venga mañana.,weker' eklli,flashcards2,P01338
U01339,Baila conmigo.,LANSA'KER' KUALEK,baila conmigo.,lansa'ker' kualek,flashcards2,P01339
U01340,¿Hablaste?,¿LUN'NA?,¿hablaste?,¿lun'na?,flashcards2,P01340
U01341,¿Le conozco?,¿LUWER'CHAPALEK?,¿le conozco?,¿luwer'chapalek?,flashcards2,P01341
U01342,¿Te conozco?,¿LUWER'CHAPALLIEN?,¿te conozco?,¿luwer'chapallien?,flashcards2,P01342
U01343,¿Necesito uno?,¿LUANTULEK ALA'SA'?,¿necesito uno?,¿luantulek ala'sa'?,flashcards2,P01343
U01344,Serás bienvenido.,MUSU' SEK'KAPERECHUNER'KEN,serás bienvenido.,musu' sek'kaperechuner'ken,flashcards2,P01344
U01345,Hazlo rápidamente.,WIU'SU' NU'TER',hazlo rápidamente.,wiu'su' nu'ter',flashcards2,P01345
U01346,Hágalo rápido.,WIU'SU' NU'TER',hágalo rápido.,wiu'su' nu'ter',flashcards2,P01346
U01347,Hazlo conmigo.,KUALEK NU'TER',hazlo conmigo.,kualek nu'ter',flashcards2,P01347
U01348,¿Me sigues?,¿TUPITECHUNKU?,¿me sigues?,¿tupitechunku?,flashcards2,P01348
U01349,¿Lo ves?,¿LI'APALA?,¿lo ves?,¿li'apala?,flashcards2,P01349
U01350,¿Me ves?,¿LI'APALU?,¿me ves?,¿li'apalu?,flashcards2,P01350
U01351,No engordes.,YAWEYTA,no engordes.,yaweyta,flashcards2,P01351
U01352,Come algo.,MA'SHAPIN'TA KA'KER',come algo.,ma'shapin'ta ka'ker',flashcards2,P01352
U01353,Todos ganan.,IÑER' KANA'TULLINA',todos ganan.,iñer' kana'tullina',flashcards2,P01353
U01354,Dámelo.,ENKA'U,dámelo.,enka'u,flashcards2,P01354
U01355,Dímelo.,WINTU'U,dímelo.,wintu'u,flashcards2,P01355
U01356,Dame algunos.,ENKA'U NU'UNTA'LUSA',dame algunos.,enka'u nu'unta'lusa',flashcards2,P01356
U01357,Deme esos.,ENKA'U NANALUSA',deme esos.,enka'u nanalusa',flashcards2,P01357
U01358,Aguanta.,YAN'KATEKTER',aguanta.,yan'katekter',flashcards2,P01358
U01359,Espera ahí.,NANEK WATENKER',espera ahí.,nanek watenker',flashcards2,P01359
U01360,Espere allí.,NANEK WATENKER',espere allí.,nanek watenker',flashcards2,P01360
U01361,Agárrate fuerte.,PILI'KER' IKERSU',agárrate fuerte.,pili'ker' ikersu',flashcards2,P01361
U01362,Guarda eso.,SEKDIPERKER' NANA,guarda eso.,sekdiperker' nana,flashcards2,P01362
U01363,Conserva eso.,SEKDIPERKER' NANA,conserva eso.,sekdiperker' nana,flashcards2,P01363
U01364,Hazlo venir.,A'WENCHER',hazlo venir.,a'wencher',flashcards2,P01364
U01365,Come mucho.,WAPU' WERAMPALLI,come mucho.,wapu' werampalli,flashcards2,P01365
U01366,Le cogieron.,PILLI'TULLINA,le cogieron.,pilli'tullina,flashcards2,P01366
U01367,Está leyendo.,LUNTA'PALLI,está leyendo.,lunta'palli,flashcards2,P01367
U01368,La besó.,MUSHA'LLI,la besó.,musha'lli,flashcards2,P01368
U01369,Luce pálido.,SHAPI'TEK NUKA'A,luce pálido.,shapi'tek nuka'a,flashcards2,P01369
U01370,¡Me pellizcó!,¡SEK'TEK'LLIU!,¡me pellizcó!,¡sek'tek'lliu!,flashcards2,P01370
U01371,Camina rápido.,WIU'SU' DEKUNTER',camina rápido.,wiu'su' dekunter',flashcards2,P01371
U01372,Quiere más.,A'PINTA' LUWANTULLI,quiere más.,a'pinta' luwantulli,flashcards2,P01372
U01373,Es abogado.,CHIMIDEKPI NUKA'A,es abogado.,chimidekpi nuka'a,flashcards2,P01373
U01374,Aquí viene.,ASEK UK'APILELLI,aquí viene.,asek uk'apilelli,flashcards2,P01374
U01375,Abrazame fuertemente.,WIPERI'U IKERSU',abrazame fuertemente.,wiperi'u ikersu',flashcards2,P01375
U01376,Espera allí.,WA'TENDER' NANEK,espera allí.,wa'tender' nanek,flashcards2,P01376
U01377,Sujétalo fuerte.,PILLI'TER' IKERSU',sujétalo fuerte.,pilli'ter' ikersu',flashcards2,P01377
U01378,¡Sujétalo!,¡PILLI'TER'!,¡sujétalo!,¡pilli'ter'!,flashcards2,P01378
U01379,¿Cómo estáis?,¿MA'PU'SIN?,¿cómo estáis?,¿ma'pu'sin?,flashcards2,P01379
U01380,¿Cuántos murieron?,¿ENPU'DUN CHIMIÑINA'?,¿cuántos murieron?,¿enpu'dun chimiñina'?,flashcards2,P01380
U01381,¡Qué emocionante!,¡EMBU'NIMUSHIPA'!,¡qué emocionante!,¡embu'nimushipa'!,flashcards2,P01381
U01382,"Apúrate, Tom.",WIUK'ER' TOM,"apúrate, tom.",wiuk'er' tom,flashcards2,P01382
U01383,Casi morí.,CHIMINWINEK,casi morí.,chiminwinek,flashcards2,P01383
U01384,Siempre camino.,NERPI'PU' DEKUNDAPALEK,siempre camino.,nerpi'pu' dekundapalek,flashcards2,P01384
U01385,Soy americano.,AMERICANO NUKA'KA,soy americano.,americano nuka'ka,flashcards2,P01385
U01386,Soy japonés.,JAPONES NUKA'KA,soy japonés.,japones nuka'ka,flashcards2,P01386
U01387,Estoy tosiendo.,CHINKU'PALEK,estoy tosiendo.,chinku'palek,flashcards2,P01387
U01388,Me indigna.,A'YIULLIU,me indigna.,a'yiulliu,flashcards2,P01388
U01389,Estoy estornudando.,A'SHUPALEK,estoy estornudando.,a'shupalek,flashcards2,P01389
U01390,Te creo.,LATEKLLIEN,te creo.,latekllien,flashcards2,P01390
U01391,Les creo.,LATEKDEKLEK,les creo.,latekdeklek,flashcards2,P01391
U01392,Los llamé.,PEKLU'DEKLEK,los llamé.,peklu'deklek,flashcards2,P01392
U01393,Puedo sentirlo.,YENNITULEK LAUK'AK,puedo sentirlo.,yennitulek lauk'ak,flashcards2,P01393
U01394,Puedo verte.,YENNITULEK LI'AN'SU',puedo verte.,yennitulek li'an'su',flashcards2,P01394
U01395,Yo contribuí.,KUA KATU'PATULEK,yo contribuí.,kua katu'patulek,flashcards2,P01395
U01396,No esperé.,WA'TENCHI'NEK,no esperé.,wa'tenchi'nek,flashcards2,P01396
U01397,No estudio.,KU'LA ÑINCHITAPI'NEK,no estudio.,ku'la ñinchitapi'nek,flashcards2,P01397
U01398,Yo exageré.,KUA A'NADALEK,yo exageré.,kua a'nadalek,flashcards2,P01398
U01399,Me dormí.,WICHI'LEK,me dormí.,wichi'lek,flashcards2,P01399
U01400,Te perdono.,MA'ICHIN'CHEN,te perdono.,ma'ichin'chen,flashcards2,P01400
U01401,Me casé.,SADALEK (hombre) / SUDALEK (mujer),me casé.,sadalek (hombre) / sudalek (mujer),flashcards2,P01401
U01402,Odio volar.,LUYULEK PENNU'AK,odio volar.,luyulek pennu'ak,flashcards2,P01402
U01403,Detesto volar.,LUYULEK PENNU'AK,detesto volar.,luyulek pennu'ak,flashcards2,P01403
U01404,Odio perder.,LUYULEK WER'AK,odio perder.,luyulek wer'ak,flashcards2,P01404
U01405,Detesto perder.,LUYULEK WER'AK,detesto perder.,luyulek wer'ak,flashcards2,P01405
U01406,Estoy resfriado.,ILUSU' ÑAPALEK,estoy resfriado.,ilusu' ñapalek,flashcards2,P01406
U01407,Estoy acatarrado.,ILUSU' ÑAPALEK,estoy acatarrado.,ilusu' ñapalek,flashcards2,P01407
U01408,He pecado.,APER'LEK,he pecado.,aper'lek,flashcards2,P01408
U01409,Escucho voces.,LAUK'APALEK LA'LA'LUSA',escucho voces.,lauk'apalek la'la'lusa',flashcards2,P01409
U01410,Te mentí.,TUMU'TULLIEN,te mentí.,tumu'tullien,flashcards2,P01410
U01411,Les mentí.,TUMU'TULEKLEK,les mentí.,tumu'tuleklek,flashcards2,P01411
U01412,Hice café.,WAYUSA' NU'TULEK,hice café.,wayusa' nu'tulek,flashcards2,P01412
U01413,Preparé cena.,KALUTULEK,preparé cena.,kalutulek,flashcards2,P01413
U01414,Necesito café.,WAYUSA' LUWANTULEK,necesito café.,wayusa' luwantulek,flashcards2,P01414
U01415,La rescaté.,KANANEK,la rescaté.,kananek,flashcards2,P01415
U01416,Lo rescaté.,KANANEK,lo rescaté.,kananek,flashcards2,P01416
U01417,Lo abofeteé.,PATENCHULEK,lo abofeteé.,patenchulek,flashcards2,P01417
U01418,Dormí mucho.,NAKUSU' WICHILEK,dormí mucho.,nakusu' wichilek,flashcards2,P01418
U01419,Quiero café.,LUWANTULEK WAYUSA',quiero café.,luwantulek wayusa',flashcards2,P01419
U01420,Quiero llorar.,YAWELLEKLEK,quiero llorar.,yawelleklek,flashcards2,P01420
U01421,Quiero morir.,YACHIMINEK,quiero morir.,yachiminek,flashcards2,P01421
U01422,Quiero comer.,YAWERANNEK,quiero comer.,yawerannek,flashcards2,P01422
U01423,Quiero intentarlo.,YATEKLERILEK,quiero intentarlo.,yateklerilek,flashcards2,P01423
U01424,Quiero ganar.,YAKANA'LEK,quiero ganar.,yakana'lek,flashcards2,P01424
U01425,Tuve cuidado.,INLU'UKTUWINEK,tuve cuidado.,inlu'uktuwinek,flashcards2,P01425
U01426,Estaba furioso.,YUPAWINEK,estaba furioso.,yupawinek,flashcards2,P01426
U01427,Estaba celoso.,APISADATUTEK ÑAPAWINEK,estaba celoso.,apisadatutek ñapawinek,flashcards2,P01427
U01428,Estaba atrapado.,PILLI'PI ÑAPAWINEK,estaba atrapado.,pilli'pi ñapawinek,flashcards2,P01428
U01429,Estaba desarmado.,ILLIAPALEK'INPU ÑAPAWINEK,estaba desarmado.,illiapalek'inpu ñapawinek,flashcards2,P01429
U01430,Escribo versos.,LINSERCHAPALEK LA'LA'LUSA',escribo versos.,linserchapalek la'la'lusa',flashcards2,P01430
U01431,Lo permitiré.,TA'ITULEKCHEK,lo permitiré.,ta'itulekchek,flashcards2,P01431
U01432,Estaré solo.,KUASA' ÑAPECHEK,estaré solo.,kuasa' ñapechek,flashcards2,P01432
U01433,Seré breve.,WIUKSU' ÑIN'CHEK,seré breve.,wiuksu' ñin'chek,flashcards2,P01433
U01434,Estaré ahí.,ÑAPECHEK NANEK,estaré ahí.,ñapechek nanek,flashcards2,P01434
U01435,Lo compraré.,MAPE'CHEK,lo compraré.,mape'chek,flashcards2,P01435
U01436,Lo llamaré.,PECLU'ECHEK,lo llamaré.,peclu'echek,flashcards2,P01436
U01437,Comeré aquí.,ASEK WERENCHEK,comeré aquí.,asek werenchek,flashcards2,P01437
U01438,Lo mataré.,DEI'TECHEK,lo mataré.,dei'techek,flashcards2,P01438
U01439,Le mataré.,DEI'TECHEK,le mataré.,dei'techek,flashcards2,P01439
U01440,Te mataré.,DEI'TECHEN,te mataré.,dei'techen,flashcards2,P01440
U01441,Lo demostraré.,ALLI'ECHEK,lo demostraré.,alli'echek,flashcards2,P01441
U01442,Te mostraré.,ALLI'ECHEN,te mostraré.,alli'echen,flashcards2,P01442
U01443,Le mostraré.,ALLI'ECHEK,le mostraré.,alli'echek,flashcards2,P01443
U01444,Lo llevaré.,EPA'ECHEK,lo llevaré.,epa'echek,flashcards2,P01444
U01445,Cogeré uno.,MAECHEK ALASA',cogeré uno.,maechek alasa',flashcards2,P01445
U01446,Lo miraré.,LLI'ECHEK,lo miraré.,lli'echek,flashcards2,P01446
U01447,Soy islandés.,ISLANDES NUKA'KA,soy islandés.,islandes nuka'ka,flashcards2,P01447
U01448,Soy estudiante.,KIRKA'ÑINCHITUTEK NUKA'KA,soy estudiante.,kirka'ñinchitutek nuka'ka,flashcards2,P01448
U01449,Soy maestro.,ALEKTUTEK NUKA'KA,soy maestro.,alektutek nuka'ka,flashcards2,P01449
U01450,Soy huérfano.,SUILA NUKA'KA,soy huérfano.,suila nuka'ka,flashcards2,P01450
U01451,Soy guapa.,MULUN NUKA'KA,soy guapa.,mulun nuka'ka,flashcards2,P01451
U01452,Estoy desesperado.,PERWATENDUSU' ÑAPALEK,estoy desesperado.,perwatendusu' ñapalek,flashcards2,P01452
U01453,Estoy agotado.,SAKA'TUSU' ÑAPALEK,estoy agotado.,saka'tusu' ñapalek,flashcards2,P01453
U01454,Soy olvidadizo.,PINANERCHEK'KU NUKAKA,soy olvidadizo.,pinanerchek'ku nukaka,flashcards2,P01454
U01455,Estoy horrorizado.,TEKUA'DANSU' ÑAPALEK,estoy horrorizado.,tekua'dansu' ñapalek,flashcards2,P01455
U01456,Estoy impaciente.,YENNICHINEK WA'TENTAK,estoy impaciente.,yennichinek wa'tentak,flashcards2,P01456
U01457,Soy importante.,LUWANTULLINER'KU,soy importante.,luwantulliner'ku,flashcards2,P01457
U01458,Estoy impresionada.,ÑAPALEK IMANANTUSU',estoy impresionada.,ñapalek imanantusu',flashcards2,P01458
U01459,Estoy escuchando.,LAUK'APALEK,estoy escuchando.,lauk'apalek,flashcards2,P01459
U01460,Te escucharé.,LAUK'ECHEN,te escucharé.,lauk'echen,flashcards2,P01460
U01461,Estoy satisfecho.,ÑAPALEK SAKEKSU',estoy satisfecho.,ñapalek sakeksu',flashcards2,P01461
U01462,Soy sensible.,MANENPITA' IKERCHULEK,soy sensible.,manenpita' ikerchulek,flashcards2,P01462
U01463,Tengo cerveza.,AÑAPALEK CERVEZA,tengo cerveza.,añapalek cerveza,flashcards2,P01463
U01464,¿Está mirando?,¿LLI'TAPALLI?,¿está mirando?,¿lli'tapalli?,flashcards2,P01464
U01465,¿Es doloroso?,¿IKERLI?,¿es doloroso?,¿ikerli?,flashcards2,P01465
U01466,¿Es popular?,¿LUWER'PIA'CHA?,¿es popular?,¿luwer'pia'cha?,flashcards2,P01466
U01467,¿Es privado?,¿SEKIPIA'CHA?,¿es privado?,¿sekipia'cha?,flashcards2,P01467
U01468,¿Está lloviendo?,¿ULANPALLINCHA?,¿está lloviendo?,¿ulanpallincha?,flashcards2,P01468
U01469,¿Es dulce?,¿KASER'LLINCHA?,¿es dulce?,¿kaser'llincha?,flashcards2,P01469
U01470,¿Hay más?,¿ÑAPALLI A'PINDA'?,¿hay más?,¿ñapalli a'pinda'?,flashcards2,P01470
U01471,Se quebró.,NUPEK'TULLI,se quebró.,nupek'tulli,flashcards2,P01471
U01472,Empeora.,NU'LA'LLI,empeora.,nu'la'lli,flashcards2,P01472
U01473,Había nevado.,PULUNKER' ÑAPAWIÑI,había nevado.,pulunker' ñapawiñi,flashcards2,P01473
U01474,Aquí duele.,ASEK IKERLLI,aquí duele.,asek ikerlli,flashcards2,P01474
U01475,Me enferma.,A'KALUWI'LIU,me enferma.,a'kaluwi'liu,flashcards2,P01475
U01476,Fue irónico.,SI'LEN ÑIWIÑI,fue irónico.,si'len ñiwiñi,flashcards2,P01476
U01477,No dolerá.,KU'LA IKERINCHU,no dolerá.,ku'la ikerinchu,flashcards2,P01477
U01478,No servirá.,KU'LA PA'CHINCHU,no servirá.,ku'la pa'chinchu,flashcards2,P01478
U01479,Funciona bien.,SAKA'TAPALLI MUSU',funciona bien.,saka'tapalli musu',flashcards2,P01479
U01480,Será fácil.,SAKA'DEKIMPU ÑICHU,será fácil.,saka'dekimpu ñichu,flashcards2,P01480
U01481,Es adorable.,U'CHIMUSHA NUKA'A,es adorable.,u'chimusha nuka'a,flashcards2,P01481
U01482,Son negocios.,UKU'LATAK NUKER'KA,son negocios.,uku'latak nuker'ka,flashcards2,P01482
U01483,Está desierto.,MANEN ÑI'ÑI,está desierto.,manen ñi'ñi,flashcards2,P01483
U01484,Es emocionante.,SAKEKNANSU' NUKA'A,es emocionante.,sakeknansu' nuka'a,flashcards2,P01484
U01485,Está mejorado.,TEKDIPERPI ÑAPALLI,está mejorado.,tekdiperpi ñapalli,flashcards2,P01485
U01486,Es obsoleto.,NAPI'DA' NUKA'A,es obsoleto.,napi'da' nuka'a,flashcards2,P01486
U01487,Está ocupado.,IPIA'LA YENNICHI'ÑI,está ocupado.,ipia'la yennichi'ñi,flashcards2,P01487
U01488,Está obsoleto.,ÑAPALLI NAPI'DA',está obsoleto.,ñapalli napi'da',flashcards2,P01488
U01489,Déjelo.,TA'ITULER',déjelo.,ta'ituler',flashcards2,P01489
U01490,Solo levántate.,KENMASA' YUNSANKER',solo levántate.,kenmasa' yunsanker',flashcards2,P01490
U01491,Aprende italiano.,ÑINCHITER' ITALIANU,aprende italiano.,ñinchiter' italianu,flashcards2,P01491
U01492,Déjelo aquí.,TA'ITULER' ASEK,déjelo aquí.,ta'ituler' asek,flashcards2,P01492
U01493,Déjale pasar.,TA'ITULER' NAKUI,déjale pasar.,ta'ituler' nakui,flashcards2,P01493
U01494,Déjame terminar.,TA'ITULA'U ATA'WANTAK,déjame terminar.,ta'itula'u ata'wantak,flashcards2,P01494
U01495,Déjame cogerlo.,TA'ITULA'U PILLI'TE'CHEK,déjame cogerlo.,ta'itula'u pilli'te'chek,flashcards2,P01495
U01496,Déjame verlo.,TA'ITULA'U LLI'ECHEK,déjame verlo.,ta'itula'u lli'echek,flashcards2,P01496
U01497,Déjame intentarlo.,TA'ITULA'U TEKLE'RICHEK,déjame intentarlo.,ta'itula'u tekle'richek,flashcards2,P01497
U01498,Déjame probarlo.,TA'ITULA'U TEKLE'RICHEK,déjame probarlo.,ta'itula'u tekle'richek,flashcards2,P01498
U01499,Preguntémosle.,LEK'KAWA',preguntémosle.,lek'kawa',flashcards2,P01499
U01500,Hagamos más.,A'PINTA' NU'TAWA',hagamos más.,a'pinta' nu'tawa',flashcards2,P01500
U01501,Hagamos eso.,NU'TAWA' NANA,hagamos eso.,nu'tawa' nana,flashcards2,P01501
U01502,Comamos fuera.,ADIPI KA'AWA',comamos fuera.,adipi ka'awa',flashcards2,P01502
U01503,Vámonos.,ENCHUKU' ,vámonos.,enchuku',flashcards2,P01503
U01504,Volvamos.,ADANTA'WA',volvamos.,adanta'wa',flashcards2,P01504
U01505,Vayamos abajo.,NUWANTA'WA',vayamos abajo.,nuwanta'wa',flashcards2,P01505
U01506,Mantengámoslo.,TUPI'WA',mantengámoslo.,tupi'wa',flashcards2,P01506
U01507,Prosigamos.,TUPI'WA',prosigamos.,tupi'wa',flashcards2,P01507
U01508,Avancemos.,PA'AWA' EKTER'LUPA',avancemos.,pa'awa' ekter'lupa',flashcards2,P01508
U01509,Abrámoslo.,EK'KER'CHAWA',abrámoslo.,ek'ker'chawa',flashcards2,P01509
U01510,Sigamos adelante.,TUPI'WA' EKTER'LUPA',sigamos adelante.,tupi'wa' ekter'lupa',flashcards2,P01510
U01511,Hazlo rápido.,WIUK'SU' NU'TER',hazlo rápido.,wiuk'su' nu'ter',flashcards2,P01511
U01512,Resume.,TUNKA'SU' NU'TER',resume.,tunka'su' nu'ter',flashcards2,P01512
U01513,¿Puedo verlo?,¿YENNITULEK LLI'AK?,¿puedo verlo?,¿yennitulek lli'ak?,flashcards2,P01513
