CODIGO,ESP,SHIWILU,Grabado?,Defectuosos?,
FL2_1353,Come algo.,MA'SHAPIN'TA KA'KER',TRUE,FALSE,
FL2_1354,Todos ganan.,IÑER' KANA'TULLINA',TRUE,FALSE,
FL2_1355,Dámelo.,ENKA'U,TRUE,FALSE,
FL2_1356,Dímelo.,WINTU'U,TRUE,FALSE,
FL2_1357,Dame algunos.,ENKA'U NU'UNTA'LUSA',TRUE,FALSE,
FL2_1358,Deme esos.,ENKA'U NANALUSA',TRUE,FALSE,
FL2_1359,Aguanta.,YAN'KATEKTER',TRUE,FALSE,
FL2_1360,Espera ahí.,NANEK WATENKER',TRUE,FALSE,
FL2_1361,Espere allí.,NANEK WATENKER',TRUE,FALSE,
FL2_1362,Agárrate fuerte.,PILI'KER' IKERSU',TRUE,FALSE,
FL2_1363,Guarda eso.,SEKDIPERKER' NANA,TRUE,FALSE,
FL2_1364,Conserva eso.,SEKDIPERKER' NANA,TRUE,FALSE,
FL2_1365,Hazlo venir.,A'WENCHER',TRUE,FALSE,
FL2_1366,Come mucho.,WAPU' WERAMPALLI,TRUE,FALSE,
FL2_1367,Le cogieron.,PILLI'TULLINA,TRUE,FALSE,
FL2_1368,Está leyendo.,LUNTA'PALLI,TRUE,FALSE,
FL2_1369,La besó.,MUSHA'LLI,TRUE,FALSE,
FL2_1370,Luce pálido.,SHAPI'TEK NUKA'A,TRUE,FALSE,
FL2_1371,¡Me pellizcó!,¡SEK'TEK'LLIU!,TRUE,FALSE,
FL2_1372,Camina rápido.,WIU'SU' DEKUNTER',TRUE,FALSE,
FL2_1373,Quiere más.,A'PINTA' LUWANTULLI,TRUE,FALSE,
FL2_1374,Es abogado.,CHIMIDEKPI NUKA'A,TRUE,FALSE,
,Es inocente.,--,,,
FL2_1375,Aquí viene.,ASEK UK'APILELLI,TRUE,FALSE,
FL2_1376,Abrazame fuertemente.,WIPERI'U IKERSU',TRUE,FALSE,
FL2_1377,Espera allí.,WA'TENDER' NANEK,TRUE,FALSE,
FL2_1378,Sujétalo fuerte.,PILLI'TER' IKERSU',TRUE,FALSE,
FL2_1379,¡Sujétalo!,¡PILLI'TER'!,TRUE,FALSE,
FL2_1380,¿Cómo estáis?,¿MA'PU'SIN?,TRUE,FALSE,
FL2_1381,¿Cuántos murieron?,¿ENPU'DUN CHIMIÑINA'?,TRUE,FALSE,
FL2_1382,¡Qué emocionante!,¡EMBU'NIMUSHIPA'!,TRUE,FALSE,
FL2_1383,"Apúrate, Tom.",WIUK'ER' TOM,TRUE,FALSE,
FL2_1384,Casi morí.,CHIMINWINEK,TRUE,FALSE,
FL2_1385,Siempre camino.,NERPI'PU' DEKUNDAPALEK,TRUE,FALSE,
FL2_1386,Soy americano.,AMERICANO NUKA'KA,TRUE,FALSE,
FL2_1387,Soy japonés.,JAPONES NUKA'KA,TRUE,FALSE,
FL2_1388,Estoy tosiendo.,CHINKU'PALEK,TRUE,FALSE,
FL2_1389,Me indigna.,A'YIULLIU,TRUE,FALSE,
FL2_1390,Estoy estornudando.,A'SHUPALEK,TRUE,FALSE,
FL2_1391,Te creo.,LATEKLLIEN,TRUE,FALSE,
FL2_1392,Les creo.,LATEKDEKLEK,TRUE,FALSE,
FL2_1393,Los llamé.,PEKLU'DEKLEK,TRUE,FALSE,
FL2_1394,Puedo sentirlo.,YENNITULEK LAUK'AK,TRUE,FALSE,
FL2_1395,Puedo verte.,YENNITULEK LI'AN'SU',TRUE,FALSE,
FL2_1396,Yo contribuí.,KUA KATU'PATULEK,TRUE,FALSE,
FL2_1397,No esperé.,WA'TENCHI'NEK,TRUE,FALSE,
FL2_1398,No estudio.,KU'LA ÑINCHITAPI'NEK,TRUE,FALSE,
FL2_1399,Yo exageré.,KUA A'NADALEK,TRUE,FALSE,(Yo aumenté)
FL2_1400,Me dormí.,WICHI'LEK,TRUE,FALSE,
FL2_1401,Te perdono.,MA'ICHIN'CHEN,TRUE,TRUE,
FL2_1402,Me casé.,SADALEK (hombre) / SUDALEK (mujer),TRUE,TRUE,
FL2_1403,Odio volar.,LUYULEK PENNU'AK,TRUE,TRUE,
FL2_1404,Detesto volar.,LUYULEK PENNU'AK,TRUE,TRUE,
FL2_1405,Odio perder.,LUYULEK WER'AK,TRUE,TRUE,
FL2_1406,Detesto perder.,LUYULEK WER'AK,TRUE,TRUE,
FL2_1407,Estoy resfriado.,ILUSU' ÑAPALEK,TRUE,TRUE,
FL2_1408,Estoy acatarrado.,ILUSU' ÑAPALEK,TRUE,TRUE,
FL2_1409,He pecado.,APER'LEK,TRUE,TRUE,
FL2_1410,Escucho voces.,LAUK'APALEK LA'LA'LUSA',TRUE,TRUE,
FL2_1411,Te mentí.,TUMU'TULLIEN,TRUE,TRUE,
FL2_1412,Les mentí.,TUMU'TULEKLEK,TRUE,TRUE,
FL2_1413,Hice café.,WAYUSA' NU'TULEK,TRUE,TRUE,
FL2_1414,Preparé cena.,KALUTULEK,TRUE,TRUE,(cocine)
FL2_1415,Necesito café.,WAYUSA' LUWANTULEK,TRUE,TRUE,
FL2_1416,La rescaté.,KANANEK,TRUE,TRUE,(lo encontre)
FL2_1417,Lo rescaté.,KANANEK,TRUE,TRUE,
FL2_1418,Lo abofeteé.,PATENCHULEK,TRUE,TRUE,(lo puñeteé)
FL2_1419,Dormí mucho.,NAKUSU' WICHILEK,TRUE,TRUE,
FL2_1420,Quiero café.,LUWANTULEK WAYUSA',TRUE,TRUE,
FL2_1421,Quiero llorar.,YAWELLEKLEK,TRUE,TRUE,
FL2_1422,Quiero morir.,YACHIMINEK,TRUE,TRUE,
FL2_1423,Quiero comer.,YAWERANNEK,TRUE,TRUE,
FL2_1424,Quiero intentarlo.,YATEKLERILEK,TRUE,TRUE,
FL2_1425,Quiero ganar.,YAKANA'LEK,TRUE,TRUE,
FL2_1426,Tuve cuidado.,INLU'UKTUWINEK,TRUE,TRUE,
FL2_1427,Estaba furioso.,YUPAWINEK,TRUE,TRUE,
FL2_1428,Estaba celoso.,APISADATUTEK ÑAPAWINEK,TRUE,TRUE,
FL2_1429,Estaba atrapado.,PILLI'PI ÑAPAWINEK,TRUE,TRUE,
FL2_1430,Estaba desarmado.,ILLIAPALEK'INPU ÑAPAWINEK,TRUE,TRUE,(estaba sin escopeta)
,Hice senderismo.,--,,,
FL2_1431,Escribo versos.,LINSERCHAPALEK LA'LA'LUSA',TRUE,TRUE,(estoy escribiendo palabras)
FL2_1432,Lo permitiré.,TA'ITULEKCHEK,TRUE,TRUE,
FL2_1433,Estaré solo.,KUASA' ÑAPECHEK,TRUE,TRUE,
FL2_1434,Seré breve.,WIUKSU' ÑIN'CHEK,TRUE,TRUE,
FL2_1435,Estaré ahí.,ÑAPECHEK NANEK,TRUE,TRUE,
FL2_1436,Lo compraré.,MAPE'CHEK,TRUE,TRUE,
FL2_1437,Lo llamaré.,PECLU'ECHEK,TRUE,TRUE,
FL2_1438,Comeré aquí.,ASEK WERENCHEK,TRUE,TRUE,
FL2_1439,Lo mataré.,DEI'TECHEK,TRUE,TRUE,
FL2_1440,Le mataré.,DEI'TECHEK,TRUE,TRUE,
FL2_1441,Te mataré.,DEI'TECHEN,TRUE,TRUE,
FL2_1442,Lo demostraré.,ALLI'ECHEK,TRUE,TRUE,
FL2_1443,Te mostraré.,ALLI'ECHEN,TRUE,TRUE,
FL2_1444,Le mostraré.,ALLI'ECHEK,TRUE,TRUE,
FL2_1445,Lo llevaré.,EPA'ECHEK,TRUE,TRUE,
FL2_1446,Cogeré uno.,MAECHEK ALASA',TRUE,TRUE,
FL2_1447,Lo miraré.,LLI'ECHEK,TRUE,TRUE,
FL2_1448,Soy islandés.,ISLANDES NUKA'KA,TRUE,TRUE,
FL2_1449,Soy estudiante.,KIRKA'ÑINCHITUTEK NUKA'KA,TRUE,TRUE,
FL2_1450,Soy maestro.,ALEKTUTEK NUKA'KA,TRUE,TRUE,
,Soy testigo.,--,,,
,Soy adicta.,--,,,
FL2_1451,Soy huérfano.,SUILA NUKA'KA,TRUE,TRUE,
FL2_1452,Soy guapa.,MULUN NUKA'KA,TRUE,TRUE,
FL2_1453,Estoy desesperado.,PERWATENDUSU' ÑAPALEK,TRUE,TRUE,
FL2_1454,Estoy agotado.,SAKA'TUSU' ÑAPALEK,TRUE,TRUE,
FL2_1455,Soy olvidadizo.,PINANERCHEK'KU NUKAKA,TRUE,TRUE,
FL2_1456,Estoy horrorizado.,TEKUA'DANSU' ÑAPALEK,TRUE,TRUE,(asustado estoy)
FL2_1457,Estoy impaciente.,YENNICHINEK WA'TENTAK,TRUE,TRUE,(no puedo esperar)
FL2_1458,Soy importante.,LUWANTULLINER'KU,TRUE,TRUE,(me necesitan)
FL2_1459,Estoy impresionada.,ÑAPALEK IMANANTUSU',TRUE,TRUE,(estoy asustado)
,Estoy intrigada.,--,,,
FL2_1460,Estoy escuchando.,LAUK'APALEK,TRUE,TRUE,
FL2_1461,Te escucharé.,LAUK'ECHEN,TRUE,TRUE,
,Estoy motivado.,--,,,
,Soy realista.,--,,,
FL2_1462,Estoy satisfecho.,ÑAPALEK SAKEKSU',TRUE,TRUE,
FL2_1463,Soy sensible.,MANENPITA' IKERCHULEK,TRUE,TRUE,(cualquier cosa duele)
FL2_1464,Tengo cerveza.,AÑAPALEK CERVEZA,TRUE,TRUE,
FL2_1465,¿Está mirando?,¿LLI'TAPALLI?,TRUE,TRUE,
FL2_1466,¿Es doloroso?,¿IKERLI?,TRUE,TRUE,¿duele?
FL2_1467,¿Es popular?,¿LUWER'PIA'CHA?,TRUE,TRUE,
FL2_1468,¿Es privado?,¿SEKIPIA'CHA?,TRUE,TRUE,
FL2_1469,¿Está lloviendo?,¿ULANPALLINCHA?,TRUE,TRUE,
,¿A poco?,--,,,
FL2_1470,¿Es dulce?,¿KASER'LLINCHA?,TRUE,TRUE,
FL2_1471,¿Hay más?,¿ÑAPALLI A'PINDA'?,TRUE,TRUE,
,¿Hay tiempo?,--,,,
FL2_1472,Se quebró.,NUPEK'TULLI,TRUE,TRUE,
FL2_1473,Empeora.,NU'LA'LLI,TRUE,TRUE,
FL2_1474,Había nevado.,PULUNKER' ÑAPAWIÑI,TRUE,TRUE,
FL2_1475,Aquí duele.,ASEK IKERLLI,TRUE,TRUE,
FL2_1476,Me enferma.,A'KALUWI'LIU,TRUE,TRUE,
,Toma tiempo.,--,,,
,Lleva tiempo.,--,,,
FL2_1477,Fue irónico.,SI'LEN ÑIWIÑI,TRUE,TRUE,(broma fue)
FL2_1478,No dolerá.,KU'LA IKERINCHU,TRUE,TRUE,
FL2_1479,No servirá.,KU'LA PA'CHINCHU,TRUE,TRUE,
FL2_1480,Funciona bien.,SAKA'TAPALLI MUSU',TRUE,TRUE,
FL2_1481,Será fácil.,SAKA'DEKIMPU ÑICHU,TRUE,TRUE,
FL2_1482,Es adorable.,U'CHIMUSHA NUKA'A,TRUE,TRUE,
FL2_1483,Son negocios.,UKU'LATAK NUKER'KA,TRUE,TRUE,(son para vender)
FL2_1484,Está desierto.,MANEN ÑI'ÑI,TRUE,TRUE,(no hay nada)
FL2_1485,Es emocionante.,SAKEKNANSU' NUKA'A,TRUE,TRUE,(es de alegrarse)
FL2_1486,Está mejorado.,TEKDIPERPI ÑAPALLI,TRUE,TRUE,(está arreglado)
FL2_1487,Es obsoleto.,NAPI'DA' NUKA'A,TRUE,TRUE,(es viejo)
FL2_1488,Está ocupado.,IPIA'LA YENNICHI'ÑI,TRUE,TRUE,(ahora no puede)
,Es oficial.,--,,,
FL2_1489,Está obsoleto.,ÑAPALLI NAPI'DA',TRUE,TRUE,
,Un minuto.,--,,,
FL2_1490,Déjelo.,TA'ITULER',TRUE,TRUE,
FL2_1491,Solo levántate.,KENMASA' YUNSANKER',TRUE,TRUE,
FL2_1492,Aprende italiano.,ÑINCHITER' ITALIANU,TRUE,TRUE,
FL2_1493,Déjelo aquí.,TA'ITULER' ASEK,TRUE,TRUE,
FL2_1494,Déjale pasar.,TA'ITULER' NAKUI,TRUE,TRUE,
FL2_1495,Déjame terminar.,TA'ITULA'U ATA'WANTAK,TRUE,TRUE,
,Dejame terminar.,--,,,
FL2_1496,Déjame cogerlo.,TA'ITULA'U PILLI'TE'CHEK,TRUE,TRUE,
FL2_1497,Déjame verlo.,TA'ITULA'U LLI'ECHEK,TRUE,TRUE,
FL2_1498,Déjame intentarlo.,TA'ITULA'U TEKLE'RICHEK,TRUE,TRUE,
FL2_1499,Déjame probarlo.,TA'ITULA'U TEKLE'RICHEK,TRUE,FALSE,
FL2_1500,Preguntémosle.,LEK'KAWA',TRUE,FALSE,
FL2_1501,Hagamos más.,A'PINTA' NU'TAWA',TRUE,FALSE,
FL2_1502,Hagamos eso.,NU'TAWA' NANA,TRUE,FALSE,
FL2_1503,Comamos fuera.,ADIPI KA'AWA',TRUE,FALSE,
FL2_1504,Vámonos.,ENCHUKU' ,TRUE,FALSE,
FL2_1505,Volvamos.,ADANTA'WA',TRUE,FALSE,
FL2_1506,Vayamos abajo.,NUWANTA'WA',TRUE,FALSE,(bajemos)
FL2_1507,Mantengámoslo.,TUPI'WA',TRUE,FALSE,(sigamos)
FL2_1508,Prosigamos.,TUPI'WA',TRUE,FALSE,(sigamos)
FL2_1509,Avancemos.,PA'AWA' EKTER'LUPA',TRUE,FALSE,(vamos hacia adelante)
FL2_1510,Abrámoslo.,EK'KER'CHAWA',TRUE,FALSE,
FL2_1511,Sigamos adelante.,TUPI'WA' EKTER'LUPA',TRUE,FALSE,
FL2_1512,Hazlo rápido.,WIUK'SU' NU'TER',TRUE,FALSE,
FL2_1513,Resume.,TUNKA'SU' NU'TER',TRUE,FALSE,(hazlo corto)
FL2_1514,¿Puedo verlo?,¿YENNITULEK LLI'AK?,TRUE,FALSE,
FL2_1515,Memoriza esto.,SEKDIPERKER' ASU' MUTU'PENKEK,TRUE,FALSE,(guarda esto en tu cabeza)
FL2_1516,Nadie llamó.,ÑIDEN PEK'KLU'CHI'ÑI,TRUE,FALSE,
FL2_1517,¡Di algo!,¡TUKER' MA'NEN'UNTA'!,TRUE,FALSE,
FL2_1518,¡Digan algo!,¡TUKU' MA'NEN'UNTA'!,TRUE,FALSE,
FL2_1519,Mándamelo.,A'UKTUWU,TRUE,FALSE,
FL2_1520,¿Empiezo?,¿TENMIANSU'CHEK?,TRUE,FALSE,
FL2_1521,¿Debo continuar?,¿TUPITE'CHEKPI'LA?,TRUE,FALSE,
FL2_1522,Es francesa.,NUKA'A FRANCESA,TRUE,FALSE,
FL2_1523,Sientate Tomás.,DUKER' CHUMA,TRUE,FALSE,
FL2_1524,Habla claramente.,LUNKER' LACHEK'AK,TRUE,FALSE,(habla para entender)
FL2_1525,Hable claramente.,LUNKER' LACHEK'AK,TRUE,FALSE,
FL2_1526,Hablen claramente.,LUNKU' LACHEK'AK,TRUE,FALSE,
FL2_1527,Habla bajito.,TA'TULA'SHASU' LUNKER',TRUE,FALSE,
FL2_1528,Habla calladito.,TA'TULA'SHASU' LUNKER',TRUE,FALSE,
FL2_1529,Sé positivo.,INLLI'INUTER' MUSUK,TRUE,FALSE,(piensalo en el bien)
FL2_1530,Sigue positivo.,MUSUK'I'LA LLI'INUPER',TRUE,FALSE,(sigue pensando en el bien)
FL2_1531,Mantenganse juntos.,MUMU'SU' ÑAPAKU',TRUE,FALSE,
FL2_1532,¡Qué listo!,¡DAKUTI'ÑI!,TRUE,FALSE,
FL2_1533,Ya basta.,TA'ITULER',TRUE,FALSE,(dejalo)
FL2_1534,Es suficiente.,NANASA',TRUE,FALSE,(sea eso nomas)
FL2_1535,Es simple.,SAKA'DEK'INPU',TRUE,FALSE,(no es dificil)
FL2_1536,Aquí tienes.,ASEK A'ÑAPALA,TRUE,FALSE,
FL2_1537,Están aquí.,ASEK ÑAPALLINA',TRUE,FALSE,
FL2_1538,Cancelaron.,TA'ITULA'LLINA',TRUE,FALSE,
FL2_1539,Lo encontraron.,KANAÑINA' ,TRUE,FALSE,
FL2_1540,Te conocen.,LUWER'CHAPALLIÑER'KEN,TRUE,FALSE,
FL2_1541,Deben morir.,CHIMIN'ER'KASU'ÑAPALLI,TRUE,FALSE,
FL2_1542,Gritaron.,LAMAPU'LLINA',TRUE,FALSE,
FL2_1543,Ellos bailarán.,NAWA' LANSE'CHUNA',TRUE,FALSE,
FL2_1544,Están vivos.,NANPIPALLINA',TRUE,FALSE,
FL2_1545,Están solos.,NAWA'SA' ÑAPALLINA',TRUE,FALSE,
FL2_1546,Están enojados.,YUSU' ÑAPALLINA',TRUE,FALSE,
FL2_1547,Están limpias.,MUPISUSA' ÑAPALLINA',TRUE,FALSE,(cuerpos limpios están)
FL2_1548,Están mintiendo.,TUMU'PALLINA',TRUE,FALSE,
FL2_1549,Están cansados.,SAKA'TUSU' ÑAPALLINA',TRUE,FALSE,
FL2_1550,Son gemelos.,INSILANPI NUKER'KA,TRUE,FALSE,
FL2_1551,Es incorrecto.,MUI'SU' NUKA'A,TRUE,FALSE,(eso no vale)
FL2_1552,Tom aplaudió.,TOM INLLIPU'ITEK'LATULLI,TRUE,FALSE,(golpear la mano)
FL2_1553,Tom dudó.,TOM LATEK'CHI'ÑI,TRUE,FALSE,(no cree)
FL2_1554,Tom recuerda.,TOM LLI'INUTAPALLI,TRUE,FALSE,
FL2_1555,Tom vaciló.,TOM SI'LENTULLI,TRUE,FALSE,(bromeó)
FL2_1556,Tom mentía.,TOM TUMU'PAWIÑI,TRUE,FALSE,
FL2_1557,Tom palideció.,TOM SHA'PI'WIÑI,TRUE,FALSE,
FL2_1558,Tom cocinará.,TOM AKUSUTE'CHU,TRUE,FALSE,
FL2_1559,Tom obedecerá.,TOM LATEKTE'CHU,TRUE,FALSE,
FL2_1560,Intenta hacerlo.,TEKLERIER' NU'TA'MAK,TRUE,FALSE,
FL2_1561,¿Estaba roncando?,¿TUKULU'PAWIÑI?,TRUE,FALSE,
FL2_1562,Estamos llorando.,WELLIEK'APALLIDEK,TRUE,FALSE,
FL2_1563,Estamos arruinados.,NAKUSU' MUIN'SU' ÑAPALLIDEK ,TRUE,FALSE,(estamos muy mal)
FL2_1564,Estamos condenados.,NAKUSU' MUIN'SU' ÑAPALLIDEK ,TRUE,FALSE,
FL2_1565,Tenemos hambre.,UKI'LALLIDEK,TRUE,FALSE,
FL2_1566,Podríamos leer.,YENNITUWINASKUDEK LUNTAK,TRUE,FALSE,
FL2_1567,Podríamos caminar.,YENNITUWINASKUDEK DEK'KUNTAK,TRUE,FALSE,
FL2_1568,Fuimos robados.,APE'CHUWIÑINER'KUDEK,TRUE,FALSE,
FL2_1569,Nos robaron.,APERLLINER'KUDEK,TRUE,FALSE,
FL2_1570,Tenemos perro.,A'ÑAPALLIDEK ÑIÑI'WA,TRUE,FALSE,
FL2_1571,Tenemos planes.,A'ÑAPALLIDEK MA'NEN'UN'TA' NU'TAK,TRUE,FALSE,(tenemos algo que hacer)
FL2_1572,Tenemos reglas.,A'ÑAPALLIDEK LA'LA'LUSA' LATEK'AK,TRUE,FALSE,(tenemos palabras que cumplir)
FL2_1573,Necesitamos dinero.,KULLIKER' LUWANTULLIDEK,TRUE,FALSE,
FL2_1574,Nunca hablamos.,ÑINPI' LUNPI'ÑIDEK,TRUE,FALSE,
FL2_1575,Deberíamos comer.,KA'A'KAWA'SU' ÑAPALLI,TRUE,FALSE,
FL2_1576,Lo entendemos.,LACHEK'APALLIDEK,TRUE,FALSE,
FL2_1577,Estábamos cerca.,KAWITUSU' ÑAPAWIÑIDEK,TRUE,FALSE,
FL2_1578,Estábamos borrachos.,LUPERSU' ÑAPAWIÑIDEK,TRUE,FALSE,
,Tuvimos suerte.,--,,,
FL2_1579,Teníamos razón.,A'PERSU' ÑAPIÑIDEK,TRUE,FALSE,(no teniamos falla)
FL2_1580,Sobreviviremos.,CHIMINLLINKEKLA NANPITERWA',TRUE,FALSE,
FL2_1581,Somos primos.,YALLI'WALUSA' NUKA'KAWA',TRUE,FALSE,
FL2_1582,Estamos intrigados.,LACHEK'INSU' ÑAPALLIDEK,TRUE,FALSE,(sin creer estamos)
FL2_1583,Estamos bailando.,LANSA'PALLIDEK,TRUE,FALSE,
,Estamos comprometidos.,--,,,
,Estamos prometidos.,--,,,
,Estamos enamorados.,--,,,
,Somos abogados.,--,,,
FL2_1584,Nos vamos.,PA'ECHIDEK,TRUE,FALSE,
FL2_1585,Estamos casados.,SADASU' ÑAPALEK',TRUE,FALSE,
,Somos pacientes.,--,,,
FL2_1586,Estamos leyendo.,KERKA' LUNTAPALLIDEK,TRUE,FALSE,
FL2_1587,Somos egoístas.,KENMU'SAK LLI'I'NUPALEKWA',TRUE,FALSE,(pensamos solo en nosotros)
FL2_1588,Somos serios.,KU'LA YAMERAPIÑIDEK,TRUE,FALSE,(no estamos riendo)
,Somos especiales.,--,,,
FL2_1589,Nos quedamos.,LLIA'TERWA',TRUE,FALSE,
FL2_1590,Miramos,LLI'ATERWA',TRUE,FALSE,
FL2_1591,¡Estamos atrapados!,¡PILLI'PI ÑAPALEKWA'!,TRUE,FALSE,(estoy agarrado)
FL2_1592,Estamos atrapados.,PILLI'PI ÑAPALEKWA',TRUE,FALSE,
FL2_1593,Estamos ganando.,KANA'TAPALEKWA',TRUE,FALSE,
FL2_1594,Estamos trabajando.,SAKA'TAPALEKWA',TRUE,FALSE,
FL2_1595,¿Estabas ocupado?,¿AÑAPAWINANCHA' MA'NEN'UN'TA' NUTA'MAK?,TRUE,FALSE,(¿tenias algo que hacer?)
FL2_1596,¿Te dispararon?,¿ILAÑINER'KEN?,TRUE,FALSE,
FL2_1597,¿Estabas enfermo?,¿KALUWI'SU' ÑAPAWINA?,TRUE,FALSE,
FL2_1598,¡Qué fiasco!,¡ENPU'NI DAKUTA'IPA'!,TRUE,FALSE,(que verguenza)
FL2_1599,¡Qué alivio!,¡ENPU'NI MUI'PA!,TRUE,FALSE,(que bien)
,¡Qué idiota!,--,,,
,¡Qué güey!,--,,,
FL2_1600,¿Qué ocurrió?,¿MA'NEN'A'CHA NAKULLI?,TRUE,FALSE,(que pasó)
,¡Qué tontería!,--,,,
FL2_1601,¿Qué haremos?,¿MA'NEN'A'CHA NU'TATERWA'?,TRUE,FALSE,
FL2_1602,¿Cuándo vamos?,¿ENPI'A'CHA PA'ATER?,TRUE,FALSE,
FL2_1603,¿Dónde estás?,¿ENÑUPA'CHA ÑAPALA?,TRUE,FALSE,
FL2_1604,¿Dónde están?,¿ENÑUPA'CHA ÑAPALAMA'?,TRUE,FALSE,
FL2_1605,¿Dónde estábamos?,¿ENÑUPA'CHA ÑAPAWINEKWA'?,TRUE,FALSE,
FL2_1606,¿Quién gana?,¿DEN KANA'TULLI?,TRUE,FALSE,
FL2_1607,¿Ella vendrá?,¿NANA WENCHE'CHU?,TRUE,FALSE,
FL2_1608,¿Vendrá ella?,¿WENCHE'CHU NANA?,TRUE,FALSE,
FL2_1609,¡Estás borracho!,¡LUPERSU' ÑAPALA!,TRUE,FALSE,
FL2_1610,Llegaste temprano.,DASU'LA EKTU'KERLLIA,TRUE,FALSE,
,Eres ingenioso.,--,,,
FL2_1611,Se equivocan.,APER'LLINA',TRUE,FALSE,(fallaron)
FL2_1612,¡Puedes hacerlo!,¡YENNITULA NU'TA'MAK!,TRUE,FALSE,
FL2_1613,Puedes hacerlo.,YENNITULA NU'TA'MAK,TRUE,FALSE,
FL2_1614,Tienes vino.,A'ÑAPALA' VINU',TRUE,FALSE,
FL2_1615,¡Hipócrita!,¡KATU'LADA!,TRUE,FALSE,(doble cara)
FL2_1616,Pareces ocupado.,MA'NEN'NU'TAPA'MASU'PU'SU' LLI'TULA,TRUE,FALSE,(parece que estuvieras haciendo algo)
FL2_1617,Pareces enfermo.,KALUWINANPU'SU' LLI'TULA,TRUE,FALSE,
FL2_1618,Puedes hablar.,YENNITULA LUN'A'MAK,TRUE,FALSE,
FL2_1619,Debes esperar.,WA'TENTA'MASU' ÑAPALLI,TRUE,FALSE,
FL2_1620,Necesitas ayuda.,KATU'PA' LUWANTULA,TRUE,FALSE,
FL2_1621,Necesitas esto.,LUWANTULA ASU',TRUE,FALSE,
FL2_1622,Deberías ir.,PA'A'MASU' ÑAPALLI,TRUE,FALSE,
FL2_1623,Hueles mal.,ANAPILA,TRUE,FALSE,
FL2_1624,Pareces loco.,WA'DANPINTEK'PU'SU' LLI'TULA,TRUE,FALSE,
FL2_1625,¿Quieres esto?,¿ASU' LUWANTULA?,TRUE,FALSE,
FL2_1626,Estabas ocupado.,SAKA'TAPAWINA,TRUE,FALSE,Estabas trabajando
FL2_1627,Eras mío.,KUAKIN ÑIWINA,TRUE,FALSE,
FL2_1628,Eras simpático.,U'CHA'PAYA ÑIWINA,TRUE,FALSE,Eras hermoso
FL2_1629,Fracasarás.,NU'CHIN'CHU,TRUE,FALSE,No vas a hacer
FL2_1630,Trabajas duro.,SAKA'TECHU WATENSU',TRUE,FALSE,
FL2_1631,Trabajas mucho.,SAKA'TECHU EMPU'NIPA,TRUE,FALSE,
FL2_1632,Llegaran lejos.,WEI EK'TUE'CHUNA',TRUE,FALSE,
FL2_1633,Llegará lejos.,WEI EK'TUE'CHU,TRUE,FALSE,
FL2_1634,Lo verás.,LLI'ECHU,TRUE,FALSE,
,La verás.,LLI'ECHU,,,
FL2_1635,Eres parcial.,DENLEKPIN'TA' ÑAPALA,TRUE,FALSE,
FL2_1636,¿Bromeas?,¿SI'LENTAPALA'?,TRUE,FALSE,
FL2_1637,¡Estás bromeando!,¡SI'LENTAPALA!,TRUE,FALSE,
FL2_1638,Eres guapa.,MULUNSHA NUKA'MA,TRUE,FALSE,
FL2_1639,Estás soltero.,INAPIKEN NUKA'MA,TRUE,FALSE, 
FL2_1640,Estás delgado.,SHA'MU'SU' NUKA'MA,TRUE,FALSE,
FL2_1641,Estás dormido.,WICHI'SU' ÑAPALA,TRUE,FALSE,
FL2_1642,Estás tratando.,YANU'TAPALA,TRUE,FALSE,
,Eres injusto.,--,,,
FL2_1643,¿Estoy calificado para el trabajo?,¿MUPALEK SAKA'TUNANKI?,TRUE,FALSE,Estoy bien para el trabajo
FL2_1644,¿Tenías miedo?,¿TE'KUAWINA?,TRUE,FALSE,
FL2_1645,¿Estás dormido?,¿WICHI'SU' ÑAPALA?,TRUE,FALSE,
FL2_1646,¿Vendrás?,¿WENCHE'CHUN?,TRUE,FALSE,
,¿Vienes?,¿WENCHE'CHUN?,,,
FL2_1647,¿Estás bromeando?,¿SI'LENTAPALA?,TRUE,FALSE,
,¿Eres racista?,--,,,
FL2_1648,¿Estás soltero?,¿INAPIKEN ÑAPALA?,TRUE,FALSE,
FL2_1649,Tráemelo.,KERITU'U,TRUE,FALSE,
FL2_1650,¿Puedo ayudarle?,¿YENNITULEK KATU'PA'A'KIK?,TRUE,FALSE,
,¿Puedo ayudarte?,¿YENNITULEK KATU'PA'A'KIK?,,,
FL2_1651,¿Puedo besarte?,¿YENNITULEK MUSHA'A'KIK?,TRUE,FALSE,
FL2_1652,¿Puedo verlos?,¿YENNITULEK LLI'DEK'AK?,TRUE,FALSE,
FL2_1653,¿Puedo sentarme?,¿YENNITULEK DU'AK?,TRUE,FALSE,
,¿Podremos conseguirlo?,--,,,
,¿Lo conseguiremos?,--,,,
,¿Podemos proseguir?,¿YENNITATERWA TUPITAK?,,,
FL2_1654,¿Podemos continuar?,¿YENNITATERWA TUPITAK?,TRUE,FALSE,
FL2_1655,¿Puedes levantarte?,¿YENNITULA YUNSAN'A'MAK? ,TRUE,FALSE,
FL2_1656,¿Puedes verlo?,¿YENNITULA LLI'A'MAK?,TRUE,FALSE,
FL2_1657,Vuelve aquí.,ADENCHER' ASEK,TRUE,FALSE,
FL2_1658,Regresa pronto.,ADENCHER' WIUK'SU',TRUE,FALSE,
