pair_id,group_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U03880,G03624,Su suelo es arenoso. Cuando llueve no se forma barro.,Lupa’nen dellu’teklu’ nuka’a. U’lansik mumulu’chi’ñi.,su suelo es arenoso. cuando llueve no se forma barro.,lupa'nen dellu'teklu' nuka'a. u'lansik mumulu'chi'ñi.,fidel_lomas,P00004,True
U00178,G00132,Lo tengo.,A'ÑAPALEK,lo tengo.,a'ñapalek,flashcards2,P00178,False
U02185,G01959,Tenemos esos.,NANADAPER A'ÑAPALLIDEK,tenemos esos.,nanadaper a'ñapallidek,flashcards2,P02185,False
U03955,G03699,"Antes su cuero costaba, pero ahora no.","Napi’ chipiteknen pa’tuwiñi, ipa’lina’ ku’la.","antes su cuero costaba, pero ahora no.","napi' chipiteknen pa'tuwiñi, ipa'lina' ku'la.",fidel_lomas,P00079,True
U01795,G01588,Fue ameno.,U'CHIMU ÑIWIÑI,fue ameno.,u'chimu ñiwiñi,flashcards2,P01795,True
U01796,G01588,Era perfecto.,U'CHIMU ÑIWIÑI,era perfecto.,u'chimu ñiwiñi,flashcards2,P01796,True
U03841,G03586,ellos no viajan con su familia.,NAWA' KU'LA' PA'API'ÑINA' PATU'NENNA'LEK,ellos no viajan con su familia.,nawa' ku'la' pa'api'ñina' patu'nenna'lek,flashcards_oraciones,P00634,False
U02691,G02460,Por eso dice Arákayu se enojó mucho.,Nu’an ima ipa’linchi Arakayu yulli.,por eso dice arákayu se enojó mucho.,nu'an ima ipa'linchi arakayu yulli.,pdf_textos,P00440,True
U01907,G01695,¿Lo harás?,¿NU'TECHU'?,¿lo harás?,¿nu'techu'?,flashcards2,P01907,False
U02396,G02165,Nuestra lengua shiwilu es bonita.,Shiwilu la’la’mapu’wa’ u’chimusha.,nuestra lengua shiwilu es bonita.,shiwilu la'la'mapu'wa' u'chimusha.,pdf_textos,P00145,True
U04193,G03929,"A este hermano Evangelista, otros que eran como él le decían “Yacuruna” porque tenía la frente pelacha.","Asu’ yalli’wa Vanji nawa’pu’a’su’daperler itullina’ Dekmuda’, nuweklatu’ta’su’malek. ","a este hermano evangelista, otros que eran como él le decían yacuruna porque tenía la frente pelacha.","asu' yalli'wa vanji nawa'pu'a'su'daperler itullina' dekmuda', nuweklatu'ta'su'malek.",fidel_lomas,P00317,True
U02792,G02561,"¡Váyanse, caramba, lejos!”",¡Paku’ tekchi wei!”.,"¡váyanse, caramba, lejos!",¡paku' tekchi wei!.,pdf_textos,P00541,True
U00110,G00074,Páralo. (detener),TU'NEKER',páralo. (detener),tu'neker',flashcards2,P00110,True
U00111,G00074,Deténlo.,TU'NEKER',deténlo.,tu'neker',flashcards2,P00111,True
U01757,G01553,Estaba agotado.,ÑAPAWINEK SAKA'TUSU',estaba agotado.,ñapawinek saka'tusu',flashcards2,P01757,False
U02406,G02175,Después de casarme tuve hijos.,Sudawamu wilawanek.,después de casarme tuve hijos.,sudawamu wilawanek.,pdf_textos,P00155,False
U03718,G03468,la niña no olvida una fecha importante.,NANA WILA KU'APER KU'LA PINANER'I'ÑI ALA'SA UKLI PA'TA'SU',la niña no olvida una fecha importante.,nana wila ku'aper ku'la pinaner'i'ñi ala'sa ukli pa'ta'su',flashcards_oraciones,P00511,False
U02332,G02101,nos estamos muriendo.,chimianpilallidek.,nos estamos muriendo.,chimianpilallidek.,pdf_textos,P00081,False
U02867,G02636,"Eso los viejos que saben hacer entender, que saben interpretar, van a hacerles entender nuestros sueños,","Nanapu’a’su’ taserpilusa’ ñinchia’lachekterkasu’, ñinchilawer’erkasu’ a’lachektetchuna’, laweretchuna’ ma’tusui’pa’ wa’lata’kawa’su’.","eso los viejos que saben hacer entender, que saben interpretar, van a hacerles entender nuestros sueños,","nanapu'a'su' taserpilusa' ñinchia'lachekterkasu', ñinchilawer'erkasu' a'lachektetchuna', laweretchuna' ma'tusui'pa' wa'lata'kawa'su'.",pdf_textos,P00616,True
U01587,G01392,Somos serios.,KU'LA YAMERAPIÑIDEK,somos serios.,ku'la yamerapiñidek,flashcards2,P01587,False
U02945,G02714,“¡Más miren!,“!Enta’n lli’ku’!,¡más miren!,!enta'n lli'ku'!,pdf_textos,P00694,True
U01893,G01681,Estamos divorciados.,YANPU'SU' ÑAPALLIDEK,estamos divorciados.,yanpu'su' ñapallidek,flashcards2,P01893,False
U00994,G00851,¿Están seguros?,¿TEKINCHI'CHA' ÑAPALAMA?,¿están seguros?,¿tekinchi'cha' ñapalama?,flashcards2,P00994,False
U04188,G03924,En ese tiempo no existía eso que llaman “curichi”.,Nana “curichi” iter’kasu’ napi’pu’ ñinpu’wiñi.,en ese tiempo no existía eso que llaman curichi.,nana curichi iter'kasu' napi'pu' ñinpu'wiñi.,fidel_lomas,P00312,True
U00190,G00141,Estoy calmado.,TUNA'SU' ÑAPALEK,estoy calmado.,tuna'su' ñapalek,flashcards2,P00190,False
U04189,G03925,"Asimismo, conocí el mercado. ",Nanek’unta’ luwerchulek mercado.,"asimismo, conocí el mercado.",nanek'unta' luwerchulek mercado.,fidel_lomas,P00313,True
U00022,G00018,Levanta. (pararse),YUNSANKER',levanta. (pararse),yunsanker',flashcards2,P00022,True
U00133,G00091,Has ganado.,KANA'TULA,has ganado.,kana'tula,flashcards2,P00133,False
U01726,G01522,Odio trabajar.,LUYULEK SAKA'TAK,odio trabajar.,luyulek saka'tak,flashcards2,P01726,False
U01395,G01213,Yo contribuí.,KUA KATU'PATULEK,yo contribuí.,kua katu'patulek,flashcards2,P01395,False
U02697,G02466,de hambre nomás pasarán sus vidas.,uki’lasa’ nanpichuma’.,de hambre nomás pasarán sus vidas.,uki'lasa' nanpichuma'.,pdf_textos,P00446,True
U03220,G02989,Tengo hambre.,UKI'LALEK,tengo hambre.,uki'lalek,flashcards_oraciones,P00013,False
U02918,G02687,"“¡En acción. En acción, muchachos!","“¡Nasu’ku’la’. Nasu’ku’la’, wilalusa’!","¡en acción. en acción, muchachos!","¡nasu'ku'la'. nasu'ku'la', wilalusa'!",pdf_textos,P00667,True
U01812,G01603,Consérvalo contigo.,SEKDIPERKER' KENMALEK,consérvalo contigo.,sekdiperker' kenmalek,flashcards2,P01812,False
U00186,G00138,Yo pagaré.,KUA PANWILEK'TE'CHEK',yo pagaré.,kua panwilek'te'chek',flashcards2,P00186,False
U03839,G03584,ellas no viajan al campo.,NAWA' KU'LA' PAI'ÑINA' MENMIK,ellas no viajan al campo.,nawa' ku'la' pai'ñina' menmik,flashcards_oraciones,P00632,False
U01743,G01539,Enseño francés.,A'LEK'TAPALEK FRANCES,enseño francés.,a'lek'tapalek frances,flashcards2,P01743,False
U00566,G00466,¡Tengo sueño!,¡YAWICHI'LEK!,¡tengo sueño!,¡yawichi'lek!,flashcards2,P00566,False
U01054,G00908,¡Qué horrible!,¡ENPU'NI APERPIPA'!,¡qué horrible!,¡enpu'ni aperpipa'!,flashcards2,P01054,False
U02074,G01851,Es imposible.,YIENNICHI'NEK ,es imposible.,yiennichi'nek,flashcards2,P02074,False
U03904,G03648,"Si les cae en el cuerpo, se enferman.",Anu’sik pinennak kaluwi’llina’.,"si les cae en el cuerpo, se enferman.",anu'sik pinennak kaluwi'llina'.,fidel_lomas,P00028,True
U03347,G03114,la niña baila con alegría.,NANA WILA KU'APER LANSA'LLI' SAKEK'SU',la niña baila con alegría.,nana wila ku'aper lansa'lli' sakek'su',flashcards_oraciones,P00140,False
U03333,G03100,ellos no aman a su familia.,NAWA' KU'LA TANTENI'ÑINA' PATUN'NENLUSA,ellos no aman a su familia.,nawa' ku'la tanteni'ñina' patun'nenlusa,flashcards_oraciones,P00126,False
U02039,G01817,Con placer.,SAKEKSU'LEK,con placer.,sakeksu'lek,flashcards2,P02039,False
U01818,G01609,Déjame explicar.,TA'ITULA'U WINTECHEN,déjame explicar.,ta'itula'u wintechen,flashcards2,P01818,False
U02977,G02746,"El gobernante los llamó y tras llamarles les preguntó: -""¿Qué cosa queriendo han venido?","Nana wa’anler peklu’deklli, peklu’dek’an itulli: -""¿Ma’i’na luwantanma’ uklama’?”.",el gobernante los llamó y tras llamarles les preguntó: -¿qué cosa queriendo han venido?,"nana wa'anler peklu'deklli, peklu'dek'an itulli: -¿ma'i'na luwantanma' uklama'?.",pdf_textos,P00726,True
U04350,G04085,Cualquier cosita que tenía regalaba.,Ma’shapi’nta’ a’ña’su’ panutulli.,cualquier cosita que tenía regalaba.,ma'shapi'nta' a'ña'su' panutulli.,fidel_lomas,P00474,True
U01808,G01599,Olvídalo ya.,IPA' PINANERKER',olvídalo ya.,ipa' pinanerker',flashcards2,P01808,False
U01426,G01240,Estaba furioso.,YUPAWINEK,estaba furioso.,yupawinek,flashcards2,P01426,False
U00347,G00274,Estoy listo.,INSEK'DIPERPI ÑAPALEK,estoy listo.,insek'diperpi ñapalek,flashcards2,P00347,False
U03041,G02810,Cuando nosotros perezcamos qué cosas quizá aparecerán dijeron antes.,Kenmu'wa' chimiansikwa' ma'ilipa' lli'tetchu tullini'ma napi'.,cuando nosotros perezcamos qué cosas quizá aparecerán dijeron antes.,kenmu'wa' chimiansikwa' ma'ilipa' lli'tetchu tullini'ma napi'.,pdf_textos,P00790,False
U00220,G00168,Eso ayuda.,NANA KATU'PATULLI,eso ayuda.,nana katu'patulli,flashcards2,P00220,False
U01838,G01628,¿Empezamos?,¿TENMIANSU'TER?,¿empezamos?,¿tenmiansu'ter?,flashcards2,P01838,True
U01839,G01628,¿Comenzamos?,¿TENMIANSU'TER?,¿comenzamos?,¿tenmiansu'ter?,flashcards2,P01839,True
U00426,G00340,Toma esto.,MA'TA ASU',toma esto.,ma'ta asu',flashcards2,P00426,True
U00427,G00340,Tome esto.,MA'TA ASU',tome esto.,ma'ta asu',flashcards2,P00427,True
U02705,G02474,Eso hizo Arákayu y se fue río abajo.,Nana nu’tan Arakayu nu’wanta’lli.,eso hizo arákayu y se fue río abajo.,nana nu'tan arakayu nu'wanta'lli.,pdf_textos,P00454,True
U04018,G03755,Primero fue donde las aves.,Nanentu ilanser’lusak palli.,primero fue donde las aves.,nanentu ilanser'lusak palli.,fidel_lomas,P00142,True
U00038,G00032,Escuché.,LAU'TULEK,escuché.,lau'tulek,flashcards2,P00038,False
U02337,G02106,"Ustedes también quieren aprender de qué manera se hace,","Yañinchitulama’ kenmama’nta’ ma’pu’si’pa’ nu’tulek,","ustedes también quieren aprender de qué manera se hace,","yañinchitulama' kenmama'nta' ma'pu'si'pa' nu'tulek,",pdf_textos,P00086,True
U01237,G01070,Almorzamos.,IKINEK'UKLLI WERAÑIDEK ,almorzamos.,ikinek'uklli werañidek,flashcards2,P01237,False
U04419,G04154,Con eso nuestra lengua shiwilu más se está agravando.,Nanalek shiwilu la’la’mapu’wa’ a’pinta’ tekki’ker’apilalli.,con eso nuestra lengua shiwilu más se está agravando.,nanalek shiwilu la'la'mapu'wa' a'pinta' tekki'ker'apilalli.,fidel_lomas,P00543,True
U01223,G01057,Tom tartamudea.,TOM MUSU' LUNPI'ÑI,tom tartamudea.,tom musu' lunpi'ñi,flashcards2,P01223,True
U01224,G01057,Tom balbucea.,TOM MUSU' LUNPI'ÑI,tom balbucea.,tom musu' lunpi'ñi,flashcards2,P01224,True
U01895,G01683,Estamos colgados.,ÑAPALLIDEK WINTENSU',estamos colgados.,ñapallidek wintensu',flashcards2,P01895,False
U03657,G03409,¿Qué hace el perro por la noche?,¿MA'PU'PALLI ÑIÑI'WA DEKPILLI?,¿qué hace el perro por la noche?,¿ma'pu'palli ñiñi'wa dekpilli?,flashcards_oraciones,P00450,False
U00944,G00806,Estamos limpios.,PEKUIPI ÑAPALIDEK,estamos limpios.,pekuipi ñapalidek,flashcards2,P00944,False
U02344,G02113,Se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,Dintuntulek wa’naukta ukluka’lli.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,dintuntulek wa'naukta ukluka'lli.,pdf_textos,P00093,True
U01500,G01310,Hagamos más.,A'PINTA' NU'TAWA',hagamos más.,a'pinta' nu'tawa',flashcards2,P01500,False
U03570,G03327,las niñas lavan los platos.,NANA WILAKUAPER'LUSA' PAMUIÑINA' SINANLUSA',las niñas lavan los platos.,nana wilakuaper'lusa' pamuiñina' sinanlusa',flashcards_oraciones,P00363,False
U02559,G02328,Cuentan que así sucedió hace mucho tiempo.,Nu’sui’ma napi’ nakulli.,cuentan que así sucedió hace mucho tiempo.,nu'sui'ma napi' nakulli.,pdf_textos,P00308,True
U03756,G03505,yo pinto una casa.,KUA LLINSERLEK ALA'SA' PIDEK,yo pinto una casa.,kua llinserlek ala'sa' pidek,flashcards_oraciones,P00549,False
U02079,G01856,Solo ignórala.,LUWE'CHINBUER',solo ignórala.,luwe'chinbuer',flashcards2,P02079,True
U02080,G01856,Ignórala.,LUWE'CHINBUER',ignórala.,luwe'chinbuer',flashcards2,P02080,True
U01538,G01344,Lo encontraron.,KANAÑINA' ,lo encontraron.,kanañina',flashcards2,P01538,False
U01946,G01730,Acércalo.,A'KAWITER',acércalo.,a'kawiter',flashcards2,P01946,False
U01047,G00901,Es francés.,FRANCÉS NUKA'A,es francés.,francés nuka'a,flashcards2,P01047,False
U04124,G03861,Cuando había pasado aproximadamente un mes,Ala’dukerpu’su’ nakusik,cuando había pasado aproximadamente un mes,ala'dukerpu'su' nakusik,fidel_lomas,P00248,True
U01625,G01430,Estabas ocupado.,SAKA'TAPAWINA,estabas ocupado.,saka'tapawina,flashcards2,P01625,False
U02570,G02339,"perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi’wa pekla’su’, wawaser willek’a’su’, llise’nkasu’, diwek’erkasu’, peklu’terkasu’.","perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi'wa pekla'su', wawaser willek'a'su', llise'nkasu', diwek'erkasu', peklu'terkasu'.",pdf_textos,P00319,True
U00352,G00279,¿Es grave?,¿NU'LA'LLI?,¿es grave?,¿nu'la'lli?,flashcards2,P00352,False
U00160,G00325,Agárralo.,PILLI'TER',agárralo.,pilli'ter',flashcards2,P00160,True
U00286,G00325,Captúralo.,PILLI'TER',captúralo.,pilli'ter',flashcards2,P00286,True
U00289,G00325,Atrápalo.,PILLI'TER',atrápalo.,pilli'ter',flashcards2,P00289,True
U00405,G00325,¡Cogedlo!,PILLI'TER',¡cogedlo!,pilli'ter',flashcards2,P00405,True
U00406,G00325,¡Arrestadlo!,PILLI'TER',¡arrestadlo!,pilli'ter',flashcards2,P00406,True
U00407,G00325,¡Prendedlo!,PILLI'TER',¡prendedlo!,pilli'ter',flashcards2,P00407,True
U03984,G03728,De ahí se les saca las tripas.,Nanekli’na usui’tulek dullinen.,de ahí se les saca las tripas.,nanekli'na usui'tulek dullinen.,fidel_lomas,P00108,True
U02516,G02285,"Entonces los hombres llegaron y construyeron tambo, chancaron barbasco.","Ipa’linchi nawa’ ektu’na’ palenñantullina’, puñañin llisantullina’.","entonces los hombres llegaron y construyeron tambo, chancaron barbasco.","ipa'linchi nawa' ektu'na' palenñantullina', puñañin llisantullina'.",pdf_textos,P00265,True
U00946,G00808,Lo sentimos.,WE'INUTULIDEK,lo sentimos.,we'inutulidek,flashcards2,P00946,False
U01641,G01445,Estás dormido.,WICHI'SU' ÑAPALA,estás dormido.,wichi'su' ñapala,flashcards2,P01641,False
U04447,G04182,"carita redonda,","MUNKULADALUNSHA,","carita redonda,","munkuladalunsha,",vs_textos_narrativos,P00009,False
U02911,G02680,(Al llegar vieron que) Solamente sus mosquiteros estaban templados.,Chipetcheknenna’si’ma’ pektentapalli.,(al llegar vieron que) solamente sus mosquiteros estaban templados.,chipetcheknenna'si'ma' pektentapalli.,pdf_textos,P00660,True
U00083,G00053,De acuerdo.,MUETCHUN,de acuerdo.,muetchun,flashcards2,P00083,False
U02289,G02058,Ahora felizmente ha venido.,Ipa’la mula’si’la weklli.,ahora felizmente ha venido.,ipa'la mula'si'la weklli.,pdf_textos,P00038,True
U00140,G00097,Sean breves.,EMPU'NI YALUNTAMA',sean breves.,empu'ni yaluntama',flashcards2,P00140,False
U02228,G01997,¡Contrólate!,¡INLU'UK'TER!,¡contrólate!,¡inlu'uk'ter!,flashcards2,P02228,False
U01429,G01243,Estaba desarmado.,ILLIAPALEK'INPU ÑAPAWINEK,estaba desarmado.,illiapalek'inpu ñapawinek,flashcards2,P01429,False
U01782,G01575,¿Es doctor?,¿LULENTUTEK'A'CHA?,¿es doctor?,¿lulentutek'a'cha?,flashcards2,P01782,False
U03207,G02976,El niño va corriendo a la chacra.,WILA TEKKA'PILALLI MENMIK,el niño va corriendo a la chacra.,wila tekka'pilalli menmik,flashcards_oraciones,P00000,False
U01466,G01278,¿Es popular?,¿LUWER'PIA'CHA?,¿es popular?,¿luwer'pia'cha?,flashcards2,P01466,False
U00397,G00318,¡Por supuesto!,TE'KINCHI,¡por supuesto!,te'kinchi,flashcards2,P00397,False
U03508,G03265,nosotros esperamos en la casa.,KUDA WA'TEN'TULLI'DEK  PIDEK'KEK,nosotros esperamos en la casa.,kuda wa'ten'tulli'dek pidek'kek,flashcards_oraciones,P00301,False
U00395,G00316,Deja pasar.,TA'ITER' NAKUI,deja pasar.,ta'iter' nakui,flashcards2,P00395,False
U01494,G01305,Déjame terminar.,TA'ITULA'U ATA'WANTAK,déjame terminar.,ta'itula'u ata'wantak,flashcards2,P01494,False
U01125,G00972,Se quemará.,UKER'ECHU,se quemará.,uker'echu,flashcards2,P01125,False
U03050,G02819,Así hablaron los antiguos….,Nu'sui'ma luñi taserpiku'lusa'.....,así hablaron los antiguos….,nu'sui'ma luñi taserpiku'lusa'.....,pdf_textos,P00799,True
U00599,G00494,¡Déjame salir!,¡TA'ITULA'U YUNSUE'CHEK!,¡déjame salir!,¡ta'itula'u yunsue'chek!,flashcards2,P00599,False
U04146,G03883,"Desde entonces y hasta el día de hoy, el viejo Tigre está buscando a su sobrino Carachupa.",Naneklanek Amana’ taserpi ipa’lalek dunker’apalli surinunen Chi’lek.,"desde entonces y hasta el día de hoy, el viejo tigre está buscando a su sobrino carachupa.",naneklanek amana' taserpi ipa'lalek dunker'apalli surinunen chi'lek.,fidel_lomas,P00270,True
U02704,G02473,Sólo los bufeos salieron.,Sapana’lusa’sa’ pekpillina’.,sólo los bufeos salieron.,sapana'lusa'sa' pekpillina'.,pdf_textos,P00453,True
U03036,G02805,"Desde entonces, ahora todos uno y otro lugar nos vamos a conocer.","Nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.","desde entonces, ahora todos uno y otro lugar nos vamos a conocer.","nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.",pdf_textos,P00785,False
U00571,G00471,¿Es alto? (estatura - femenino),¿SHILUN A'CHA?,¿es alto? (estatura - femenino),¿shilun a'cha?,flashcards2,P00571,True
U01317,G01140,¿Contento?,¿MUSU'?,¿contento?,¿musu'?,flashcards2,P01317,False
U01779,G01572,Me demandaron.,IKER'LALAK AKU'LLINERKU,me demandaron.,iker'lalak aku'llinerku,flashcards2,P01779,False
U02632,G02401,"Pero dice que no conocían el acarahuasú,","Ñimi’na luwetchi’ñina’ iker’adu,","pero dice que no conocían el acarahuasú,","ñimi'na luwetchi'ñina' iker'adu,",pdf_textos,P00381,True
U02220,G01991,¿Son estudiantes?,¿ÑINCHITULUSA' NUKA'MAMA'?,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,flashcards2,P02220,False
U04179,G03915,"Solo de día surcábamos, de noche no.","Uklliksa’ penwinerllidek, dekpilli’ ku’la.","solo de día surcábamos, de noche no.","uklliksa' penwinerllidek, dekpilli' ku'la.",fidel_lomas,P00303,True
U03435,G03198,ella no corre muy rápido.,NANA KU'LA TEKA'PI'ÑI ENPU'NI WIU'KSU',ella no corre muy rápido.,nana ku'la teka'pi'ñi enpu'ni wiu'ksu',flashcards_oraciones,P00228,False
U03208,G02977,El niño está corriendo en la chacra.,WILA TEKKA'PALLI MENMIK,el niño está corriendo en la chacra.,wila tekka'palli menmik,flashcards_oraciones,P00001,False
U01706,G01503,¿Cuánto es?,¿ENPUDUNCHA?,¿cuánto es?,¿enpuduncha?,flashcards2,P01706,False
U01340,G01162,¿Hablaste?,¿LUN'NA?,¿hablaste?,¿lun'na?,flashcards2,P01340,False
U03331,G03098,ellas no aman a sus amigos.,NANA' TANTENI'ÑINA' EKKUANENLUSA',ellas no aman a sus amigos.,nana' tanteni'ñina' ekkuanenlusa',flashcards_oraciones,P00124,False
U01771,G01565,Estoy apurado.,WIUK'APALEK,estoy apurado.,wiuk'apalek,flashcards2,P01771,False
U02995,G02764,"Dice que ahí se puso de pie un viejo y dijo: ""Ahora sí hemos conocido otro pueblo. Porque ya se aproxima el día del perecimiento (el día del fin) estamos así.","Nanek ima ala’sa’ taserpi waneran tulli ""Ipa’la’ka ali’la ñinanlu’ luwetchulekwa’. Ipa’ wer’uklli kawi’ta’su malek u’apalekwa’"".",dice que ahí se puso de pie un viejo y dijo: ahora sí hemos conocido otro pueblo. porque ya se aproxima el día del perecimiento (el día del fin) estamos así.,nanek ima ala'sa' taserpi waneran tulli ipa'la'ka ali'la ñinanlu' luwetchulekwa'. ipa' wer'uklli kawi'ta'su malek u'apalekwa'.,pdf_textos,P00744,True
U03768,G03516,las niñas no recuerdan una canción.,NANA WILA KUAPERLUSA KU'LA LLI'INUTAPI'ÑINA ALA'SA' TULUNER',las niñas no recuerdan una canción.,nana wila kuaperlusa ku'la lli'inutapi'ñina ala'sa' tuluner',flashcards_oraciones,P00561,False
U00517,G00424,Puedo saltar.,INNITULEK INDEK'AK,puedo saltar.,innitulek indek'ak,flashcards2,P00517,False
