pair_id,ESP_normalizado,SHIWILU_normalizado,similarity_score
U01290,estarás bien.,musu' ñape'chu,0.8853745460510254
U01291,estás loco.,wa'danpintek ñapala,0.8718103170394897
U01292,es cruel.,mukankan'inpu' nuka'a,0.868394136428833
U01293,estás borracha.,lupersu' ñapala,0.8718420267105103
U01294,está despedido.,saka'tunakla usu'llina,0.8778027296066284
U01295,están despedidos.,saka'tunakla usu'dekllina',0.8454899787902832
U01296,estás gordo.,weipensu' ñapala,0.8689214587211609
U01297,estás mintiendo.,tumu'pala,0.8532153964042664
U01298,tienes razón.,tekinchi nuka'a,0.8519362807273865
U01299,eres inteligente.,iñer' ñinchitapala',0.8512489795684814
U01300,son inteligentes.,iñer' ñinchitulusa' nuker'ka,0.8707940578460693
U01301,eres listo.,insekdiperpi nuka'ma,0.8254111409187317
U01302,estás cansado.,saka'tusu' ñapala,0.8607223033905029
U01303,eres duro.,watensu' nuka'ma,0.8328463435173035
U01304,estás equivocado.,aper'su' ñapala,0.8807004690170288
U01305,¿estoy soñando?,¿wa'latapalek?,0.8472071290016174
U01306,¿están ocupados?,¿yennichi'nama'?,0.8392060995101929
U01307,¿son polis?,¿suntadulusa'cha?,0.8407595753669739
U01308,¿son altos?,¿shipenlusa' nuker'ka?,0.8083013296127319
U01309,¿estás sola?,¿kenmashasa' ñapala?,0.8626961708068848
U01310,¿estás enojada?,¿yusu' ñapala?,0.8607373237609863
U01311,¿estás despierta?,¿nanpiladasu' ñapala?,0.8610720634460449
U01312,¿estás borracho?,¿lupersu' ñapala?,0.8520245552062988
U01313,¿estás ebrio?,¿lupersu' ñapala?,0.8617439270019531
U01314,¿estás embriagado?,¿lupersu' ñapala?,0.8515045642852783
U01315,¿estás contento?,¿musu'cha ñapala?,0.8706457018852234
U01316,¿eres feliz?,¿musu' ñapala?,0.872266948223114
U01317,¿contento?,¿musu'?,0.8812727928161621
U01318,¿estás lista?,¿insek'diperpi ñapala?,0.8502861261367798
U01319,¿están listos?,¿insek'diperpi ñapalama'?,0.8393338322639465
U01320,¿estás?,¿ñapala?,0.8635374307632446
U01321,¿estás cansado?,¿saka'tusu' ñapala?,0.8609735369682312
U01322,pórtate bien.,musu' ñiker,0.8501750230789185
U01323,apóyame.,katu'pa'u,0.8514370918273926
U01324,apóyanos.,katu'pa'udek,0.854079008102417
U01325,tráelo aquí.,kencher' asek,0.8629549741744995
U01326,pide ayuda.,lekter' katu'pa',0.8320506811141968
U01327,pida ayuda.,lekter' katu'pa',0.8345455527305603
U01328,pidan ayuda.,lektuku' katu'pa',0.8235280513763428
U01329,¡llámame después!,¡peklu'u ma'isik!,0.8709441423416138
U01330,¿puedo entrar?,¿yennitulek da'ak?,0.8689281344413757
U01331,¿puedo tenerlo?,¿yennitulek a'ñak?,0.8788963556289673
U01332,¿puedo abrazarte?,¿yennitulek wiperi'a'kik?,0.8444371819496155
U01333,¿puedo participar?,¿yennitulek katupa'tak?,0.8711414337158203
U01334,¿puedo quedármelo?,¿yennitulek ek'llia'ak?,0.8555648326873779
U01335,¿puedo visitar?,¿yennitulek lliak?,0.8745439052581787
U01336,¿puedo tomarlo?,¿yennitulek pilli'tak?,0.8683069944381714
U01337,¿puedes dormir?,¿yennitula wichi'a'mak?,0.852368950843811
U01338,venga mañana.,weker' eklli,0.8488672971725464
U01339,baila conmigo.,lansa'ker' kualek,0.8605505228042603
U01340,¿hablaste?,¿lun'na?,0.8400241732597351
U01341,¿le conozco?,¿luwer'chapalek?,0.8718996047973633
U01342,¿te conozco?,¿luwer'chapallien?,0.8617931604385376
U01343,¿necesito uno?,¿luantulek ala'sa'?,0.8500010967254639
U01344,serás bienvenido.,musu' sek'kaperechuner'ken,0.9000778794288635
U01345,hazlo rápidamente.,wiu'su' nu'ter',0.8344670534133911
U01346,hágalo rápido.,wiu'su' nu'ter',0.8519655466079712
U01347,hazlo conmigo.,kualek nu'ter',0.8599612712860107
U01348,¿me sigues?,¿tupitechunku?,0.8791816234588623
U01349,¿lo ves?,¿li'apala?,0.8873315453529358
U01350,¿me ves?,¿li'apalu?,0.8844088912010193
U01351,no engordes.,yaweyta,0.8488595485687256
U01352,come algo.,ma'shapin'ta ka'ker',0.8438183665275574
U01353,todos ganan.,iñer' kana'tullina',0.8199634552001953
U01354,dámelo.,enka'u,0.8594670295715332
U01355,dímelo.,wintu'u,0.8645021915435791
U01356,dame algunos.,enka'u nu'unta'lusa',0.8672120571136475
U01357,deme esos.,enka'u nanalusa',0.8415066599845886
U01358,aguanta.,yan'katekter',0.8547459840774536
U01359,espera ahí.,nanek watenker',0.8454093933105469
U01360,espere allí.,nanek watenker',0.852871298789978
U01361,agárrate fuerte.,pili'ker' ikersu',0.84071946144104
U01362,guarda eso.,sekdiperker' nana,0.8481011986732483
U01363,conserva eso.,sekdiperker' nana,0.856103777885437
U01364,hazlo venir.,a'wencher',0.8352494239807129
U01365,come mucho.,wapu' werampalli,0.8425995111465454
U01366,le cogieron.,pilli'tullina,0.8747444152832031
U01367,está leyendo.,lunta'palli,0.8784983158111572
U01368,la besó.,musha'lli,0.8529640436172485
U01369,luce pálido.,shapi'tek nuka'a,0.8645833730697632
U01370,¡me pellizcó!,¡sek'tek'lliu!,0.8603947162628174
U01371,camina rápido.,wiu'su' dekunter',0.8388020992279053
U01372,quiere más.,a'pinta' luwantulli,0.8523224592208862
U01373,es abogado.,chimidekpi nuka'a,0.8284581303596497
U01374,aquí viene.,asek uk'apilelli,0.8563249111175537
U01375,abrazame fuertemente.,wiperi'u ikersu',0.8377307653427124
U01376,espera allí.,wa'tender' nanek,0.8532050848007202
U01377,sujétalo fuerte.,pilli'ter' ikersu',0.8301036357879639
U01378,¡sujétalo!,¡pilli'ter'!,0.8772943019866943
U01379,¿cómo estáis?,¿ma'pu'sin?,0.8648707270622253
U01380,¿cuántos murieron?,¿enpu'dun chimiñina'?,0.7747357487678528
U01381,¡qué emocionante!,¡embu'nimushipa'!,0.8696939945220947
U01382,"apúrate, tom.",wiuk'er' tom,0.887442946434021
U01383,casi morí.,chiminwinek,0.8247836232185364
U01384,siempre camino.,nerpi'pu' dekundapalek,0.8468190431594849
U01385,soy americano.,americano nuka'ka,0.9023951292037964
U01386,soy japonés.,japones nuka'ka,0.8937491178512573
U01387,estoy tosiendo.,chinku'palek,0.8606503009796143
U01388,me indigna.,a'yiulliu,0.8457150459289551
U01389,estoy estornudando.,a'shupalek,0.8474725484848022
U01390,te creo.,latekllien,0.8332439064979553
U01391,les creo.,latekdeklek,0.8703858852386475
U01392,los llamé.,peklu'deklek,0.858737051486969
U01393,puedo sentirlo.,yennitulek lauk'ak,0.8727182149887085
U01394,puedo verte.,yennitulek li'an'su',0.8472921848297119
U01395,yo contribuí.,kua katu'patulek,0.8464876413345337
U01396,no esperé.,wa'tenchi'nek,0.8661538362503052
U01397,no estudio.,ku'la ñinchitapi'nek,0.8146751523017883
U01398,yo exageré.,kua a'nadalek,0.8636456727981567
U01399,me dormí.,wichi'lek,0.8165447115898132
U01400,te perdono.,ma'ichin'chen,0.8327448964118958
U01401,me casé.,sadalek (hombre) / sudalek (mujer),0.8259230256080627
U01402,odio volar.,luyulek pennu'ak,0.8249725103378296
U01403,detesto volar.,luyulek pennu'ak,0.8298348784446716
U01404,odio perder.,luyulek wer'ak,0.839022696018219
U01405,detesto perder.,luyulek wer'ak,0.8476860523223877
U01406,estoy resfriado.,ilusu' ñapalek,0.8842612504959106
U01407,estoy acatarrado.,ilusu' ñapalek,0.8783804774284363
U01408,he pecado.,aper'lek,0.8605946898460388
U01409,escucho voces.,lauk'apalek la'la'lusa',0.8409304618835449
U01410,te mentí.,tumu'tullien,0.8478031158447266
U01411,les mentí.,tumu'tuleklek,0.8500052690505981
U01412,hice café.,wayusa' nu'tulek,0.8533673286437988
U01413,preparé cena.,kalutulek,0.8258113265037537
U01414,necesito café.,wayusa' luwantulek,0.8115781545639038
U01415,la rescaté.,kananek,0.8392411470413208
U01416,lo rescaté.,kananek,0.832697868347168
U01417,lo abofeteé.,patenchulek,0.8602095246315002
U01418,dormí mucho.,nakusu' wichilek,0.8314297795295715
U01419,quiero café.,luwantulek wayusa',0.83729088306427
U01420,quiero llorar.,yawelleklek,0.8692787885665894
U01421,quiero morir.,yachiminek,0.8822340965270996
U01422,quiero comer.,yawerannek,0.8674335479736328
U01423,quiero intentarlo.,yateklerilek,0.8854197263717651
U01424,quiero ganar.,yakana'lek,0.8769413232803345
U01425,tuve cuidado.,inlu'uktuwinek,0.8776648044586182
U01426,estaba furioso.,yupawinek,0.8497396111488342
U01427,estaba celoso.,apisadatutek ñapawinek,0.832348108291626
U01428,estaba atrapado.,pilli'pi ñapawinek,0.841010570526123
U01429,estaba desarmado.,illiapalek'inpu ñapawinek,0.8358421325683594
U01430,escribo versos.,linserchapalek la'la'lusa',0.847233235836029
U01431,lo permitiré.,ta'itulekchek,0.8794127702713013
U01432,estaré solo.,kuasa' ñapechek,0.8477493524551392
U01433,seré breve.,wiuksu' ñin'chek,0.8428809642791748
U01434,estaré ahí.,ñapechek nanek,0.8512793779373169
U01435,lo compraré.,mape'chek,0.8649358153343201
U01436,lo llamaré.,peclu'echek,0.8841594457626343
U01437,comeré aquí.,asek werenchek,0.8764605522155762
U01438,lo mataré.,dei'techek,0.845782995223999
U01439,le mataré.,dei'techek,0.8727065324783325
U01440,te mataré.,dei'techen,0.8376869559288025
U01441,lo demostraré.,alli'echek,0.8612910509109497
U01442,te mostraré.,alli'echen,0.8511108160018921
U01443,le mostraré.,alli'echek,0.8870118856430054
U01444,lo llevaré.,epa'echek,0.8680787086486816
U01445,cogeré uno.,maechek alasa',0.8404701948165894
U01446,lo miraré.,lli'echek,0.869269847869873
U01447,soy islandés.,islandes nuka'ka,0.8878993391990662
U01448,soy estudiante.,kirka'ñinchitutek nuka'ka,0.8533152341842651
U01449,soy maestro.,alektutek nuka'ka,0.8333194255828857
U01450,soy huérfano.,suila nuka'ka,0.8134273290634155
U01451,soy guapa.,mulun nuka'ka,0.8348801732063293
U01452,estoy desesperado.,perwatendusu' ñapalek,0.8736763596534729
U01453,estoy agotado.,saka'tusu' ñapalek,0.8680885434150696
U01454,soy olvidadizo.,pinanerchek'ku nukaka,0.836426317691803
U01455,estoy horrorizado.,tekua'dansu' ñapalek,0.8752762079238892
U01456,estoy impaciente.,yennichinek wa'tentak,0.8715068697929382
U01457,soy importante.,luwantulliner'ku,0.8614721894264221
U01458,estoy impresionada.,ñapalek imanantusu',0.8708690404891968
U01459,estoy escuchando.,lauk'apalek,0.868838906288147
U01460,te escucharé.,lauk'echen,0.8654760718345642
U01461,estoy satisfecho.,ñapalek sakeksu',0.8755245208740234
U01462,soy sensible.,manenpita' ikerchulek,0.8566800951957703
U01463,tengo cerveza.,añapalek cerveza,0.919151782989502
U01464,¿está mirando?,¿lli'tapalli?,0.8679746389389038
U01465,¿es doloroso?,¿ikerli?,0.8640165328979492
U01466,¿es popular?,¿luwer'pia'cha?,0.8533886671066284
U01467,¿es privado?,¿sekipia'cha?,0.8707733154296875
U01468,¿está lloviendo?,¿ulanpallincha?,0.8733093738555908
U01469,¿es dulce?,¿kaser'llincha?,0.8393030166625977
U01470,¿hay más?,¿ñapalli a'pinda'?,0.849399745464325
U01471,se quebró.,nupek'tulli,0.8730087280273438
U01472,empeora.,nu'la'lli,0.851060688495636
U01473,había nevado.,pulunker' ñapawiñi,0.8650480508804321
U01474,aquí duele.,asek ikerlli,0.8619716763496399
U01475,me enferma.,a'kaluwi'liu,0.8425508141517639
U01476,fue irónico.,si'len ñiwiñi,0.8476477861404419
U01477,no dolerá.,ku'la ikerinchu,0.8533837795257568
U01478,no servirá.,ku'la pa'chinchu,0.8636530637741089
U01479,funciona bien.,saka'tapalli musu',0.8526905179023743
U01480,será fácil.,saka'dekimpu ñichu,0.8804688453674316
U01481,es adorable.,u'chimusha nuka'a,0.858783483505249
U01482,son negocios.,uku'latak nuker'ka,0.8454551696777344
U01483,está desierto.,manen ñi'ñi,0.8377801179885864
U01484,es emocionante.,sakeknansu' nuka'a,0.8397308588027954
U01485,está mejorado.,tekdiperpi ñapalli,0.879247784614563
U01486,es obsoleto.,napi'da' nuka'a,0.8534178733825684
U01487,está ocupado.,ipia'la yennichi'ñi,0.8522829413414001
U01488,está obsoleto.,ñapalli napi'da',0.8568556308746338
U01489,déjelo.,ta'ituler',0.8607699871063232
U01490,solo levántate.,kenmasa' yunsanker',0.8437538146972656
U01491,aprende italiano.,ñinchiter' italianu,0.9026023745536804
U01492,déjelo aquí.,ta'ituler' asek,0.8539614081382751
U01493,déjale pasar.,ta'ituler' nakui,0.82694411277771
U01494,déjame terminar.,ta'itula'u ata'wantak,0.8357219696044922
U01495,déjame cogerlo.,ta'itula'u pilli'te'chek,0.849490761756897
U01496,déjame verlo.,ta'itula'u lli'echek,0.8570592999458313
U01497,déjame intentarlo.,ta'itula'u tekle'richek,0.8536560535430908
U01498,déjame probarlo.,ta'itula'u tekle'richek,0.8470062017440796
U01499,preguntémosle.,lek'kawa',0.839828372001648
U01500,hagamos más.,a'pinta' nu'tawa',0.8700186014175415
U01501,hagamos eso.,nu'tawa' nana,0.8693733811378479
U01502,comamos fuera.,adipi ka'awa',0.8449397683143616
U01503,vámonos.,enchuku',0.8574659824371338
U01504,volvamos.,adanta'wa',0.8466634750366211
U01505,vayamos abajo.,nuwanta'wa',0.8866351842880249
U01506,mantengámoslo.,tupi'wa',0.8434880971908569
U01507,prosigamos.,tupi'wa',0.8798710703849792
U01508,avancemos.,pa'awa' ekter'lupa',0.8335749506950378
U01509,abrámoslo.,ek'ker'chawa',0.8466930389404297
U01510,sigamos adelante.,tupi'wa' ekter'lupa',0.8830873966217041
U01511,hazlo rápido.,wiuk'su' nu'ter',0.8360735177993774
U01512,resume.,tunka'su' nu'ter',0.8384066224098206
U01513,¿puedo verlo?,¿yennitulek lli'ak?,0.87772536277771
U01514,memoriza esto.,sekdiperker' asu' mutu'penkek,0.8435577154159546
U01515,nadie llamó.,ñiden pek'klu'chi'ñi,0.8212378025054932
U01516,¡di algo!,¡tuker' ma'nen'unta'!,0.8628678917884827
U01517,¡digan algo!,¡tuku' ma'nen'unta'!,0.8690187335014343
U01518,mándamelo.,a'uktuwu,0.864905834197998
U01519,¿empiezo?,¿tenmiansu'chek?,0.8692505359649658
U01520,¿debo continuar?,¿tupite'chekpi'la?,0.8670871257781982
U01521,es francesa.,nuka'a francesa,0.9231606721878052
U01522,sientate tomás.,duker' chuma,0.8371028304100037
U01523,habla claramente.,lunker' lachek'ak,0.8419376611709595
U01524,hable claramente.,lunker' lachek'ak,0.8399045467376709
U01525,hablen claramente.,lunku' lachek'ak,0.8363580107688904
U01526,habla bajito.,ta'tula'shasu' lunker',0.8460226655006409
U01527,habla calladito.,ta'tula'shasu' lunker',0.8510897159576416
U01528,sé positivo.,inlli'inuter' musuk,0.844684898853302
U01529,sigue positivo.,musuk'i'la lli'inuper',0.8342407941818237
U01530,mantenganse juntos.,mumu'su' ñapaku',0.9052550196647644
U01531,¡qué listo!,¡dakuti'ñi!,0.8641135692596436
U01532,ya basta.,ta'ituler',0.8584004640579224
U01533,es suficiente.,nanasa',0.8618587255477905
U01534,es simple.,saka'dek'inpu',0.871383547782898
U01535,aquí tienes.,asek a'ñapala,0.8652185201644897
U01536,están aquí.,asek ñapallina',0.8489000797271729
U01537,cancelaron.,ta'itula'llina',0.8420446515083313
U01538,lo encontraron.,kanañina',0.8565491437911987
U01539,te conocen.,luwer'chapalliñer'ken,0.8767998218536377
U01540,deben morir.,chimin'er'kasu'ñapalli,0.8450426459312439
U01541,gritaron.,lamapu'llina',0.8338834047317505
U01542,ellos bailarán.,nawa' lanse'chuna',0.8552485108375549
U01543,están vivos.,nanpipallina',0.8588008880615234
U01544,están solos.,nawa'sa' ñapallina',0.839635968208313
U01545,están enojados.,yusu' ñapallina',0.8295971751213074
U01546,están limpias.,mupisusa' ñapallina',0.8274122476577759
U01547,están mintiendo.,tumu'pallina',0.8330333828926086
U01548,están cansados.,saka'tusu' ñapallina',0.8304287195205688
U01549,son gemelos.,insilanpi nuker'ka,0.8498352766036987
U01550,es incorrecto.,mui'su' nuka'a,0.855246901512146
U01551,tom aplaudió.,tom inllipu'itek'latulli,0.9080904126167297
U01552,tom dudó.,tom latek'chi'ñi,0.8751540780067444
U01553,tom recuerda.,tom lli'inutapalli,0.8892112970352173
U01554,tom vaciló.,tom si'lentulli,0.8899582028388977
U01555,tom mentía.,tom tumu'pawiñi,0.8795861601829529
U01556,tom palideció.,tom sha'pi'wiñi,0.879045844078064
U01557,tom cocinará.,tom akusute'chu,0.870817244052887
U01558,tom obedecerá.,tom latekte'chu,0.8802206516265869
U01559,intenta hacerlo.,teklerier' nu'ta'mak,0.8813086152076721
U01560,¿estaba roncando?,¿tukulu'pawiñi?,0.8294966816902161
U01561,estamos llorando.,welliek'apallidek,0.8699314594268799
U01562,estamos arruinados.,nakusu' muin'su' ñapallidek,0.8757792711257935
U01563,estamos condenados.,nakusu' muin'su' ñapallidek,0.8653923869132996
U01564,tenemos hambre.,uki'lallidek,0.8620345592498779
U01565,podríamos leer.,yennituwinaskudek luntak,0.8848121762275696
U01566,podríamos caminar.,yennituwinaskudek dek'kuntak,0.886303186416626
U01567,fuimos robados.,ape'chuwiñiner'kudek,0.8561996221542358
U01568,nos robaron.,aperlliner'kudek,0.8156974911689758
U01569,tenemos perro.,a'ñapallidek ñiñi'wa,0.8366382122039795
U01570,tenemos planes.,a'ñapallidek ma'nen'un'ta' nu'tak,0.8437371850013733
U01571,tenemos reglas.,a'ñapallidek la'la'lusa' latek'ak,0.8482753038406372
U01572,necesitamos dinero.,kulliker' luwantullidek,0.8419579267501831
U01573,nunca hablamos.,ñinpi' lunpi'ñidek,0.854242205619812
U01574,deberíamos comer.,ka'a'kawa'su' ñapalli,0.8509862422943115
U01575,lo entendemos.,lachek'apallidek,0.8683979511260986
U01576,estábamos cerca.,kawitusu' ñapawiñidek,0.8931089639663696
U01577,estábamos borrachos.,lupersu' ñapawiñidek,0.8916597962379456
U01578,teníamos razón.,a'persu' ñapiñidek,0.858922004699707
U01579,sobreviviremos.,chiminllinkekla nanpiterwa',0.8593376278877258
U01580,somos primos.,yalli'walusa' nuka'kawa',0.8375645875930786
U01581,estamos intrigados.,lachek'insu' ñapallidek,0.8739923238754272
U01582,estamos bailando.,lansa'pallidek,0.8767344951629639
U01583,nos vamos.,pa'echidek,0.8956811428070068
U01584,estamos casados.,sadasu' ñapalek',0.8886691331863403
U01585,estamos leyendo.,kerka' luntapallidek,0.8694571256637573
U01586,somos egoístas.,kenmu'sak lli'i'nupalekwa',0.8428863286972046
U01587,somos serios.,ku'la yamerapiñidek,0.8445432186126709
U01588,nos quedamos.,llia'terwa',0.8705434799194336
U01589,miramos,lli'aterwa',0.7992273569107056
U01590,¡estamos atrapados!,¡pilli'pi ñapalekwa'!,0.9017245173454285
U01591,estamos atrapados.,pilli'pi ñapalekwa',0.8848704695701599
U01592,estamos ganando.,kana'tapalekwa',0.8312811851501465
U01593,estamos trabajando.,saka'tapalekwa',0.8442695140838623
U01594,¿estabas ocupado?,¿añapawinancha' ma'nen'un'ta' nuta'mak?,0.8270872235298157
U01595,¿te dispararon?,¿ilañiner'ken?,0.8727147579193115
U01596,¿estabas enfermo?,¿kaluwi'su' ñapawina?,0.8461036682128906
U01597,¡qué fiasco!,¡enpu'ni dakuta'ipa'!,0.8643978238105774
U01598,¡qué alivio!,¡enpu'ni mui'pa!,0.8661599159240723
U01599,¿qué ocurrió?,¿ma'nen'a'cha nakulli?,0.8478379249572754
U01600,¿qué haremos?,¿ma'nen'a'cha nu'taterwa'?,0.8733431100845337
U01601,¿cuándo vamos?,¿enpi'a'cha pa'ater?,0.8715962171554565
U01602,¿dónde estás?,¿enñupa'cha ñapala?,0.865583062171936
U01603,¿dónde están?,¿enñupa'cha ñapalama'?,0.8431655168533325
U01604,¿dónde estábamos?,¿enñupa'cha ñapawinekwa'?,0.8626691102981567
U01605,¿quién gana?,¿den kana'tulli?,0.8324735164642334
U01606,¿ella vendrá?,¿nana wenche'chu?,0.8722305297851562
U01607,¿vendrá ella?,¿wenche'chu nana?,0.8582192659378052
U01608,¡estás borracho!,¡lupersu' ñapala!,0.8703746795654297
U01609,llegaste temprano.,dasu'la ektu'kerllia,0.8641865253448486
U01610,se equivocan.,aper'llina',0.8741852045059204
U01611,¡puedes hacerlo!,¡yennitula nu'ta'mak!,0.8924983739852905
U01612,puedes hacerlo.,yennitula nu'ta'mak,0.8752552270889282
U01613,tienes vino.,a'ñapala' vinu',0.8994082808494568
U01614,¡hipócrita!,¡katu'lada!,0.874663233757019
U01615,pareces ocupado.,ma'nen'nu'tapa'masu'pu'su' lli'tula,0.8399858474731445
U01616,pareces enfermo.,kaluwinanpu'su' lli'tula,0.8376964926719666
U01617,puedes hablar.,yennitula lun'a'mak,0.8624485731124878
U01618,debes esperar.,wa'tenta'masu' ñapalli,0.859713077545166
U01619,necesitas ayuda.,katu'pa' luwantula,0.8575459122657776
U01620,necesitas esto.,luwantula asu',0.8514726758003235
U01621,deberías ir.,pa'a'masu' ñapalli,0.8381668329238892
