id,pair_id,group_id,source,target,source_lang,target_lang,split,has_audit_flags,origin_source
U04369__shw2spa,U04369,G04104,"wapu' samer mallidek, da'wanser, ter'ek paluwa'pi, dunan, nerkala mallidek.","hemos agarrado muchos pejes: súngaro, palometa pintada, paña, lisa.",shw,spa,train,True,fidel_lomas
U04369__spa2shw,U04369,G04104,"hemos agarrado muchos pejes: súngaro, palometa pintada, paña, lisa.","wapu' samer mallidek, da'wanser, ter'ek paluwa'pi, dunan, nerkala mallidek.",spa,shw,train,True,fidel_lomas
U03264__shw2spa,U03264,G03033,duker wawaladatulli,la luna está nueva esta noche.,shw,spa,train,False,flashcards_oraciones
U03264__spa2shw,U03264,G03033,la luna está nueva esta noche.,duker wawaladatulli,spa,shw,train,False,flashcards_oraciones
U00414__shw2spa,U00414,G00330,du'ker' nanek,sentate ahí.,shw,spa,train,False,flashcards2
U00414__spa2shw,U00414,G00330,sentate ahí.,du'ker' nanek,spa,shw,train,False,flashcards2
U02573__shw2spa,U02573,G02342,nanadaper tekkinchinen luñina' taserpilusa' pantanna' lauk'erkasu'.,todas esas cosas verdad es lo que contaron los viejos que escuchaban cuando iban (a pampayacu).,shw,spa,train,True,pdf_textos
U02573__spa2shw,U02573,G02342,todas esas cosas verdad es lo que contaron los viejos que escuchaban cuando iban (a pampayacu).,nanadaper tekkinchinen luñina' taserpilusa' pantanna' lauk'erkasu'.,spa,shw,train,True,pdf_textos
U00717__shw2spa,U00717,G01135,¿yusu' ñapala?,¿estás enfadado?,shw,spa,train,True,flashcards2
U00717__spa2shw,U00717,G01135,¿estás enfadado?,¿yusu' ñapala?,spa,shw,train,True,flashcards2
U01310__shw2spa,U01310,G01135,¿yusu' ñapala?,¿estás enojada?,shw,spa,train,True,flashcards2
U01310__spa2shw,U01310,G01135,¿estás enojada?,¿yusu' ñapala?,spa,shw,train,True,flashcards2
U02424__shw2spa,U02424,G02193,wilaweklusa' menmik chiketllapipallinerku.,mis hijos se van todos a la chacra y me dejan sola.,shw,spa,train,True,pdf_textos
U02424__spa2shw,U02424,G02193,mis hijos se van todos a la chacra y me dejan sola.,wilaweklusa' menmik chiketllapipallinerku.,spa,shw,train,True,pdf_textos
U03604__shw2spa,U03604,G03358,nana wila kuaper ku'la witek'iñi pidek,la niña no limpia la casa.,shw,spa,train,False,flashcards_oraciones
U03604__spa2shw,U03604,G03358,la niña no limpia la casa.,nana wila kuaper ku'la witek'iñi pidek,spa,shw,train,False,flashcards_oraciones
U01214__shw2spa,U01214,G01049,tom na'pitulli,tom respondió.,shw,spa,train,False,flashcards2
U01214__spa2shw,U01214,G01049,tom respondió.,tom na'pitulli,spa,shw,train,False,flashcards2
U02415__shw2spa,U02415,G02184,"ma'atana kai kuawek florencia, kai kuawek maría, nawa'lekku lunpalek.","ahí están mi hermana menor florencia, mi hermana menor maría, con ellas hablo.",shw,spa,train,True,pdf_textos
U02415__spa2shw,U02415,G02184,"ahí están mi hermana menor florencia, mi hermana menor maría, con ellas hablo.","ma'atana kai kuawek florencia, kai kuawek maría, nawa'lekku lunpalek.",spa,shw,train,True,pdf_textos
U01048__shw2spa,U01048,G00902,weranpalli,está comiendo.,shw,spa,train,False,flashcards2
U01048__spa2shw,U01048,G00902,está comiendo.,weranpalli,spa,shw,train,False,flashcards2
U03994__shw2spa,U03994,G03738,"tekkwatullina', nerpi'la lli'llina'.","le tenían miedo, extraño le veían,",shw,spa,train,True,fidel_lomas
U03994__spa2shw,U03994,G03738,"le tenían miedo, extraño le veían,","tekkwatullina', nerpi'la lli'llina'.",spa,shw,train,True,fidel_lomas
U01925__shw2spa,U01925,G01710,yaku'aper'wana,estás enamorado.,shw,spa,train,False,flashcards2
U01925__spa2shw,U01925,G01710,estás enamorado.,yaku'aper'wana,spa,shw,train,False,flashcards2
U02155__shw2spa,U02155,G01929,tom lli'inutechu,tom recordará.,shw,spa,train,False,flashcards2
U02155__spa2shw,U02155,G01929,tom recordará.,tom lli'inutechu,spa,shw,train,False,flashcards2
U03406__shw2spa,U03406,G03169,nana unku'lli unkunan,ella cierra la puerta.,shw,spa,train,False,flashcards_oraciones
U03406__spa2shw,U03406,G03169,ella cierra la puerta.,nana unku'lli unkunan,spa,shw,train,False,flashcards_oraciones
U02133__shw2spa,U02133,G01907,lli'tullina' musu',parecen felices.,shw,spa,train,False,flashcards2
U02133__spa2shw,U02133,G01907,parecen felices.,lli'tullina' musu',spa,shw,train,False,flashcards2
U00294__shw2spa,U00294,G00229,nu'ter' ipa'la,hazlo ahora.,shw,spa,train,False,flashcards2
U00294__spa2shw,U00294,G00229,hazlo ahora.,nu'ter' ipa'la,spa,shw,train,False,flashcards2
U00044__shw2spa,U00044,G00036,¿tekinchi?,¿en serio?,shw,spa,train,True,flashcards2
U00044__spa2shw,U00044,G00036,¿en serio?,¿tekinchi?,spa,shw,train,True,flashcards2
U00045__shw2spa,U00045,G00036,¿tekinchi?,¿la verdad?,shw,spa,train,True,flashcards2
U00045__spa2shw,U00045,G00036,¿la verdad?,¿tekinchi?,spa,shw,train,True,flashcards2
U03921__shw2spa,U03921,G03665,a'ta'wantanna' llisan'er'kasu' werañina'.,"terminando de majar, comían.",shw,spa,train,True,fidel_lomas
U03921__spa2shw,U03921,G03665,"terminando de majar, comían.",a'ta'wantanna' llisan'er'kasu' werañina'.,spa,shw,train,True,fidel_lomas
U03464__shw2spa,U03464,G03227,nana a'lek'deklli wilalusa',él enseña a los niños.,shw,spa,train,False,flashcards_oraciones
U03464__spa2shw,U03464,G03227,él enseña a los niños.,nana a'lek'deklli wilalusa',spa,shw,train,False,flashcards_oraciones
U04204__shw2spa,U04204,G03940,illisianen a'pinta' u'chimusha nuka'a.,su iglesia es todavía más bonita.,shw,spa,train,True,fidel_lomas
U04204__spa2shw,U04204,G03940,su iglesia es todavía más bonita.,illisianen a'pinta' u'chimusha nuka'a.,spa,shw,train,True,fidel_lomas
U04081__shw2spa,U04081,G03818,chi'lek ima napi' pilenñantutek ñiwiñi.,"antiguamente, dice, el carachupa era pifuanero.",shw,spa,train,True,fidel_lomas
U04081__spa2shw,U04081,G03818,"antiguamente, dice, el carachupa era pifuanero.",chi'lek ima napi' pilenñantutek ñiwiñi.,spa,shw,train,True,fidel_lomas
U04027__shw2spa,U04027,G03764,nani'na per'pa'lli musu'.,pero ella se bocabajó bien.,shw,spa,train,True,fidel_lomas
U04027__spa2shw,U04027,G03764,pero ella se bocabajó bien.,nani'na per'pa'lli musu'.,spa,shw,train,True,fidel_lomas
U01464__shw2spa,U01464,G01276,¿lli'tapalli?,¿está mirando?,shw,spa,train,False,flashcards2
U01464__spa2shw,U01464,G01276,¿está mirando?,¿lli'tapalli?,spa,shw,train,False,flashcards2
U00927__shw2spa,U00927,G00790,¿musu'ñapawiñi?,¿estuvo bueno?,shw,spa,train,False,flashcards2
U00927__spa2shw,U00927,G00790,¿estuvo bueno?,¿musu'ñapawiñi?,spa,shw,train,False,flashcards2
U01618__shw2spa,U01618,G01423,wa'tenta'masu' ñapalli,debes esperar.,shw,spa,train,False,flashcards2
U01618__spa2shw,U01618,G01423,debes esperar.,wa'tenta'masu' ñapalli,spa,shw,train,False,flashcards2
U04057__shw2spa,U04057,G03794,pekkuala tulli asu' llinsercha kua luwantulek tan a'lli'lli madu.,la iguana dijo esta pintita quiero yo y le mostró (el diseño) a la motelo.,shw,spa,train,True,fidel_lomas
U04057__spa2shw,U04057,G03794,la iguana dijo esta pintita quiero yo y le mostró (el diseño) a la motelo.,pekkuala tulli asu' llinsercha kua luwantulek tan a'lli'lli madu.,spa,shw,train,True,fidel_lomas
U03557__shw2spa,U03557,G03314,kenma ku'la lunpi'na illisiak,tú no hablas en la iglesia.,shw,spa,train,False,flashcards_oraciones
U03557__spa2shw,U03557,G03314,tú no hablas en la iglesia.,kenma ku'la lunpi'na illisiak,spa,shw,train,False,flashcards_oraciones
U00698__shw2spa,U00698,G00791,asek ñapallidek,estamos acá.,shw,spa,train,True,flashcards2
U00698__spa2shw,U00698,G00791,estamos acá.,asek ñapallidek,spa,shw,train,True,flashcards2
U00762__shw2spa,U00762,G00791,asek ñapallidek,aquí estamos.,shw,spa,train,True,flashcards2
U00762__spa2shw,U00762,G00791,aquí estamos.,asek ñapallidek,spa,shw,train,True,flashcards2
U00928__shw2spa,U00928,G00791,asek ñapallidek,estamos aquí.,shw,spa,train,True,flashcards2
U00928__spa2shw,U00928,G00791,estamos aquí.,asek ñapallidek,spa,shw,train,True,flashcards2
U02274__shw2spa,U02274,G02043,mikekweklek i'la we'chimu1 mukankanlusa'.,con mi yerno ambos son de buen corazón.,shw,spa,train,True,pdf_textos
U02274__spa2shw,U02274,G02043,con mi yerno ambos son de buen corazón.,mikekweklek i'la we'chimu1 mukankanlusa'.,spa,shw,train,True,pdf_textos
U00235__shw2spa,U00235,G00181,tai'tula'udek,déjanos.,shw,spa,train,False,flashcards2
U00235__spa2shw,U00235,G00181,déjanos.,tai'tula'udek,spa,shw,train,False,flashcards2
U02863__shw2spa,U02863,G02632,"enchuku', inlli'inuku'la' yalli'lusa' enpu'ninchi yawichi'tama' nanpiladaku'.","vamos, prevénganse hermanos, no duerman mucho, han de velar en la noche.",shw,spa,train,True,pdf_textos
U02863__spa2shw,U02863,G02632,"vamos, prevénganse hermanos, no duerman mucho, han de velar en la noche.","enchuku', inlli'inuku'la' yalli'lusa' enpu'ninchi yawichi'tama' nanpiladaku'.",spa,shw,train,True,pdf_textos
U02593__shw2spa,U02593,G02362,tulli ma'pu'mi'na' peklu'chi'nama' weilan lauk'a'killek tullima arakayu.,entonces dijo arákayu¿por qué no llamaron de lejos para oírlos?,shw,spa,train,True,pdf_textos
U02593__spa2shw,U02593,G02362,entonces dijo arákayu¿por qué no llamaron de lejos para oírlos?,tulli ma'pu'mi'na' peklu'chi'nama' weilan lauk'a'killek tullima arakayu.,spa,shw,train,True,pdf_textos
U00421__shw2spa,U00421,G00337,nanek lia'ina',deténlos.,shw,spa,train,True,flashcards2
U00421__spa2shw,U00421,G00337,deténlos.,nanek lia'ina',spa,shw,train,True,flashcards2
U00422__shw2spa,U00422,G00337,nanek lia'ina',párales.,shw,spa,train,True,flashcards2
U00422__spa2shw,U00422,G00337,párales.,nanek lia'ina',spa,shw,train,True,flashcards2
U00554__shw2spa,U00554,G00455,koreano nuka'ka,soy coreano.,shw,spa,train,False,flashcards2
U00554__spa2shw,U00554,G00455,soy coreano.,koreano nuka'ka,spa,shw,train,False,flashcards2
U00167__shw2spa,U00167,G00121,mulusa',buenas.,shw,spa,train,False,flashcards2
U00167__spa2shw,U00167,G00121,buenas.,mulusa',spa,shw,train,False,flashcards2
U00292__shw2spa,U00292,G01467,wencher' asek,venid aquí.,shw,spa,train,True,flashcards2
U00292__spa2shw,U00292,G01467,venid aquí.,wencher' asek,spa,shw,train,True,flashcards2
U01666__shw2spa,U01666,G01467,wencher' asek,ven acá.,shw,spa,train,True,flashcards2
U01666__spa2shw,U01666,G01467,ven acá.,wencher' asek,spa,shw,train,True,flashcards2
U02690__shw2spa,U02690,G02459,dudinpu'nen uketlli.,todas sus cosas se habían quemado.,shw,spa,train,True,pdf_textos
U02690__spa2shw,U02690,G02459,todas sus cosas se habían quemado.,dudinpu'nen uketlli.,spa,shw,train,True,pdf_textos
U00033__shw2spa,U00033,G00028,ta'itula'lek,renuncié.,shw,spa,train,False,flashcards2
U00033__spa2shw,U00033,G00028,renuncié.,ta'itula'lek,spa,shw,train,False,flashcards2
U00023__shw2spa,U00023,G00019,¡a'ñapalek!,¡tengo!,shw,spa,train,False,flashcards2
U00023__spa2shw,U00023,G00019,¡tengo!,¡a'ñapalek!,spa,shw,train,False,flashcards2
U03624__shw2spa,U03624,G03378,nana wilakuaper' iduñi u'lan wilenkek,la niña nada bajo la lluvia.,shw,spa,train,False,flashcards_oraciones
U03624__spa2shw,U03624,G03378,la niña nada bajo la lluvia.,nana wilakuaper' iduñi u'lan wilenkek,spa,shw,train,False,flashcards_oraciones
U02187__shw2spa,U02187,G01961,¿welliek'apawina?,¿estabas llorando?,shw,spa,train,False,flashcards2
U02187__spa2shw,U02187,G01961,¿estabas llorando?,¿welliek'apawina?,spa,shw,train,False,flashcards2
U02759__shw2spa,U02759,G02528,nawa'nta' insekkitula'su' ñapalli.,ellos también escondidos están.,shw,spa,train,True,pdf_textos
U02759__spa2shw,U02759,G02528,ellos también escondidos están.,nawa'nta' insekkitula'su' ñapalli.,spa,shw,train,True,pdf_textos
U02246__shw2spa,U02246,G02015,inlli'inuinsu' ñapalli,está inconsciente.,shw,spa,train,False,flashcards2
U02246__spa2shw,U02246,G02015,está inconsciente.,inlli'inuinsu' ñapalli,spa,shw,train,False,flashcards2
U04070__shw2spa,U04070,G03807,madu lli'anna' llinsenñenmalek lumellina'.,"al ver a la motelo, la gente se burlaba de ella debido a sus diseños.",shw,spa,train,True,fidel_lomas
U04070__spa2shw,U04070,G03807,"al ver a la motelo, la gente se burlaba de ella debido a sus diseños.",madu lli'anna' llinsenñenmalek lumellina'.,spa,shw,train,True,fidel_lomas
U03668__shw2spa,U03668,G03419,eklli pa'ater chinta'k,mañana iremos a la tienda.,shw,spa,train,False,flashcards_oraciones
U03668__spa2shw,U03668,G03419,mañana iremos a la tienda.,eklli pa'ater chinta'k,spa,shw,train,False,flashcards_oraciones
U03551__shw2spa,U03551,G03308,nana wilalusa' luñina' uti'la,los niños hablan despacio.,shw,spa,train,False,flashcards_oraciones
U03551__spa2shw,U03551,G03308,los niños hablan despacio.,nana wilalusa' luñina' uti'la,spa,shw,train,False,flashcards_oraciones
U01909__shw2spa,U01909,G01697,tekinchi,"sí, claro.",shw,spa,train,True,flashcards2
U01909__spa2shw,U01909,G01697,"sí, claro.",tekinchi,spa,shw,train,True,flashcards2
U01910__shw2spa,U01910,G01697,tekinchi,"sí, ciertamente.",shw,spa,train,True,flashcards2
U01910__spa2shw,U01910,G01697,"sí, ciertamente.",tekinchi,spa,shw,train,True,flashcards2
U02262__shw2spa,U02262,G02031,nu'amui'na i'pa amishawek teksusullun wilaluntulek.,por eso me crió mi abuelita y me hice señorita.,shw,spa,train,True,pdf_textos
U02262__spa2shw,U02262,G02031,por eso me crió mi abuelita y me hice señorita.,nu'amui'na i'pa amishawek teksusullun wilaluntulek.,spa,shw,train,True,pdf_textos
U02110__shw2spa,U02110,G01885,ñiden na'pichi'ñi,nadie respondió.,shw,spa,train,False,flashcards2
U02110__spa2shw,U02110,G01885,nadie respondió.,ñiden na'pichi'ñi,spa,shw,train,False,flashcards2
U00102__shw2spa,U00102,G00067,ek'ke'cher',abre.,shw,spa,train,False,flashcards2
U00102__spa2shw,U00102,G00067,abre.,ek'ke'cher',spa,shw,train,False,flashcards2
U04222__shw2spa,U04222,G03958,nanasa' mui'ñi yurimawakki.,eso nomás no vale de yurimaguas.,shw,spa,train,True,fidel_lomas
U04222__spa2shw,U04222,G03958,eso nomás no vale de yurimaguas.,nanasa' mui'ñi yurimawakki.,spa,shw,train,True,fidel_lomas
U02584__shw2spa,U02584,G02353,penwanpasik pidekñik.,alguien estaba haciendo fuego en su casa.,shw,spa,train,True,pdf_textos
U02584__spa2shw,U02584,G02353,alguien estaba haciendo fuego en su casa.,penwanpasik pidekñik.,spa,shw,train,True,pdf_textos
U03909__shw2spa,U03909,G03653,nunwanlusa' pa'apallina' erpina'lupa'.,nunwanlusa' pa'apallina' erpina'lupa'.,shw,spa,train,True,fidel_lomas
U03909__spa2shw,U03909,G03653,nunwanlusa' pa'apallina' erpina'lupa'.,nunwanlusa' pa'apallina' erpina'lupa'.,spa,shw,train,True,fidel_lomas
U02693__shw2spa,U02693,G02462,lukatullima arakayu.,gritó arákayu.,shw,spa,train,False,pdf_textos
U02693__spa2shw,U02693,G02462,gritó arákayu.,lukatullima arakayu.,spa,shw,train,False,pdf_textos
U03784__shw2spa,U03784,G03531,nana wila kuaperlusa chintek'llina mutupik,las niñas suben a la montaña.,shw,spa,train,False,flashcards_oraciones
U03784__spa2shw,U03784,G03531,las niñas suben a la montaña.,nana wila kuaperlusa chintek'llina mutupik,spa,shw,train,False,flashcards_oraciones
U03289__shw2spa,U03289,G03057,shunpulalusa' penu'llina' mumu'su',los pájaros vuelan juntos.,shw,spa,train,False,flashcards_oraciones
U03289__spa2shw,U03289,G03057,los pájaros vuelan juntos.,shunpulalusa' penu'llina' mumu'su',spa,shw,train,False,flashcards_oraciones
U01744__shw2spa,U01744,G01540,luwantulek ali'la,quiero otro.,shw,spa,train,False,flashcards2
U01744__spa2shw,U01744,G01540,quiero otro.,luwantulek ali'la,spa,shw,train,False,flashcards2
U01635__shw2spa,U01635,G01439,denlekpin'ta' ñapala,eres parcial.,shw,spa,train,False,flashcards2
U01635__spa2shw,U01635,G01439,eres parcial.,denlekpin'ta' ñapala,spa,shw,train,False,flashcards2
U02532__shw2spa,U02532,G02301,"- ¿ma'kin adanpilenchalama', wilashala? itudekllima.",¿por qué regresan muchachitos? les preguntó.,shw,spa,train,True,pdf_textos
U02532__spa2shw,U02532,G02301,¿por qué regresan muchachitos? les preguntó.,"- ¿ma'kin adanpilenchalama', wilashala? itudekllima.",spa,shw,train,True,pdf_textos
U03121__shw2spa,U03121,G02890,"nu'amudek i'na kua taserpiku' nuka'ka, kui'na kanchis shunka' ekkilalawantulek ipa'.","yo soy viejo, tengo setenta años ya.",shw,spa,train,True,pdf_textos
U03121__spa2shw,U03121,G02890,"yo soy viejo, tengo setenta años ya.","nu'amudek i'na kua taserpiku' nuka'ka, kui'na kanchis shunka' ekkilalawantulek ipa'.",spa,shw,train,True,pdf_textos
U04162__shw2spa,U04162,G03898,ektu'nta'n panunta'lli nuka' pu'pi.,"llegando, fue a regalarle el voltijo de ají.",shw,spa,train,True,fidel_lomas
U04162__spa2shw,U04162,G03898,"llegando, fue a regalarle el voltijo de ají.",ektu'nta'n panunta'lli nuka' pu'pi.,spa,shw,train,True,fidel_lomas
U00039__shw2spa,U00039,G00033,lau'tuku',escuchen.,shw,spa,train,False,flashcards2
U00039__spa2shw,U00039,G00033,escuchen.,lau'tuku',spa,shw,train,False,flashcards2
U00718__shw2spa,U00718,G00598,¿naektu'kellia?,¿eres nuevo?,shw,spa,train,False,flashcards2
U00718__spa2shw,U00718,G00598,¿eres nuevo?,¿naektu'kellia?,spa,shw,train,False,flashcards2
U00896__shw2spa,U00896,G00761,inwiperi'llina',se abrazaron.,shw,spa,train,False,flashcards2
U00896__spa2shw,U00896,G00761,se abrazaron.,inwiperi'llina',spa,shw,train,False,flashcards2
U00679__shw2spa,U00679,G00565,¿muwiñin?,¿era divertido?,shw,spa,train,False,flashcards2
U00679__spa2shw,U00679,G00565,¿era divertido?,¿muwiñin?,spa,shw,train,False,flashcards2
U03891__shw2spa,U03891,G03635,shiwilu llishanakla wella'dikwalek tekda'lek shunka'-katu'ta' ura.,del puerto de jeberos hasta el huallaga se tarda doce horas.,shw,spa,train,True,fidel_lomas
U03891__spa2shw,U03891,G03635,del puerto de jeberos hasta el huallaga se tarda doce horas.,shiwilu llishanakla wella'dikwalek tekda'lek shunka'-katu'ta' ura.,spa,shw,train,True,fidel_lomas
U02941__shw2spa,U02941,G02710,"nanek nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek.","ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.",shw,spa,train,True,pdf_textos
U02941__spa2shw,U02941,G02710,"ahí mascaron ají, pusieron tabaco en su boca, tomaron tabaco diluido para no dormirse.","nanek nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek.",spa,shw,train,True,pdf_textos
U03674__shw2spa,U03674,G03425,ñiñiwa wichi'lli pek'sa'nenkek',el perro duerme en su cama.,shw,spa,train,False,flashcards_oraciones
U03674__spa2shw,U03674,G03425,el perro duerme en su cama.,ñiñiwa wichi'lli pek'sa'nenkek',spa,shw,train,False,flashcards_oraciones
U00676__shw2spa,U00676,G00562,tom panwilek'techu,tom pagará.,shw,spa,train,False,flashcards2
U00676__spa2shw,U00676,G00562,tom pagará.,tom panwilek'techu,spa,shw,train,False,flashcards2
U02069__shw2spa,U02069,G01846,iñer' ta'wantulli,todo terminó.,shw,spa,train,False,flashcards2
U02069__spa2shw,U02069,G01846,todo terminó.,iñer' ta'wantulli,spa,shw,train,False,flashcards2
U02785__shw2spa,U02785,G02554,samellusa' iñer wetlli.,todos los peces se extinguieron.,shw,spa,train,True,pdf_textos
U02785__spa2shw,U02785,G02554,todos los peces se extinguieron.,samellusa' iñer wetlli.,spa,shw,train,True,pdf_textos
U04005__shw2spa,U04005,G03742,"nu'su', we'inutusu', pa'apawiñi ellalun.","así, triste, andaba la mujer renaco.",shw,spa,train,True,fidel_lomas
U04005__spa2shw,U04005,G03742,"así, triste, andaba la mujer renaco.","nu'su', we'inutusu', pa'apawiñi ellalun.",spa,shw,train,True,fidel_lomas
U03690__shw2spa,U03690,G03441,kua wicha'palek ali'teklum uralusa',yo duermo cinco horas al día.,shw,spa,train,False,flashcards_oraciones
U03690__spa2shw,U03690,G03441,yo duermo cinco horas al día.,kua wicha'palek ali'teklum uralusa',spa,shw,train,False,flashcards_oraciones
U02692__shw2spa,U02692,G02461,¿kenmama' a'cha u'pidekta'mama'u'kusu' kua musu' nu'tapallenma'?,¿quiénes son ustedes para que hagan esto a mi casa a pesar de que yo les trataba bien?,shw,spa,train,True,pdf_textos
