original_index,ESP,SHIWILU,removal_reason
4393,No necesitas comer.,,SHIWILU es NaN
4394,Quiero comer sushi.,,SHIWILU es NaN
4395,¿Qué debería comer?,,SHIWILU es NaN
4396,Quiero comer filete.,,SHIWILU es NaN
4397,Quiero comer helado.,,SHIWILU es NaN
4398,Terminaron de comer.,,SHIWILU es NaN
4399,¿Quieres comer algo?,,SHIWILU es NaN
4400,Puedo comer insectos.,,SHIWILU es NaN
4401,¿Dónde quieres comer?,,SHIWILU es NaN
4402,¿Qué desearías comer?,,SHIWILU es NaN
4403,¿Querrías comer algo?,,SHIWILU es NaN
4404,¿Cuándo podemos comer?,,SHIWILU es NaN
4405,Deberías comer vegetales.,,SHIWILU es NaN
4406,¿Es suyo esto?,,SHIWILU es NaN
4407,Es asunto suyo.,,SHIWILU es NaN
4408,"Es suyo, ¿verdad?",,SHIWILU es NaN
4409,Dime qué necesitas.,,SHIWILU es NaN
4410,Necesitas un novio.,,SHIWILU es NaN
4411,No necesitas comer.,,SHIWILU es NaN
4412,"¿Me necesitas, Tom?",,SHIWILU es NaN
4413,¿Qué más necesitas?,,SHIWILU es NaN
4414,Necesitas estar ahí.,,SHIWILU es NaN
4415,Necesitas una llave.,,SHIWILU es NaN
4416,¿Necesitas algo más?,,SHIWILU es NaN
4417,¿Necesitas el libro?,,SHIWILU es NaN
4418,Necesitas mucha agua.,,SHIWILU es NaN
4419,Necesitas un abogado.,,SHIWILU es NaN
4420,Necesitas un trabajo.,,SHIWILU es NaN
4421,¿Qué necesitas saber?,,SHIWILU es NaN
4422,Necesitas el descanso.,,SHIWILU es NaN
4423,No necesitas llamarme.,,SHIWILU es NaN
4424,No necesitas quedarte.,,SHIWILU es NaN
4425,¿Necesitas este libro?,,SHIWILU es NaN
4426,¿Necesitas un aventón?,,SHIWILU es NaN
4427,¿Todavía necesitas té?,,SHIWILU es NaN
4428,Necesitas entrenar más.,,SHIWILU es NaN
4429,Necesitas escuchar eso.,,SHIWILU es NaN
4430,¿Qué necesitas comprar?,,SHIWILU es NaN
4431,¿Necesitas mucho dinero?,,SHIWILU es NaN
4432,No necesitas apresurarte.,,SHIWILU es NaN
4433,¿Cuánto tiempo necesitas?,,SHIWILU es NaN
4434,No necesitas telefonearme.,,SHIWILU es NaN
4435,¿Necesitas una ambulancia?,,SHIWILU es NaN
4436,Ahora trabajamos juntos.,,SHIWILU es NaN
4437,Trabajamos todos juntos.,,SHIWILU es NaN
4438,Tom está pensando.,,SHIWILU es NaN
4439,¿Qué estás pensando?,,SHIWILU es NaN
4440,Todavía estoy pensando.,,SHIWILU es NaN
4441,¿Qué estábamos pensando?,,SHIWILU es NaN
4442,¿Estás pensando ayudarles?,,SHIWILU es NaN
4443,Echas demasiada pimienta.,,SHIWILU es NaN
4444,Pregúntale a Tom.,,SHIWILU es NaN
4445,Pregúntale al policía.,,SHIWILU es NaN
4446,Pregúntale sobre ello.,,SHIWILU es NaN
4447,Pregúntale a cualquiera.,,SHIWILU es NaN
4448,Pregúntale cuándo volverá.,,SHIWILU es NaN
4449,Tom comió rápidamente.,,SHIWILU es NaN
4450,No hay sal.,,SHIWILU es NaN
4451,Sal de aquí.,,SHIWILU es NaN
4452,No queda sal.,,SHIWILU es NaN
4453,Sal del agua.,,SHIWILU es NaN
4454,Sal del aula.,,SHIWILU es NaN
4455,Sal del pasto.,,SHIWILU es NaN
4456,¡Sal del coche!,,SHIWILU es NaN
4457,¡Sal del césped!,,SHIWILU es NaN
4458,"Él gritó ""¡sal!"".",,SHIWILU es NaN
4459,Sazonamos con sal.,,SHIWILU es NaN
4460,Suelo levantarme tarde.,,SHIWILU es NaN
4461,Suelo tener conjuntivitis.,,SHIWILU es NaN
4462,¿Recibiste mi paquete?,,SHIWILU es NaN
4463,¿Cómo te encuentras?,,SHIWILU es NaN
4464,¿Te encuentras bien?,,SHIWILU es NaN
4465,¿Me encuentras bonita?,,SHIWILU es NaN
4466,¿La encuentras atractiva?,,SHIWILU es NaN
4467,Nada puede detenerte.,,SHIWILU es NaN
4468,¡No me hablen!,,SHIWILU es NaN
4469,Abre la boca.,,SHIWILU es NaN
4470,Abre los ojos.,,SHIWILU es NaN
4471,"Ey, Tom, abre.",,SHIWILU es NaN
4472,¡Abre la boca!,,SHIWILU es NaN
4473,Abre la puerta.,,SHIWILU es NaN
4474,Abre la botella.,,SHIWILU es NaN
4475,Abre la trampilla.,,SHIWILU es NaN
4476,Acordaron trabajar juntos.,,SHIWILU es NaN
4477,Acordaron empezar temprano.,,SHIWILU es NaN
4478,Guarden sus pistolas.,,SHIWILU es NaN
4479,Nunca estuvieron solos.,,SHIWILU es NaN
4480,Todos estuvieron satisfechos.,,SHIWILU es NaN
4481,Ambas están bien.,,SHIWILU es NaN
4482,Ambas están muertas.,,SHIWILU es NaN
4483,Ambas están equivocadas.,,SHIWILU es NaN
4484,Déjalo a Tomás.,,SHIWILU es NaN
4485,Tómalo o déjalo.,,SHIWILU es NaN
4486,"Déjalo estar, Tom.",,SHIWILU es NaN
4487,"Déjalo descansar, Tom.",,SHIWILU es NaN
4488,Estoy siendo observado.,,SHIWILU es NaN
4489,Nos vemos luego.,,SHIWILU es NaN
4490,¿Cómo nos vemos?,,SHIWILU es NaN
4491,¿Dónde nos vemos?,,SHIWILU es NaN
4492,"¡Nos vemos, gente!",,SHIWILU es NaN
4493,¿Cuándo nos vemos?,,SHIWILU es NaN
4494,Dormí nueve horas.,,SHIWILU es NaN
4495,Esperé tres horas.,,SHIWILU es NaN
4496,Las horas pasaban.,,SHIWILU es NaN
4497,Llevo horas lista.,,SHIWILU es NaN
4498,¿Cuántas horas faltan?,,SHIWILU es NaN
4499,¿Vas a cantar?,,SHIWILU es NaN
4500,Deja de cantar.,,SHIWILU es NaN
4501,Te toca cantar.,,SHIWILU es NaN
4502,Le gusta cantar.,,SHIWILU es NaN
4503,Me gusta cantar.,,SHIWILU es NaN
4504,No puede cantar.,,SHIWILU es NaN
4505,No puedo cantar.,,SHIWILU es NaN
4506,Empiece a cantar.,,SHIWILU es NaN
4507,Empieza a cantar.,,SHIWILU es NaN
4508,Les gusta cantar.,,SHIWILU es NaN
4509,Tom adora cantar.,,SHIWILU es NaN
4510,Comience a cantar.,,SHIWILU es NaN
4511,Empiecen a cantar.,,SHIWILU es NaN
4512,Puedo cantar bien.,,SHIWILU es NaN
4513,¿Les gusta cantar?,,SHIWILU es NaN
4514,Comiencen a cantar.,,SHIWILU es NaN
4515,Empezamos a cantar.,,SHIWILU es NaN
4516,¿Te gustaría cantar?,,SHIWILU es NaN
4517,¿Quieres oírme cantar?,,SHIWILU es NaN
4518,Tomás está bailando.,,SHIWILU es NaN
4519,Tom quiere sentarse.,,SHIWILU es NaN
4520,Sé la diferencia.,,SHIWILU es NaN
4521,No hay diferencia.,,SHIWILU es NaN
4522,Hay una diferencia.,,SHIWILU es NaN
4523,¿Qué diferencia hace?,,SHIWILU es NaN
4524,¿Entendés la diferencia?,,SHIWILU es NaN
4525,¿Adónde se dirigen?,,SHIWILU es NaN
4526,Creo en ti.,,SHIWILU es NaN
4527,Es para ti.,,SHIWILU es NaN
4528,Voy por ti.,,SHIWILU es NaN
4529,Bien por ti.,,SHIWILU es NaN
4530,Vine por ti.,,SHIWILU es NaN
4531,Confío en ti.,,SHIWILU es NaN
4532,Gracias a ti.,,SHIWILU es NaN
4533,Habla por ti.,,SHIWILU es NaN
4534,Iré donde ti.,,SHIWILU es NaN
4535,Depende de ti.,,SHIWILU es NaN
4536,Después de ti.,,SHIWILU es NaN
4537,Confiaba en ti.,,SHIWILU es NaN
4538,Oraremos por ti.,,SHIWILU es NaN
4539,Dependemos de ti.,,SHIWILU es NaN
4540,Rezaremos por ti.,,SHIWILU es NaN
4541,Intercederé por ti.,,SHIWILU es NaN
4542,Resuelva el problema.,,SHIWILU es NaN
4543,¿Quién los invitó?,,SHIWILU es NaN
4544,Lo he esperado.,,SHIWILU es NaN
4545,Te he esperado.,,SHIWILU es NaN
4546,Yo hubiera esperado.,,SHIWILU es NaN
4547,Él vive cerca.,,SHIWILU es NaN
4548,Estás tan cerca.,,SHIWILU es NaN
4549,Ese estuvo cerca.,,SHIWILU es NaN
4550,Estuvo muy cerca.,,SHIWILU es NaN
4551,Me quedaré cerca.,,SHIWILU es NaN
4552,Ellos viven cerca.,,SHIWILU es NaN
4553,Quédate cerca mía.,,SHIWILU es NaN
4554,Inclínate más cerca.,,SHIWILU es NaN
4555,Tom permaneció cerca.,,SHIWILU es NaN
4556,Están demasiado cerca.,,SHIWILU es NaN
4557,Estamos demasiado cerca.,,SHIWILU es NaN
4558,Solamente quédate cerca.,,SHIWILU es NaN
4559,¿Quieres una galleta?,,SHIWILU es NaN
4560,Estoy comiendo fideos.,,SHIWILU es NaN
4561,Tom estará ahí.,,SHIWILU es NaN
4562,Todo estará bien.,,SHIWILU es NaN
4563,Estará listo pronto.,,SHIWILU es NaN
4564,Mañana estará libre.,,SHIWILU es NaN
4565,Tom estará encantado.,,SHIWILU es NaN
4566,Él estará esperándote.,,SHIWILU es NaN
4567,¿Estará soleado mañana?,,SHIWILU es NaN
4568,Probablemente estará durmiendo.,,SHIWILU es NaN
4569,Fuimos al museo.,,SHIWILU es NaN
4570,Mejoramos la calidad.,,SHIWILU es NaN
4571,No ha venido.,,SHIWILU es NaN
4572,¿Ha venido él?,,SHIWILU es NaN
4573,¿Han venido hoy?,,SHIWILU es NaN
4574,Han venido todos.,,SHIWILU es NaN
4575,Has venido tarde.,,SHIWILU es NaN
4576,¿Quién ha venido?,,SHIWILU es NaN
4577,Ha venido alguien.,,SHIWILU es NaN
4578,Debería haber venido.,,SHIWILU es NaN
4579,No se quedarán.,,SHIWILU es NaN
4580,¿Qué has dicho?,,SHIWILU es NaN
4581,¿Has dicho algo?,,SHIWILU es NaN
4582,He dicho suficiente.,,SHIWILU es NaN
4583,Debería habértelo dicho.,,SHIWILU es NaN
4584,Podrías habérmelo dicho.,,SHIWILU es NaN
4585,No te deseo.,,SHIWILU es NaN
4586,Pide un deseo.,,SHIWILU es NaN
4587,Te deseo éxito.,,SHIWILU es NaN
4588,Le deseo suerte.,,SHIWILU es NaN
4589,Les deseo suerte.,,SHIWILU es NaN
4590,No estamos solos.,,SHIWILU es NaN
4591,Nunca estuvieron solos.,,SHIWILU es NaN
4592,Dibuja un círculo.,,SHIWILU es NaN
4593,Tenemos manzanas amarillas.,,SHIWILU es NaN
4594,¿Los peces duermen?,,SHIWILU es NaN
4595,Algunos peces vuelan.,,SHIWILU es NaN
4596,Muchos peces murieron.,,SHIWILU es NaN
4597,Murieron muchos peces.,,SHIWILU es NaN
4598,Toma un bus.,,SHIWILU es NaN
4599,Perdí el bus.,,SHIWILU es NaN
4600,¡Súbase al bus!,,SHIWILU es NaN
4601,Pesquemos un bus.,,SHIWILU es NaN
4602,¿No habías salido?,,SHIWILU es NaN
4603,¿Dónde habías estado?,,SHIWILU es NaN
4604,Dame la mitad.,,SHIWILU es NaN
4605,Denme la mitad.,,SHIWILU es NaN
4606,¿Me puedo quedar?,,SHIWILU es NaN
4607,¿Te querés quedar?,,SHIWILU es NaN
4608,Hablaremos más tarde.,,SHIWILU es NaN
4609,Dame mi bolsa.,,SHIWILU es NaN
4610,Compré una bolsa.,,SHIWILU es NaN
4611,Quiero esa bolsa.,,SHIWILU es NaN
4612,Necesito mi bolsa.,,SHIWILU es NaN
4613,¿Querés una bolsa?,,SHIWILU es NaN
4614,¿Tienes una bolsa?,,SHIWILU es NaN
4615,¿Quieres una bolsa?,,SHIWILU es NaN
4616,Devuélveme mi bolsa.,,SHIWILU es NaN
4617,Quiero aquella bolsa.,,SHIWILU es NaN
4618,No es real.,,SHIWILU es NaN
4619,No fue real.,,SHIWILU es NaN
4620,¿Esto es real?,,SHIWILU es NaN
4621,¿Estás poniendo atención?,,SHIWILU es NaN
4622,¿No es negro?,,SHIWILU es NaN
4623,Prefiero el negro.,,SHIWILU es NaN
4624,Lo negro entristece.,,SHIWILU es NaN
4625,Usaba sombrero negro.,,SHIWILU es NaN
4626,¿Deberías comunicarnos esto?,,SHIWILU es NaN
4627,Deberías dejar eso.,,SHIWILU es NaN
4628,Quiero dejar París.,,SHIWILU es NaN
4629,Las cosas pasan.,,SHIWILU es NaN
4630,Los accidentes pasan.,,SHIWILU es NaN
4631,No está limpio.,,SHIWILU es NaN
4632,Está muy limpio.,,SHIWILU es NaN
4633,Este está limpio.,,SHIWILU es NaN
4634,Ellos están vacíos.,,SHIWILU es NaN
4635,Podría ser cualquiera.,,SHIWILU es NaN
4636,Cualquiera puede leerlo.,,SHIWILU es NaN
4637,Pregúntale a cualquiera.,,SHIWILU es NaN
4638,Cualquiera puede hacerlo.,,SHIWILU es NaN
4639,Pregúntenle a cualquiera.,,SHIWILU es NaN
4640,Ahora escuchá atentamente.,,SHIWILU es NaN
4641,Todos escuchaban atentamente.,,SHIWILU es NaN
4642,Intenté escucharle atentamente.,,SHIWILU es NaN
4643,¿Cuál es correcta?,,SHIWILU es NaN
4644,Espero tu ayuda.,,SHIWILU es NaN
4645,Espero no perder.,,SHIWILU es NaN
4646,Espero que ganes.,,SHIWILU es NaN
4647,Espero que llueva.,,SHIWILU es NaN
4648,Espero que ocurra.,,SHIWILU es NaN
4649,Espero que vuelvas.,,SHIWILU es NaN
4650,Espero una llamada.,,SHIWILU es NaN
4651,Espero que funcione.,,SHIWILU es NaN
4652,Espero verla mañana.,,SHIWILU es NaN
4653,Espero verte mañana.,,SHIWILU es NaN
4654,Espero verte pronto.,,SHIWILU es NaN
4655,Espero llegar pronto.,,SHIWILU es NaN
4656,Espero poder hacerlo.,,SHIWILU es NaN
4657,Espero que entiendas.,,SHIWILU es NaN
4658,Espero que comprendas.,,SHIWILU es NaN
4659,Espero ser periodista.,,SHIWILU es NaN
4660,Espero estar equivocada.,,SHIWILU es NaN
4661,Recuerdo aquellos tiempos.,,SHIWILU es NaN
4662,¡Qué gran idea!,,SHIWILU es NaN
4663,¡Qué gran camión!,,SHIWILU es NaN
4664,Veo que lees.,,SHIWILU es NaN
4665,¿Qué libro lees?,,SHIWILU es NaN
4666,¿Recibe usted cheques?,,SHIWILU es NaN
4667,Tom es fiel.,,SHIWILU es NaN
4668,Yo finalmente gané.,,SHIWILU es NaN
4669,Finalmente se acabó.,,SHIWILU es NaN
4670,Tom finalmente habló.,,SHIWILU es NaN
4671,Finalmente es viernes.,,SHIWILU es NaN
4672,Finalmente lo hicimos.,,SHIWILU es NaN
4673,Tom finalmente accedió.,,SHIWILU es NaN
4674,Tom finalmente confesó.,,SHIWILU es NaN
4675,Finalmente ha terminado.,,SHIWILU es NaN
4676,"Finalmente, ella triunfó.",,SHIWILU es NaN
4677,Tom triunfará finalmente.,,SHIWILU es NaN
4678,Yo averiguaré finalmente.,,SHIWILU es NaN
4679,Ella finalmente fracasará.,,SHIWILU es NaN
4680,Finalmente decidió casarse.,,SHIWILU es NaN
4681,Quiero aquella bolsa.,,SHIWILU es NaN
4682,¿Tienes aquella botella?,,SHIWILU es NaN
4683,¿No tomaron precauciones?,,SHIWILU es NaN
4684,Ustedes tomaron demasiado.,,SHIWILU es NaN
4685,Es totalmente inútil.,,SHIWILU es NaN
4686,Es totalmente normal.,,SHIWILU es NaN
4687,Me olvidé totalmente.,,SHIWILU es NaN
4688,Está totalmente oscuro.,,SHIWILU es NaN
4689,Es totalmente ridículo.,,SHIWILU es NaN
4690,Está totalmente desnudo.,,SHIWILU es NaN
4691,Es totalmente inofensivo.,,SHIWILU es NaN
4692,Estoy totalmente furioso.,,SHIWILU es NaN
4693,Estoy totalmente perdida.,,SHIWILU es NaN
4694,Estaba totalmente agotado.,,SHIWILU es NaN
4695,Estoy totalmente borracho.,,SHIWILU es NaN
4696,Estoy totalmente exhausto.,,SHIWILU es NaN
4697,Estoy totalmente confundida.,,SHIWILU es NaN
4698,¿A poco sí?,,SHIWILU es NaN
4699,Prueba un poco.,,SHIWILU es NaN
4700,Prueben un poco.,,SHIWILU es NaN
4701,Tomamos un poco.,,SHIWILU es NaN
4702,Descansa un poco.,,SHIWILU es NaN
4703,Queda poco tiempo.,,SHIWILU es NaN
4704,Tengo poco dinero.,,SHIWILU es NaN
4705,Relajémonos un poco.,,SHIWILU es NaN
4706,Tenemos poco tiempo.,,SHIWILU es NaN
4707,Divirtámonos un poco.,,SHIWILU es NaN
4708,Hazlo y ya.,,SHIWILU es NaN
4709,Hazlo y punto.,,SHIWILU es NaN
4710,Hazlo el lunes.,,SHIWILU es NaN
4711,Hazlo otra vez.,,SHIWILU es NaN
4712,Hazlo tú mismo.,,SHIWILU es NaN
4713,Tan sólo hazlo.,,SHIWILU es NaN
4714,Hazlo al ratito.,,SHIWILU es NaN
4715,Hazlo más chico.,,SHIWILU es NaN
4716,¡Tan solo hazlo!,,SHIWILU es NaN
4717,Hazlo más grande.,,SHIWILU es NaN
4718,Hazlo ahora mismo.,,SHIWILU es NaN
4719,Hazlo más pequeño.,,SHIWILU es NaN
4720,Las estrellas salieron.,,SHIWILU es NaN
4721,Voy a estudiar.,,SHIWILU es NaN
4722,¿Le gusta estudiar?,,SHIWILU es NaN
4723,¿Te gusta estudiar?,,SHIWILU es NaN
4724,Termina de estudiar.,,SHIWILU es NaN
4725,¿Les gusta estudiar?,,SHIWILU es NaN
4726,¿Tengo que estudiar?,,SHIWILU es NaN
4727,Puedes estudiar aquí.,,SHIWILU es NaN
4728,Deberías estudiar más.,,SHIWILU es NaN
4729,Quiero estudiar alemán.,,SHIWILU es NaN
4730,Quiero estudiar inglés.,,SHIWILU es NaN
4731,Quería estudiar francés.,,SHIWILU es NaN
4732,Debería estudiar francés.,,SHIWILU es NaN
4733,Decidió estudiar derecho.,,SHIWILU es NaN
4734,Necesitamos estudiar más.,,SHIWILU es NaN
4735,Quiero estudiar historia.,,SHIWILU es NaN
4736,Decidí estudiar diariamente.,,SHIWILU es NaN
4737,¡Qué hincha pelotas!,,SHIWILU es NaN
4738,Yo puedo explicar.,,SHIWILU es NaN
4739,Lo quiero explicar.,,SHIWILU es NaN
4740,Trae la llave.,,SHIWILU es NaN
4741,Trae mi sombrero.,,SHIWILU es NaN
4742,Ordené mi escritorio.,,SHIWILU es NaN
4743,Él estaba solo.,,SHIWILU es NaN
4744,Estaba en casa.,,SHIWILU es NaN
4745,Estaba en venta.,,SHIWILU es NaN
4746,Estaba muy bien.,,SHIWILU es NaN
4747,Estaba por irme.,,SHIWILU es NaN
4748,Estaba tan bien.,,SHIWILU es NaN
4749,Nada estaba mal.,,SHIWILU es NaN
4750,No estaba listo.,,SHIWILU es NaN
4751,Todo estaba mal.,,SHIWILU es NaN
4752,Tom estaba bien.,,SHIWILU es NaN
4753,Tom estaba solo.,,SHIWILU es NaN
4754,Él estaba parado.,,SHIWILU es NaN
4755,Estaba muy feliz.,,SHIWILU es NaN
4756,Me estaba riendo.,,SHIWILU es NaN
4757,No estaba celoso.,,SHIWILU es NaN
4758,Todo estaba bien.,,SHIWILU es NaN
4759,Tom estaba calvo.,,SHIWILU es NaN
4760,Tom estaba feliz.,,SHIWILU es NaN
4761,Tom estaba mejor.,,SHIWILU es NaN
4762,Tom estaba sucio.,,SHIWILU es NaN
4763,Él estaba ocupado.,,SHIWILU es NaN
4764,Estaba muy oscuro.,,SHIWILU es NaN
4765,Me estaba bañando.,,SHIWILU es NaN
4766,No estaba soñando.,,SHIWILU es NaN
4767,Tom estaba pálido.,,SHIWILU es NaN
4768,Tom estaba triste.,,SHIWILU es NaN
4769,Yo estaba enfermo.,,SHIWILU es NaN
4770,¿Dónde estaba eso?,,SHIWILU es NaN
4771,Él estaba hablando.,,SHIWILU es NaN
4772,Él estaba llorando.,,SHIWILU es NaN
4773,Estaba al teléfono.,,SHIWILU es NaN
4774,Estaba medio lleno.,,SHIWILU es NaN
4775,Estaba muy ventoso.,,SHIWILU es NaN
4776,No estaba atrapado.,,SHIWILU es NaN
4777,No estaba borracho.,,SHIWILU es NaN
4778,No estaba planeado.,,SHIWILU es NaN
4779,Te estaba buscando.,,SHIWILU es NaN
4780,Tom estaba adentro.,,SHIWILU es NaN
4781,Tom estaba desnudo.,,SHIWILU es NaN
4782,Tom estaba dudando.,,SHIWILU es NaN
4783,Tom estaba enfermo.,,SHIWILU es NaN
4784,Tom estaba mareado.,,SHIWILU es NaN
4785,Tom estaba pasmado.,,SHIWILU es NaN
4786,Tom estaba perdido.,,SHIWILU es NaN
4787,Tom estaba sudando.,,SHIWILU es NaN
4788,¿Quién estaba allí?,,SHIWILU es NaN
4789,Ayer estaba enferma.,,SHIWILU es NaN
4790,Estaba muy borracho.,,SHIWILU es NaN
4791,Estaba muy nervioso.,,SHIWILU es NaN
4792,No estaba preparado.,,SHIWILU es NaN
4793,Solo estaba leyendo.,,SHIWILU es NaN
4794,Te estaba esperando.,,SHIWILU es NaN
4795,Te estaba siguiendo.,,SHIWILU es NaN
4796,Todavía estaba allí.,,SHIWILU es NaN
4797,Tom estaba asustado.,,SHIWILU es NaN
4798,Tom estaba aterrado.,,SHIWILU es NaN
4799,Tom estaba atrapado.,,SHIWILU es NaN
4800,Tom estaba borracho.,,SHIWILU es NaN
4801,Tom estaba cantando.,,SHIWILU es NaN
4802,Tom estaba distante.,,SHIWILU es NaN
4803,Tom estaba exhausto.,,SHIWILU es NaN
4804,Tom estaba gritando.,,SHIWILU es NaN
4805,Tom estaba indeciso.,,SHIWILU es NaN
4806,Tom estaba llorando.,,SHIWILU es NaN
4807,Yo estaba indignado.,,SHIWILU es NaN
4808,¿Estaba Tom enojado?,,SHIWILU es NaN
4809,¿Quién estaba dónde?,,SHIWILU es NaN
4810,Él estaba equivocado.,,SHIWILU es NaN
4811,Ella estaba jadeando.,,SHIWILU es NaN
4812,Estaba buscando algo.,,SHIWILU es NaN
4813,Estaba de vacaciones.,,SHIWILU es NaN
4814,No estaba escuchando.,,SHIWILU es NaN
4815,Todo estaba planeado.,,SHIWILU es NaN
4816,Tomás estaba fumando.,,SHIWILU es NaN
4817,Tom estaba devastado.,,SHIWILU es NaN
4818,Tom estaba durmiendo.,,SHIWILU es NaN
4819,Tom estaba impactado.,,SHIWILU es NaN
4820,Tom estaba mintiendo.,,SHIWILU es NaN
4821,Tom estaba preparado.,,SHIWILU es NaN
4822,¡Lo estaba esperando!,,SHIWILU es NaN
4823,Ella estaba deprimida.,,SHIWILU es NaN
4824,Ella estaba sonriente.,,SHIWILU es NaN
4825,Estaba lloviendo ayer.,,SHIWILU es NaN
4826,Nadie estaba presente.,,SHIWILU es NaN
4827,Solo estaba bromeando.,,SHIWILU es NaN
4828,Tom estaba apresurado.,,SHIWILU es NaN
4829,Tom estaba confundido.,,SHIWILU es NaN
4830,Tom estaba delgaducho.,,SHIWILU es NaN
4831,Tom estaba disponible.,,SHIWILU es NaN
4832,Tom estaba emocionado.,,SHIWILU es NaN
4833,Tom estaba equivocado.,,SHIWILU es NaN
4834,Tom estaba escuchando.,,SHIWILU es NaN
4835,Tom estaba trabajando.,,SHIWILU es NaN
4836,¿Quién estaba contigo?,,SHIWILU es NaN
4837,Ayer estaba heladísimo.,,SHIWILU es NaN
4838,Él estaba decepcionado.,,SHIWILU es NaN
4839,Él estaba envejeciendo.,,SHIWILU es NaN
4840,Ella estaba apresurada.,,SHIWILU es NaN
4841,Estaba bastante oscuro.,,SHIWILU es NaN
4842,Estaba haciendo trampa.,,SHIWILU es NaN
4843,Estaba sola estudiando.,,SHIWILU es NaN
4844,No estaba decepcionado.,,SHIWILU es NaN
4845,Se estaba oscureciendo.,,SHIWILU es NaN
4846,Solo estaba recordando.,,SHIWILU es NaN
4847,Tomás estaba mirándome.,,SHIWILU es NaN
4848,Tom estaba avergonzado.,,SHIWILU es NaN
4849,Tom estaba desesperado.,,SHIWILU es NaN
4850,Tom estaba desfigurado.,,SHIWILU es NaN
4851,Tom estaba hipnotizado.,,SHIWILU es NaN
4852,Tom estaba horrorizado.,,SHIWILU es NaN
4853,Tom estaba sorprendido.,,SHIWILU es NaN
4854,Nadie estaba escuchando.,,SHIWILU es NaN
4855,Solo estaba especulando.,,SHIWILU es NaN
4856,Tom estaba aterrorizado.,,SHIWILU es NaN
4857,Tom estaba impresionado.,,SHIWILU es NaN
4858,Tom estaba inconsciente.,,SHIWILU es NaN
4859,Estaba siguiendo órdenes.,,SHIWILU es NaN
4860,Tom estaba chismorreando.,,SHIWILU es NaN
4861,Tom estaba desilusionado.,,SHIWILU es NaN
4862,Estaba equivocado contigo.,,SHIWILU es NaN
4863,Estaba prestando atención.,,SHIWILU es NaN
4864,Estaba realmente asustada.,,SHIWILU es NaN
4865,Estaba realmente asustado.,,SHIWILU es NaN
4866,Estaba realmente atrasado.,,SHIWILU es NaN
4867,Estaba realmente sensible.,,SHIWILU es NaN
4868,Estaba totalmente agotado.,,SHIWILU es NaN
4869,Estaba extremadamente frío.,,SHIWILU es NaN
4870,Estaba intentando ayudaros.,,SHIWILU es NaN
4871,Estaba intentando distraerla.,,SHIWILU es NaN
4872,Washington estaba preocupado.,,SHIWILU es NaN
4873,Estaba levemente decepcionado.,,SHIWILU es NaN
4874,Estaba increíblemente aburrida.,,SHIWILU es NaN
4875,Estaba completamente consternado.,,SHIWILU es NaN
4876,Están muy lejos.,,SHIWILU es NaN
4877,¿Está lejos París?,,SHIWILU es NaN
4878,Hemos estado lejos.,,SHIWILU es NaN
4879,Sudáfrica está lejos.,,SHIWILU es NaN
4880,Vives demasiado lejos.,,SHIWILU es NaN
4881,Mamá tiene fiebre.,,SHIWILU es NaN
4882,Mamá está trabajando.,,SHIWILU es NaN
4883,¿Ves una rosa?,,SHIWILU es NaN
4884,Mezclá la sopa.,,SHIWILU es NaN
4885,Remueve la sopa.,,SHIWILU es NaN
4886,Todos siguen ahí.,,SHIWILU es NaN
4887,¡Qué hermoso arcoíris!,,SHIWILU es NaN
4888,¿Puedes garantizar eso?,,SHIWILU es NaN
4889,¿Escribes en árabe?,,SHIWILU es NaN
4890,¿Escribes en francés?,,SHIWILU es NaN
4891,Haz tu cama.,,SHIWILU es NaN
4892,Nos da ropa.,,SHIWILU es NaN
4893,Tráeme mi ropa.,,SHIWILU es NaN
4894,Quitaos la ropa.,,SHIWILU es NaN
4895,Quítate la ropa.,,SHIWILU es NaN
4896,Quítese la ropa.,,SHIWILU es NaN
4897,Cámbiate de ropa.,,SHIWILU es NaN
4898,Quítense la ropa.,,SHIWILU es NaN
4899,Tom necesita ropa.,,SHIWILU es NaN
4900,Lleva ropa abrigada.,,SHIWILU es NaN
4901,El amor dura.,,SHIWILU es NaN
4902,¿Cuánto tiempo dura?,,SHIWILU es NaN
4903,Quita esta mesa.,,SHIWILU es NaN
4904,Me gusta bailar.,,SHIWILU es NaN
4905,¿Vamos a bailar?,,SHIWILU es NaN
4906,Les gusta bailar.,,SHIWILU es NaN
4907,¿Le gusta bailar?,,SHIWILU es NaN
4908,¿Te gusta bailar?,,SHIWILU es NaN
4909,¿Tom sabe bailar?,,SHIWILU es NaN
4910,Me encanta bailar.,,SHIWILU es NaN
4911,Tom quiere bailar.,,SHIWILU es NaN
4912,¿Les gusta bailar?,,SHIWILU es NaN
4913,Ella quiere bailar.,,SHIWILU es NaN
4914,¿Puedo bailar aquí?,,SHIWILU es NaN
4915,Está prohibido bailar.,,SHIWILU es NaN
4916,"Puedes bailar, ¿verdad?",,SHIWILU es NaN
4917,¿Quieres bailar conmigo?,,SHIWILU es NaN
4918,Odio esa canción.,,SHIWILU es NaN
4919,Adoro esta canción.,,SHIWILU es NaN
4920,¿Conoces esta canción?,,SHIWILU es NaN
4921,Conocemos esta canción.,,SHIWILU es NaN
